,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,HOUSTON_ACTION,OKLAHOMA CITY_SCORE,HOUSTON_SCORE
383,4,6:09.0,,Offensive rebound by J. Smith,85,100
384,4,6:09.0,,J. Smith misses 2-pt layup from 1 ft,85,100
385,4,6:08.0,Defensive rebound by S. Ibaka,,85,100
386,4,6:02.0,R. Westbrook misses 3-pt jump shot from 24 ft,,85,100
387,4,6:01.0,,Defensive rebound by D. Howard,85,100
388,4,6:01.0,,Houston full timeout,85,100
389,4,6:01.0,,J. Harden enters the game for J. Smith,85,100
390,4,5:52.0,,C. Brewer misses 2-pt layup from 1 ft,85,100
391,4,5:51.0,Defensive rebound by R. Jackson,,85,100
392,4,5:39.0,D. Waiters misses 2-pt layup from 1 ft,,85,100
393,4,5:38.0,,Defensive rebound by D. Howard,85,100
394,4,5:32.0,,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),85,102
395,4,5:14.0,K. Durant misses 3-pt jump shot from 24 ft,,85,102
396,4,5:13.0,,Defensive rebound by D. Howard,85,102
397,4,4:52.0,,J. Harden misses 2-pt jump shot from 15 ft,85,102
398,4,4:51.0,Defensive rebound by R. Jackson,,85,102
399,4,4:41.0,Personal foul by T. Ariza (drawn by R. Jackson),,85,102
400,4,4:41.0,,P. Beverley enters the game for J. Terry,85,102
401,4,4:36.0,S. Ibaka makes 2-pt dunk at rim (assist by R. Westbrook),,87,102
402,4,4:36.0,Shooting foul by T. Ariza (drawn by S. Ibaka),,87,102
403,4,4:36.0,S. Ibaka makes free throw 1 of 1,,88,102
404,4,4:22.0,,T. Ariza misses 3-pt jump shot from 24 ft,88,102
405,4,4:20.0,,Offensive rebound by J. Harden,88,102
406,4,4:20.0,Loose ball foul by R. Westbrook (drawn by J. Harden),,88,102
407,4,4:01.0,,C. Brewer misses 3-pt jump shot from 23 ft,88,102
408,4,3:59.0,Defensive rebound by S. Ibaka,,88,102
409,4,3:46.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by R. Jackson),,91,102
410,4,3:21.0,,Shooting foul by R. Westbrook (drawn by J. Harden),91,102
411,4,3:21.0,,J. Harden makes free throw 1 of 3,91,103
412,4,3:21.0,,J. Harden makes free throw 2 of 3,91,104
413,4,3:21.0,,J. Harden makes free throw 3 of 3,91,105
414,4,3:11.0,D. Waiters misses 3-pt jump shot from 22 ft,,91,105
415,4,3:09.0,,Defensive rebound by D. Howard,91,105
416,4,3:00.0,,T. Ariza makes 3-pt jump shot from 22 ft (assist by J. Harden),91,108
417,4,2:58.0,Oklahoma City full timeout,,91,108
418,4,2:58.0,I. Smith enters the game for K. Durant,,91,108
419,4,2:58.0,A. Morrow enters the game for S. Ibaka,,91,108
420,4,2:58.0,P. Jones enters the game for R. Westbrook,,91,108
421,4,2:58.0,J. Lamb enters the game for R. Jackson,,91,108
422,4,2:47.0,P. Jones misses 3-pt jump shot from 25 ft,,91,108
423,4,2:45.0,,Defensive rebound by J. Harden,91,108
424,4,2:25.0,,P. Beverley misses 3-pt jump shot from 25 ft,91,108
425,4,2:24.0,Defensive rebound by J. Lamb,,91,108
426,4,2:18.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by J. Lamb),,94,108
427,4,1:53.0,,T. Ariza misses 3-pt jump shot from 22 ft,94,108
428,4,1:51.0,Defensive rebound by I. Smith,,94,108
429,4,1:46.0,D. Waiters makes 2-pt layup from 1 ft (assist by I. Smith),,96,108
430,4,1:39.0,,Houston full timeout,96,108
431,4,1:39.0,,K. Papanikolaou enters the game for T. Ariza,96,108
432,4,1:39.0,,J. Dorsey enters the game for D. Howard,96,108
433,4,1:39.0,,A. Shved enters the game for J. Harden,96,108
434,4,1:39.0,,D. Motiejūnas enters the game for P. Beverley,96,108
435,4,1:28.0,,A. Shved misses 3-pt jump shot from 24 ft,96,108
436,4,1:25.0,Defensive rebound by D. Waiters,,96,108
437,4,1:18.0,D. Waiters misses 2-pt jump shot from 19 ft,,96,108
438,4,1:17.0,,Defensive rebound by J. Dorsey,96,108
439,4,1:03.0,,D. Motiejūnas misses 3-pt jump shot from 23 ft,96,108
440,4,1:02.0,,Offensive rebound by J. Dorsey,96,108
441,4,1:01.0,,Shooting foul by P. Jones (drawn by J. Dorsey),96,108
442,4,1:01.0,,J. Dorsey makes free throw 1 of 2,96,109
443,4,1:01.0,,J. Dorsey misses free throw 2 of 2,96,109
444,4,1:01.0,Defensive rebound by J. Lamb,,96,109
445,4,0:51.0,J. Lamb makes 3-pt jump shot from 26 ft,,99,109
446,4,0:38.0,,C. Brewer makes 3-pt jump shot from 24 ft (assist by J. Dorsey),99,112
447,4,0:25.0,D. Waiters makes 2-pt layup at rim (assist by I. Smith),,101,112
448,4,0:01.0,,Turnover by Team (shot clock),101,112
449,4,0:00.0,J. Lamb misses 3-pt jump shot from 58 ft,,101,112
450,4,0:00.0,Offensive rebound by Team,,101,112
