,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CHICAGO_ACTION,GOLDEN STATE_SCORE,CHICAGO_SCORE
385,4,5:17.0,A. Iguodala makes 2-pt dunk at rim (assist by M. Speights),,97,87
386,4,4:58.0,,P. Gasol misses 2-pt layup from 2 ft,97,87
387,4,4:56.0,Defensive rebound by K. Thompson,,97,87
388,4,4:49.0,S. Curry misses 3-pt jump shot from 23 ft,,97,87
389,4,4:46.0,,Defensive rebound by J. Noah,97,87
390,4,4:36.0,,D. Rose misses 3-pt jump shot from 24 ft,97,87
391,4,4:35.0,Defensive rebound by S. Curry,,97,87
392,4,4:31.0,Shooting foul by P. Gasol (drawn by M. Speights),,97,87
393,4,4:31.0,M. Speights misses free throw 1 of 2,,97,87
394,4,4:31.0,Offensive rebound by Team,,97,87
395,4,4:31.0,M. Speights makes free throw 2 of 2,,98,87
396,4,4:18.0,,Personal foul by M. Speights (drawn by J. Butler),98,87
397,4,4:05.0,,J. Butler misses 2-pt jump shot from 15 ft,98,87
398,4,4:03.0,,Offensive rebound by P. Gasol,98,87
399,4,3:59.0,,J. Butler makes 3-pt jump shot from 23 ft (assist by P. Gasol),98,90
400,4,3:43.0,D. Green makes 3-pt jump shot from 24 ft (assist by K. Thompson),,101,90
401,4,3:25.0,,P. Gasol misses 2-pt jump shot from 19 ft,101,90
402,4,3:23.0,Defensive rebound by Team,,101,90
403,4,3:11.0,D. Green makes 2-pt jump shot from 4 ft (assist by S. Curry),,103,90
404,4,3:11.0,,Chicago full timeout,103,90
405,4,2:58.0,,K. Hinrich makes 2-pt jump shot from 5 ft,103,92
406,4,2:41.0,S. Curry misses 3-pt jump shot from 25 ft,,103,92
407,4,2:40.0,,Defensive rebound by P. Gasol,103,92
408,4,2:31.0,,K. Hinrich misses 3-pt jump shot from 23 ft (block by K. Thompson),103,92
409,4,2:29.0,Defensive rebound by D. Green,,103,92
410,4,2:17.0,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),,105,92
411,4,2:00.0,,P. Gasol misses 2-pt layup at rim,105,92
412,4,2:00.0,,Offensive rebound by J. Noah,105,92
413,4,2:00.0,,J. Noah makes 2-pt tip-in from 1 ft,105,94
414,4,1:44.0,K. Thompson misses 2-pt jump shot from 17 ft,,105,94
415,4,1:43.0,Offensive rebound by M. Speights,,105,94
416,4,1:43.0,M. Speights misses 2-pt tip-in from 1 ft,,105,94
417,4,1:42.0,,Defensive rebound by P. Gasol,105,94
418,4,1:35.0,,Personal foul by M. Speights (drawn by P. Gasol),105,94
419,4,1:35.0,,P. Gasol makes free throw 1 of 2,105,95
420,4,1:35.0,,P. Gasol makes free throw 2 of 2,105,96
421,4,1:19.0,D. Green misses 3-pt jump shot from 26 ft,,105,96
422,4,1:18.0,,Defensive rebound by P. Gasol,105,96
423,4,1:14.0,,Turnover by P. Gasol (bad pass; steal by K. Thompson),105,96
424,4,1:08.0,K. Thompson misses 3-pt jump shot from 25 ft,,105,96
425,4,1:07.0,,Defensive rebound by P. Gasol,105,96
426,4,0:59.0,,D. Rose misses 2-pt layup from 2 ft,105,96
427,4,0:58.0,Defensive rebound by D. Green,,105,96
428,4,0:57.0,Personal foul by P. Gasol (drawn by D. Green),,105,96
429,4,0:57.0,D. Green makes free throw 1 of 2,,106,96
430,4,0:57.0,D. Green makes free throw 2 of 2,,107,96
431,4,0:44.0,,J. Noah makes 2-pt layup from 1 ft,107,98
432,4,0:38.0,Turnover by K. Thompson (bad pass; steal by J. Butler),,107,98
433,4,0:32.0,,J. Butler misses 2-pt jump shot from 14 ft,107,98
434,4,0:32.0,,Offensive rebound by P. Gasol,107,98
435,4,0:32.0,,P. Gasol makes 2-pt tip-in from 1 ft,107,100
436,4,0:29.0,Golden State full timeout,,107,100
437,4,0:29.0,Golden State full timeout,,107,100
438,4,0:26.0,Personal take foul by J. Noah (drawn by S. Curry),,107,100
439,4,0:26.0,S. Curry makes free throw 1 of 2,,108,100
440,4,0:26.0,S. Curry misses free throw 2 of 2,,108,100
441,4,0:25.0,Offensive rebound by S. Curry,,108,100
442,4,0:24.0,Personal take foul by J. Butler (drawn by S. Curry),,108,100
443,4,0:24.0,S. Curry makes free throw 1 of 2,,109,100
444,4,0:24.0,H. Barnes enters the game for M. Speights,,109,100
445,4,0:24.0,S. Curry makes free throw 2 of 2,,110,100
446,4,0:24.0,,Chicago full timeout,110,100
447,4,0:19.0,,J. Butler misses 3-pt jump shot from 25 ft,110,100
448,4,0:18.0,,Offensive rebound by J. Butler,110,100
449,4,0:16.0,,J. Butler misses 3-pt jump shot from 25 ft,110,100
450,4,0:15.0,Defensive rebound by S. Curry,,110,100
451,4,0:15.0,Personal take foul by K. Hinrich (drawn by S. Curry),,110,100
452,4,0:15.0,S. Curry makes free throw 1 of 2,,111,100
453,4,0:15.0,S. Curry makes free throw 2 of 2,,112,100
454,4,0:10.0,,K. Hinrich makes 2-pt layup from 1 ft,112,102
