,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
383,4,5:42.0,,Defensive rebound by A. Crabbe,74,102
384,4,5:37.0,,Turnover by S. Blake (bad pass; steal by C. Budinger),74,102
385,4,5:23.0,K. Martin makes 3-pt jump shot from 23 ft (assist by A. Wiggins),,77,102
386,4,5:22.0,,Portland full timeout,77,102
387,4,5:22.0,,A. Gee enters the game for C. McCollum,77,102
388,4,5:22.0,,T. Frazier enters the game for S. Blake,77,102
389,4,5:22.0,Z. LaVine enters the game for J. Hamilton,,77,102
390,4,5:22.0,A. Payne enters the game for K. Martin,,77,102
391,4,4:57.0,,A. Gee misses 2-pt jump shot from 10 ft,77,102
392,4,4:56.0,Defensive rebound by Z. LaVine,,77,102
393,4,4:43.0,A. Wiggins makes 2-pt jump shot from 15 ft (assist by L. Brown),,79,102
394,4,4:21.0,,T. Frazier makes 2-pt jump shot from 8 ft,79,104
395,4,4:08.0,Personal foul by A. Gee (drawn by A. Wiggins),,79,104
396,4,4:08.0,A. Wiggins makes free throw 1 of 2,,80,104
397,4,4:08.0,A. Wiggins makes free throw 2 of 2,,81,104
398,4,3:49.0,,Turnover by A. Gee (lost ball; steal by L. Brown),81,104
399,4,3:46.0,Shooting foul by T. Frazier (drawn by Z. LaVine),,81,104
400,4,3:46.0,Z. LaVine makes free throw 1 of 2,,82,104
401,4,3:46.0,Z. LaVine makes free throw 2 of 2,,83,104
402,4,3:26.0,,J. Freeland misses 2-pt jump shot from 8 ft,83,104
403,4,3:26.0,,Offensive rebound by Team,83,104
404,4,3:11.0,,M. Leonard misses 2-pt jump shot from 13 ft,83,104
405,4,3:09.0,,Offensive rebound by A. Gee,83,104
406,4,3:09.0,,Shooting foul by A. Payne (drawn by A. Gee),83,104
407,4,3:09.0,,A. Gee misses free throw 1 of 2,83,104
408,4,3:09.0,,Offensive rebound by Team,83,104
409,4,3:09.0,,A. Gee makes free throw 2 of 2,83,105
410,4,2:51.0,L. Brown misses 3-pt jump shot from 25 ft,,83,105
411,4,2:50.0,,Defensive rebound by M. Leonard,83,105
412,4,2:44.0,Minnesota full timeout,,83,105
413,4,2:37.0,,T. Frazier misses 3-pt jump shot from 25 ft,83,105
414,4,2:36.0,,Offensive rebound by M. Leonard,83,105
415,4,2:32.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by M. Leonard),83,108
416,4,2:14.0,C. Budinger makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,86,108
417,4,1:58.0,,Turnover by M. Leonard (lost ball; steal by C. Budinger),86,108
418,4,1:55.0,Z. LaVine makes 2-pt layup from 1 ft,,88,108
419,4,1:38.0,,J. Freeland makes 2-pt jump shot from 15 ft (assist by A. Gee),88,110
420,4,1:32.0,Z. LaVine misses 2-pt jump shot from 17 ft,,88,110
421,4,1:30.0,,Defensive rebound by J. Freeland,88,110
422,4,1:27.0,,Personal foul by L. Brown (drawn by T. Frazier),88,110
423,4,1:27.0,,T. Frazier misses free throw 1 of 2,88,110
424,4,1:27.0,,Offensive rebound by Team,88,110
425,4,1:27.0,,T. Frazier makes free throw 2 of 2,88,111
426,4,1:17.0,Personal foul by A. Gee (drawn by A. Wiggins),,88,111
427,4,1:17.0,A. Wiggins makes free throw 1 of 2,,89,111
428,4,1:17.0,A. Wiggins misses free throw 2 of 2,,89,111
429,4,1:17.0,,Defensive rebound by M. Leonard,89,111
430,4,1:12.0,,Shooting foul by Z. LaVine (drawn by A. Gee),89,111
431,4,1:12.0,,A. Gee makes free throw 1 of 2,89,112
432,4,1:12.0,,A. Gee makes free throw 2 of 2,89,113
433,4,0:56.0,A. Wiggins makes 2-pt layup from 2 ft,,91,113
434,4,0:44.0,,A. Gee makes 3-pt jump shot from 23 ft (assist by A. Crabbe),91,116
435,4,0:31.0,Turnover by Z. LaVine (bad pass; steal by A. Gee),,91,116
436,4,0:23.0,,A. Crabbe misses 3-pt jump shot from 27 ft,91,116
437,4,0:22.0,,Offensive rebound by Team,91,116
