,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
381,4,5:54.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,63,101
382,4,5:53.0,Offensive rebound by Team,,63,101
383,4,5:53.0,,Boston full timeout,63,101
384,4,5:53.0,,P. Pressey enters the game for I. Thomas,63,101
385,4,5:53.0,S. Marion enters the game for M. Dellavedova,,63,101
386,4,5:42.0,I. Shumpert makes 3-pt jump shot from 22 ft,,66,101
387,4,5:27.0,,J. Sullinger makes 2-pt layup from 1 ft (assist by P. Pressey),66,103
388,4,5:10.0,T. Thompson misses 2-pt jump shot from 3 ft,,66,103
389,4,5:10.0,,Defensive rebound by Team,66,103
390,4,5:10.0,K. Perkins enters the game for T. Mozgov,,66,103
391,4,4:54.0,,Personal foul by J. Harris (drawn by P. Pressey),66,103
392,4,4:54.0,,J. Jerebko enters the game for M. Smart,66,103
393,4,4:40.0,,Turnover by Team (shot clock),66,103
394,4,4:19.0,T. Thompson misses 2-pt hook shot from 6 ft,,66,103
395,4,4:18.0,,Defensive rebound by J. Jerebko,66,103
396,4,4:10.0,,J. Sullinger misses 3-pt jump shot from 25 ft,66,103
397,4,4:09.0,Defensive rebound by J. Harris,,66,103
398,4,4:08.0,J. Jones enters the game for T. Thompson,,66,103
399,4,3:57.0,Personal foul by P. Pressey (drawn by I. Shumpert),,66,103
400,4,3:57.0,I. Shumpert makes free throw 1 of 2,,67,103
401,4,3:57.0,I. Shumpert makes free throw 2 of 2,,68,103
402,4,3:56.0,,Personal foul by J. Harris (drawn by P. Pressey),68,103
403,4,3:56.0,M. Miller enters the game for I. Shumpert,,68,103
404,4,3:42.0,,P. Pressey makes 2-pt jump shot from 3 ft,68,105
405,4,3:24.0,S. Marion makes 2-pt jump shot from 14 ft,,70,105
406,4,3:12.0,Violation by K. Perkins (def goaltending),,70,105
407,4,3:12.0,,J. Jerebko makes 2-pt layup from 2 ft (assist by J. Sullinger),70,107
408,4,2:54.0,J. Harris makes 2-pt jump shot from 4 ft,,72,107
409,4,2:48.0,,L. Datome makes 3-pt jump shot from 25 ft (assist by P. Pressey),72,110
410,4,2:24.0,J. Harris makes 2-pt jump shot from 17 ft (assist by M. Miller),,74,110
411,4,2:12.0,,Personal foul by K. Perkins (drawn by K. Olynyk),74,110
412,4,2:12.0,Cleveland full timeout,,74,110
413,4,2:12.0,,K. Olynyk makes free throw 1 of 2,74,111
414,4,2:12.0,,K. Olynyk makes free throw 2 of 2,74,112
415,4,1:53.0,S. Marion makes 2-pt layup from 2 ft (assist by K. Perkins),,76,112
416,4,1:36.0,,L. Datome misses 2-pt jump shot from 18 ft,76,112
417,4,1:33.0,,Offensive rebound by K. Olynyk,76,112
418,4,1:29.0,,J. Jerebko misses 3-pt jump shot from 27 ft,76,112
419,4,1:28.0,,Offensive rebound by J. Sullinger,76,112
420,4,1:27.0,,J. Sullinger makes 2-pt layup from 1 ft,76,114
421,4,1:09.0,J. Harris misses 3-pt jump shot from 26 ft,,76,114
422,4,1:08.0,Offensive rebound by J. Jones,,76,114
423,4,0:53.0,K. Perkins misses 2-pt hook shot from 3 ft,,76,114
424,4,0:52.0,,Defensive rebound by K. Olynyk,76,114
425,4,0:46.0,,Shooting foul by K. Perkins (drawn by J. Sullinger),76,114
426,4,0:46.0,,J. Sullinger misses free throw 1 of 2,76,114
427,4,0:46.0,,Offensive rebound by Team,76,114
428,4,0:46.0,,J. Sullinger makes free throw 2 of 2,76,115
429,4,0:34.0,K. Perkins misses 2-pt jump shot from 20 ft,,76,115
430,4,0:33.0,,Defensive rebound by P. Pressey,76,115
431,4,0:24.0,,P. Pressey makes 2-pt layup from 3 ft,76,117
432,4,0:14.0,J. Jones makes 2-pt jump shot from 18 ft,,78,117
