,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
386,4,6:15.0,Offensive rebound by Team,,78,97
387,4,6:15.0,Personal foul by T. Hansbrough (drawn by R. Hibbert),,78,97
388,4,6:15.0,,Personal foul by R. Hibbert,78,97
389,4,5:55.0,S. Hill misses 2-pt layup from 4 ft,,78,97
390,4,5:54.0,Offensive rebound by L. Scola,,78,97
391,4,5:51.0,L. Scola makes 2-pt layup from 1 ft,,80,97
392,4,5:37.0,,J. Johnson makes 2-pt layup from 1 ft (assist by G. Vásquez),80,99
393,4,5:25.0,Personal foul by J. Johnson (drawn by S. Hill),,80,99
394,4,5:25.0,Official timeout,,80,99
395,4,5:25.0,,T. Ross enters the game for T. Hansbrough,80,99
396,4,5:25.0,,J. Valančiūnas enters the game for J. Johnson,80,99
397,4,5:12.0,Shooting foul by A. Johnson (drawn by S. Hill),,80,99
398,4,5:12.0,S. Hill makes free throw 1 of 2,,81,99
399,4,5:12.0,S. Hill misses free throw 2 of 2,,81,99
400,4,5:10.0,,Defensive rebound by L. Williams,81,99
401,4,4:54.0,,L. Williams misses 3-pt jump shot from 24 ft,81,99
402,4,4:53.0,Defensive rebound by S. Hill,,81,99
403,4,4:46.0,Turnover by C. Watson (bad pass; steal by J. Valančiūnas),,81,99
404,4,4:40.0,,G. Vásquez misses 3-pt jump shot from 26 ft,81,99
405,4,4:39.0,Defensive rebound by Team,,81,99
406,4,4:23.0,Personal foul by G. Vásquez (drawn by S. Hill),,81,99
407,4,4:20.0,R. Stuckey makes 2-pt jump shot from 17 ft (assist by S. Hill),,83,99
408,4,3:56.0,,Offensive foul by J. Valančiūnas (drawn by R. Hibbert),83,99
409,4,3:56.0,,Turnover by J. Valančiūnas (offensive foul),83,99
410,4,3:56.0,D. West enters the game for L. Scola,,83,99
411,4,3:46.0,D. West makes 2-pt jump shot from 8 ft (assist by R. Stuckey),,85,99
412,4,3:25.0,,T. Ross makes 2-pt jump shot from 14 ft,85,101
413,4,3:07.0,R. Hibbert misses 2-pt hook shot from 4 ft,,85,101
414,4,3:06.0,,Defensive rebound by T. Ross,85,101
415,4,2:47.0,,J. Valančiūnas misses 2-pt dunk at rim (block by S. Hill),85,101
416,4,2:45.0,Defensive rebound by D. West,,85,101
417,4,2:39.0,S. Hill makes 2-pt layup from 1 ft (assist by D. West),,87,101
418,4,2:38.0,,Toronto full timeout,87,101
419,4,2:38.0,,P. Patterson enters the game for A. Johnson,87,101
420,4,2:21.0,,L. Williams makes 3-pt jump shot from 25 ft,87,104
421,4,2:04.0,Turnover by S. Hill (bad pass),,87,104
422,4,2:04.0,Indiana full timeout,,87,104
423,4,2:04.0,,L. Nogueira enters the game for J. Valančiūnas,87,104
424,4,2:04.0,S. Whittington enters the game for D. West,,87,104
425,4,2:04.0,D. Rudež enters the game for R. Hibbert,,87,104
426,4,2:04.0,L. Allen enters the game for R. Stuckey,,87,104
427,4,2:04.0,D. Sloan enters the game for C. Watson,,87,104
428,4,1:43.0,,L. Nogueira misses 2-pt jump shot from 19 ft,87,104
429,4,1:42.0,,Offensive rebound by P. Patterson,87,104
430,4,1:40.0,,Shooting foul by S. Whittington (drawn by P. Patterson),87,104
431,4,1:40.0,,P. Patterson makes free throw 1 of 2,87,105
432,4,1:40.0,,P. Patterson makes free throw 2 of 2,87,106
433,4,1:25.0,Shooting foul by P. Patterson (drawn by S. Whittington),,87,106
434,4,1:25.0,S. Whittington makes free throw 1 of 2,,88,106
435,4,1:25.0,,L. Fields enters the game for L. Williams,88,106
436,4,1:25.0,,G. Stiemsma enters the game for P. Patterson,88,106
437,4,1:25.0,S. Whittington makes free throw 2 of 2,,89,106
438,4,1:10.0,,T. Ross misses 2-pt jump shot from 18 ft,89,106
439,4,1:09.0,Defensive rebound by D. Rudež,,89,106
440,4,0:57.0,D. Sloan misses 2-pt layup from 3 ft,,89,106
441,4,0:56.0,,Defensive rebound by L. Nogueira,89,106
442,4,0:43.0,,L. Nogueira misses 2-pt jump shot from 14 ft,89,106
443,4,0:42.0,Defensive rebound by S. Whittington,,89,106
444,4,0:33.0,S. Hill makes 3-pt jump shot from 25 ft (assist by D. Rudež),,92,106
445,4,0:14.0,,L. Nogueira misses 2-pt dunk at rim,92,106
446,4,0:12.0,Defensive rebound by D. Rudež,,92,106
447,4,0:08.0,D. Sloan makes 2-pt layup from 2 ft (assist by D. Rudež),,94,106
