,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
385,4,8:50.0,K. Faried misses 2-pt jump shot from 4 ft,,79,93
386,4,8:50.0,,Defensive rebound by C. Kaman,79,93
387,4,8:45.0,,Personal foul by N. Robinson (drawn by J. Freeland),79,93
388,4,8:45.0,Official timeout,,79,93
389,4,8:45.0,,D. Lillard enters the game for C. McCollum,79,93
390,4,8:45.0,,N. Batum enters the game for W. Matthews,79,93
391,4,8:45.0,T. Lawson enters the game for R. Foye,,79,93
392,4,8:38.0,,Personal foul by N. Robinson (drawn by S. Blake),79,93
393,4,8:27.0,,S. Blake makes 3-pt jump shot from 24 ft (assist by D. Lillard),79,96
394,4,8:10.0,J. Hickson makes 2-pt jump shot from 7 ft (assist by N. Robinson),,81,96
395,4,7:59.0,,Turnover by S. Blake (bad pass; steal by D. Gallinari),81,96
396,4,7:54.0,N. Robinson misses 2-pt layup from 2 ft,,81,96
397,4,7:53.0,Offensive rebound by K. Faried,,81,96
398,4,7:53.0,K. Faried makes 2-pt tip-in at rim,,83,96
399,4,7:30.0,,N. Batum misses 2-pt layup from 1 ft (block by K. Faried),83,96
400,4,7:28.0,Defensive rebound by J. Hickson,,83,96
401,4,7:17.0,N. Robinson misses 3-pt jump shot from 24 ft,,83,96
402,4,7:16.0,Offensive rebound by T. Lawson,,83,96
403,4,7:13.0,,Technical foul by S. Blake,83,96
404,4,7:13.0,Technical foul by K. Faried,,83,96
405,4,7:13.0,K. Faried makes flagrant free throw 1 of 2,,84,96
406,4,7:13.0,,R. Lopez enters the game for C. Kaman,84,96
407,4,7:13.0,K. Faried makes flagrant free throw 2 of 2,,85,96
408,4,7:01.0,N. Robinson misses 3-pt jump shot from 25 ft,,85,96
409,4,7:00.0,,Defensive rebound by D. Lillard,85,96
410,4,6:52.0,,D. Lillard misses 3-pt jump shot from 25 ft,85,96
411,4,6:51.0,Defensive rebound by J. Hickson,,85,96
412,4,6:40.0,J. Hickson misses 2-pt tip-in from 1 ft,,85,96
413,4,6:40.0,Offensive rebound by J. Hickson,,85,96
414,4,6:40.0,T. Lawson misses 2-pt jump shot from 7 ft,,85,96
415,4,6:39.0,Offensive rebound by J. Hickson,,85,96
416,4,6:39.0,J. Hickson makes 2-pt layup from 1 ft,,87,96
417,4,6:35.0,,Turnover by S. Blake (lost ball; steal by N. Robinson),87,96
418,4,6:26.0,Shooting block foul by R. Lopez (drawn by D. Gallinari),,87,96
419,4,6:26.0,,Portland full timeout,87,96
420,4,6:26.0,,L. Aldridge enters the game for J. Freeland,87,96
421,4,6:26.0,D. Gallinari misses free throw 1 of 2,,87,96
422,4,6:26.0,Offensive rebound by Team,,87,96
423,4,6:26.0,D. Gallinari makes free throw 2 of 2,,88,96
424,4,6:10.0,,D. Lillard makes 2-pt jump shot from 19 ft,88,98
425,4,5:47.0,Turnover by J. Hickson (3 sec),,88,98
426,4,5:47.0,,W. Matthews enters the game for S. Blake,88,98
427,4,5:27.0,,L. Aldridge misses 2-pt jump shot from 20 ft,88,98
428,4,5:27.0,Defensive rebound by K. Faried,,88,98
429,4,5:16.0,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),,90,98
430,4,4:50.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by W. Matthews),90,100
431,4,4:39.0,T. Lawson misses 2-pt jump shot from 4 ft,,90,100
432,4,4:39.0,,Defensive rebound by N. Batum,90,100
433,4,4:32.0,,Personal foul by N. Robinson (drawn by L. Aldridge),90,100
434,4,4:26.0,,D. Lillard misses 3-pt jump shot from 25 ft,90,100
435,4,4:26.0,Defensive rebound by J. Hickson,,90,100
436,4,4:19.0,T. Lawson misses 2-pt layup at rim,,90,100
437,4,4:17.0,Offensive rebound by J. Hickson,,90,100
438,4,4:17.0,J. Hickson misses 2-pt layup at rim (block by R. Lopez),,90,100
439,4,4:14.0,,Defensive rebound by R. Lopez,90,100
440,4,4:14.0,,Personal foul by D. Gallinari (drawn by W. Matthews),90,100
441,4,4:14.0,,W. Matthews misses free throw 1 of 2,90,100
442,4,4:14.0,,Offensive rebound by Team,90,100
443,4,4:14.0,W. Chandler enters the game for D. Gallinari,,90,100
444,4,4:14.0,A. Afflalo enters the game for N. Robinson,,90,100
445,4,4:14.0,,W. Matthews misses free throw 2 of 2,90,100
446,4,4:13.0,Defensive rebound by J. Hickson,,90,100
447,4,4:04.0,Offensive foul by J. Hickson (drawn by D. Lillard),,90,100
448,4,4:04.0,Turnover by J. Hickson (offensive foul),,90,100
449,4,3:47.0,,L. Aldridge makes 2-pt jump shot from 16 ft,90,102
450,4,3:28.0,A. Afflalo makes 2-pt jump shot from 10 ft,,92,102
451,4,3:18.0,,R. Lopez misses 2-pt layup at rim (block by K. Faried),92,102
452,4,3:17.0,Defensive rebound by J. Hickson,,92,102
453,4,3:11.0,T. Lawson makes 2-pt layup from 1 ft,,94,102
454,4,2:49.0,,Personal foul by J. Hickson (drawn by L. Aldridge),94,102
455,4,2:49.0,Denver full timeout,,94,102
456,4,2:49.0,T. Mozgov enters the game for J. Hickson,,94,102
457,4,2:49.0,,L. Aldridge makes free throw 1 of 2,94,103
458,4,2:49.0,,L. Aldridge makes free throw 2 of 2,94,104
459,4,2:41.0,T. Lawson misses 2-pt jump shot from 2 ft (block by W. Matthews),,94,104
460,4,2:39.0,,Defensive rebound by R. Lopez,94,104
461,4,2:29.0,,D. Lillard makes 2-pt layup from 1 ft,94,106
462,4,2:10.0,A. Afflalo makes 2-pt jump shot from 9 ft,,96,106
463,4,1:45.0,,D. Lillard misses 3-pt jump shot from 23 ft,96,106
464,4,1:44.0,,Offensive rebound by R. Lopez,96,106
465,4,1:44.0,,R. Lopez misses 2-pt tip-in from 1 ft,96,106
466,4,1:42.0,,Offensive rebound by R. Lopez,96,106
467,4,1:42.0,,R. Lopez makes 2-pt tip-in at rim,96,108
468,4,1:37.0,Personal foul by D. Lillard (drawn by T. Lawson),,96,108
469,4,1:37.0,T. Lawson makes free throw 1 of 2,,97,108
470,4,1:37.0,T. Lawson makes free throw 2 of 2,,98,108
471,4,1:18.0,,D. Lillard makes 3-pt jump shot from 25 ft,98,111
472,4,1:11.0,A. Afflalo misses 2-pt jump shot from 3 ft,,98,111
473,4,1:10.0,,Defensive rebound by R. Lopez,98,111
474,4,1:00.0,,Portland full timeout,98,111
475,4,1:00.0,,C. McCollum enters the game for N. Batum,98,111
476,4,1:00.0,,J. Freeland enters the game for L. Aldridge,98,111
477,4,1:00.0,,M. Leonard enters the game for R. Lopez,98,111
478,4,1:00.0,,S. Blake enters the game for W. Matthews,98,111
479,4,1:00.0,,W. Barton enters the game for D. Lillard,98,111
480,4,0:50.0,,J. Freeland makes 2-pt hook shot from 3 ft,98,113
481,4,0:41.0,Turnover by A. Afflalo (traveling),,98,113
482,4,0:21.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by M. Leonard),98,116
483,4,0:12.0,T. Mozgov makes 2-pt hook shot from 3 ft (assist by T. Lawson),,100,116
