,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
387,4,1:31.0,,K. Martin makes 2-pt jump shot from 15 ft (assist by R. Rubio),100,106
388,4,1:21.0,R. Lopez makes 2-pt jump shot from 5 ft (assist by N. Batum),,102,106
389,4,1:00.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by K. Garnett),102,109
390,4,1:00.0,Portland full timeout,,102,109
391,4,1:00.0,D. Wright enters the game for R. Lopez,,102,109
392,4,1:00.0,,G. Neal enters the game for N. Peković,102,109
393,4,0:54.0,A. Afflalo misses 3-pt jump shot from 24 ft,,102,109
394,4,0:53.0,,Defensive rebound by G. Neal,102,109
395,4,0:52.0,,Personal take foul by L. Aldridge (drawn by G. Neal),102,109
396,4,0:52.0,,G. Neal makes free throw 1 of 2,102,110
397,4,0:52.0,,G. Neal makes free throw 2 of 2,102,111
398,4,0:52.0,Portland full timeout,,102,111
399,4,0:49.0,D. Lillard makes 2-pt layup at rim,,104,111
400,4,0:49.0,,Personal take foul by D. Wright (drawn by G. Neal),104,111
401,4,0:49.0,,G. Neal misses free throw 1 of 2,104,111
402,4,0:49.0,,Offensive rebound by Team,104,111
403,4,0:49.0,,G. Neal misses free throw 2 of 2,104,111
404,4,0:48.0,Defensive rebound by D. Wright,,104,111
405,4,0:42.0,D. Lillard makes 2-pt layup from 1 ft,,106,111
406,4,0:40.0,,Personal take foul by D. Lillard (drawn by R. Rubio),106,111
407,4,0:40.0,,R. Rubio makes free throw 1 of 2,106,112
408,4,0:40.0,,R. Rubio makes free throw 2 of 2,106,113
409,4,0:33.0,D. Lillard makes 2-pt dunk at rim,,108,113
410,4,0:32.0,,Personal take foul by N. Batum (drawn by K. Martin),108,113
411,4,0:32.0,,K. Martin makes free throw 1 of 2,108,114
412,4,0:32.0,,K. Martin makes free throw 2 of 2,108,115
413,4,0:26.0,D. Lillard makes 2-pt dunk at rim,,110,115
414,4,0:24.0,,Personal take foul by N. Batum (drawn by G. Neal),110,115
415,4,0:24.0,,G. Neal makes free throw 1 of 2,110,116
416,4,0:24.0,,G. Neal makes free throw 2 of 2,110,117
417,4,0:15.0,D. Wright misses 3-pt jump shot from 26 ft,,110,117
418,4,0:14.0,,Defensive rebound by K. Martin,110,117
419,4,0:14.0,,Personal take foul by A. Afflalo (drawn by K. Martin),110,117
420,4,0:14.0,C. McCollum enters the game for A. Afflalo,,110,117
421,4,0:14.0,,K. Martin makes free throw 1 of 2,110,118
422,4,0:14.0,,K. Martin makes free throw 2 of 2,110,119
423,4,0:10.0,D. Lillard makes 3-pt jump shot from 25 ft,,113,119
424,4,0:09.0,,Personal take foul by N. Batum (drawn by G. Neal),113,119
425,4,0:09.0,,G. Neal makes free throw 1 of 2,113,120
426,4,0:09.0,,G. Neal makes free throw 2 of 2,113,121
427,4,0:02.0,D. Lillard misses 3-pt jump shot from 28 ft,,113,121
428,4,0:01.0,,Defensive rebound by K. Garnett,113,121
