,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHILADELPHIA_ACTION,MEMPHIS_SCORE,PHILADELPHIA_SCORE
383,4,4:57.0,,L. Mbah a Moute makes free throw 1 of 2,89,98
384,4,4:57.0,,L. Mbah a Moute misses free throw 2 of 2,89,98
385,4,4:56.0,Defensive rebound by J. Leuer,,89,98
386,4,4:41.0,C. Lee makes 3-pt jump shot from 25 ft (assist by N. Calathes),,92,98
387,4,4:26.0,,Personal foul by N. Calathes (drawn by M. Carter-Williams),92,98
388,4,4:26.0,M. Conley enters the game for N. Calathes,,92,98
389,4,4:17.0,,L. Mbah a Moute misses 2-pt layup from 1 ft (block by J. Leuer),92,98
390,4,4:16.0,Defensive rebound by Team,,92,98
391,4,4:06.0,J. Leuer misses 3-pt jump shot from 24 ft,,92,98
392,4,4:04.0,,Defensive rebound by M. Carter-Williams,92,98
393,4,4:00.0,,Shooting foul by B. Udrih (drawn by R. Covington),92,98
394,4,4:00.0,,R. Covington makes free throw 1 of 2,92,99
395,4,4:00.0,,R. Covington makes free throw 2 of 2,92,100
396,4,3:54.0,M. Conley misses 2-pt layup from 1 ft,,92,100
397,4,3:51.0,,Defensive rebound by R. Covington,92,100
398,4,3:49.0,,Shooting foul by B. Udrih (drawn by R. Covington),92,100
399,4,3:49.0,,R. Covington makes free throw 1 of 2,92,101
400,4,3:49.0,M. Gasol enters the game for J. Leuer,,92,101
401,4,3:49.0,,R. Covington makes free throw 2 of 2,92,102
402,4,3:35.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Conley),,94,102
403,4,3:23.0,,M. Carter-Williams misses 2-pt jump shot from 18 ft,94,102
404,4,3:21.0,Defensive rebound by Z. Randolph,,94,102
405,4,3:07.0,B. Udrih misses 3-pt jump shot from 22 ft,,94,102
406,4,3:05.0,,Defensive rebound by Team,94,102
407,4,2:47.0,,Turnover by M. Carter-Williams (bad pass; steal by B. Udrih),94,102
408,4,2:46.0,Personal foul by R. Covington (drawn by B. Udrih),,94,102
409,4,2:31.0,M. Conley makes 3-pt jump shot from 24 ft (assist by B. Udrih),,97,102
410,4,2:09.0,,Shooting foul by B. Udrih (drawn by R. Covington),97,102
411,4,2:09.0,,R. Covington makes free throw 1 of 2,97,103
412,4,2:09.0,,R. Covington makes free throw 2 of 2,97,104
413,4,1:59.0,M. Conley misses 2-pt jump shot from 9 ft (block by N. Noel),,97,104
414,4,1:57.0,,Defensive rebound by M. Carter-Williams,97,104
415,4,1:54.0,,Shooting foul by C. Lee (drawn by M. Carter-Williams),97,104
416,4,1:54.0,,M. Carter-Williams makes free throw 1 of 2,97,105
417,4,1:54.0,,M. Carter-Williams misses free throw 2 of 2,97,105
418,4,1:53.0,Defensive rebound by M. Gasol,,97,105
419,4,1:46.0,Shooting foul by N. Noel (drawn by M. Gasol),,97,105
420,4,1:46.0,M. Gasol misses free throw 1 of 2,,97,105
421,4,1:46.0,Offensive rebound by Team,,97,105
422,4,1:46.0,M. Gasol makes free throw 2 of 2,,98,105
423,4,1:29.0,,L. Mbah a Moute makes 2-pt jump shot from 18 ft,98,107
424,4,1:14.0,B. Udrih makes 3-pt jump shot from 24 ft (assist by C. Lee),,101,107
425,4,0:57.0,,M. Carter-Williams misses 2-pt layup at rim,101,107
426,4,0:55.0,Defensive rebound by M. Gasol,,101,107
427,4,0:47.0,Memphis full timeout,,101,107
428,4,0:44.0,M. Conley makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,104,107
429,4,0:26.0,,Offensive foul by M. Carter-Williams (drawn by M. Conley),104,107
430,4,0:26.0,,Turnover by M. Carter-Williams (offensive foul),104,107
431,4,0:26.0,Memphis full timeout,,104,107
432,4,0:15.0,,Violation by H. Thompson (def goaltending),104,107
433,4,0:15.0,M. Conley makes 2-pt layup from 2 ft (assist by B. Udrih),,106,107
434,4,0:12.0,,Philadelphia full timeout,106,107
435,4,0:12.0,T. Allen enters the game for B. Udrih,,106,107
436,4,0:12.0,,H. Sims enters the game for N. Noel,106,107
437,4,0:05.0,,Personal foul by T. Allen (drawn by H. Thompson),106,107
438,4,0:05.0,,H. Thompson makes free throw 1 of 2,106,108
439,4,0:05.0,B. Udrih enters the game for T. Allen,,106,108
440,4,0:05.0,,N. Noel enters the game for H. Sims,106,108
441,4,0:05.0,,H. Thompson makes free throw 2 of 2,106,109
442,4,0:05.0,Memphis full timeout,,106,109
443,4,0:05.0,V. Carter enters the game for B. Udrih,,106,109
444,4,0:00.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,109,109
445,1OT,4:47.0,,Personal foul by C. Lee (drawn by R. Covington),109,109
446,1OT,4:34.0,,R. Covington misses 3-pt jump shot from 25 ft,109,109
447,1OT,4:32.0,Defensive rebound by Z. Randolph,,109,109
448,1OT,4:09.0,Z. Randolph misses 2-pt jump shot from 17 ft,,109,109
449,1OT,4:08.0,,Defensive rebound by N. Noel,109,109
450,1OT,4:02.0,,M. Carter-Williams misses 3-pt jump shot from 26 ft,109,109
451,1OT,4:01.0,Defensive rebound by M. Gasol,,109,109
452,1OT,3:48.0,M. Conley makes 2-pt layup from 1 ft (assist by M. Gasol),,111,109
453,1OT,3:32.0,,Turnover by M. Carter-Williams (bad pass; steal by Z. Randolph),111,109
454,1OT,3:09.0,B. Udrih misses 2-pt jump shot from 8 ft,,111,109
455,1OT,3:08.0,Offensive rebound by Z. Randolph,,111,109
456,1OT,3:08.0,Z. Randolph makes 2-pt layup from 2 ft,,113,109
457,1OT,3:08.0,Shooting foul by M. Carter-Williams (drawn by Z. Randolph),,113,109
458,1OT,3:08.0,,Violation by N. Noel (def goaltending),113,109
459,1OT,3:08.0,Z. Randolph makes free throw 1 of 1,,114,109
460,1OT,2:54.0,,Shooting foul by B. Udrih (drawn by R. Covington),114,109
461,1OT,2:54.0,,R. Covington makes free throw 1 of 2,114,110
462,1OT,2:54.0,,R. Covington makes free throw 2 of 2,114,111
463,1OT,2:42.0,Turnover by M. Gasol (lost ball; steal by N. Noel),,114,111
464,1OT,2:29.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,114,111
465,1OT,2:28.0,Defensive rebound by Z. Randolph,,114,111
466,1OT,2:16.0,Turnover by Z. Randolph (bad pass),,114,111
467,1OT,2:10.0,,M. Carter-Williams misses 2-pt jump shot from 7 ft,114,111
468,1OT,2:06.0,Defensive rebound by Z. Randolph,,114,111
469,1OT,1:50.0,M. Conley misses 3-pt jump shot from 25 ft,,114,111
470,1OT,1:48.0,,Defensive rebound by M. Carter-Williams,114,111
471,1OT,1:45.0,,Turnover by M. Carter-Williams (lost ball; steal by C. Lee),114,111
472,1OT,1:39.0,Memphis full timeout,,114,111
473,1OT,1:28.0,M. Gasol makes 2-pt jump shot from 16 ft (assist by M. Conley),,116,111
474,1OT,1:21.0,,R. Covington misses 3-pt jump shot from 26 ft,116,111
475,1OT,1:20.0,Defensive rebound by Team,,116,111
476,1OT,1:02.0,Turnover by M. Conley (lost ball; steal by N. Noel),,116,111
477,1OT,1:02.0,,Personal foul by M. Conley (drawn by N. Noel),116,111
478,1OT,0:47.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft,116,111
479,1OT,0:45.0,,Offensive rebound by R. Covington,116,111
480,1OT,0:45.0,Loose ball foul by M. Conley (drawn by R. Covington),,116,111
481,1OT,0:45.0,,Philadelphia full timeout,116,111
482,1OT,0:45.0,,R. Covington misses free throw 1 of 2,116,111
483,1OT,0:45.0,,Offensive rebound by Team,116,111
484,1OT,0:45.0,,R. Covington makes free throw 2 of 2,116,112
485,1OT,0:24.0,M. Conley makes 3-pt jump shot from 23 ft (assist by C. Lee),,119,112
486,1OT,0:23.0,,Philadelphia full timeout,119,112
487,1OT,0:16.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by N. Noel),119,115
488,1OT,0:13.0,Memphis full timeout,,119,115
489,1OT,0:09.0,Personal foul by H. Thompson (drawn by B. Udrih),,119,115
490,1OT,0:07.0,Personal foul by M. Carter-Williams (drawn by M. Conley),,119,115
491,1OT,0:07.0,M. Conley misses free throw 1 of 2,,119,115
492,1OT,0:07.0,Offensive rebound by Team,,119,115
493,1OT,0:07.0,M. Conley makes free throw 2 of 2,,120,115
494,1OT,0:07.0,,Philadelphia full timeout,120,115
495,1OT,0:05.0,,R. Covington misses 3-pt jump shot from 23 ft,120,115
496,1OT,0:03.0,Defensive rebound by C. Lee,,120,115
