,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
385,4,3:33.0,R. Jackson makes 2-pt jump shot from 6 ft,,98,97
386,4,3:06.0,,C. Boozer misses 2-pt layup from 2 ft (block by S. Ibaka),98,97
387,4,3:05.0,Defensive rebound by A. Roberson,,98,97
388,4,3:00.0,S. Ibaka misses 3-pt jump shot from 25 ft,,98,97
389,4,2:59.0,,Defensive rebound by K. Bryant,98,97
390,4,2:35.0,,K. Bryant makes 2-pt jump shot from 15 ft,98,99
391,4,2:14.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by R. Westbrook),,100,99
392,4,2:13.0,,LA Lakers full timeout,100,99
393,4,2:00.0,,C. Boozer makes 2-pt layup from 1 ft (assist by K. Bryant),100,101
394,4,1:48.0,R. Westbrook misses 2-pt jump shot from 15 ft,,100,101
395,4,1:46.0,,Defensive rebound by K. Bryant,100,101
396,4,1:24.0,,K. Bryant misses 2-pt jump shot from 15 ft,100,101
397,4,1:23.0,Defensive rebound by R. Westbrook,,100,101
398,4,1:13.0,S. Adams misses 2-pt layup from 1 ft,,100,101
399,4,1:10.0,Offensive rebound by S. Adams,,100,101
400,4,1:10.0,S. Adams misses 2-pt tip-in from 1 ft,,100,101
401,4,1:07.0,,Defensive rebound by J. Lin,100,101
402,4,1:05.0,,W. Ellington misses 3-pt jump shot from 24 ft (block by S. Ibaka),100,101
403,4,1:05.0,Defensive rebound by Team,,100,101
404,4,1:05.0,,Loose ball foul by C. Boozer (drawn by R. Jackson),100,101
405,4,1:05.0,R. Jackson makes free throw 1 of 2,,101,101
406,4,1:05.0,R. Jackson makes free throw 2 of 2,,102,101
407,4,0:56.0,,K. Bryant misses 2-pt jump shot from 19 ft,102,101
408,4,0:54.0,Defensive rebound by S. Adams,,102,101
409,4,0:38.0,R. Westbrook makes 2-pt jump shot from 16 ft,,104,101
410,4,0:38.0,,LA Lakers full timeout,104,101
411,4,0:33.0,,J. Lin makes 2-pt jump shot from 15 ft,104,103
412,4,0:12.0,R. Westbrook misses 2-pt jump shot from 18 ft,,104,103
413,4,0:11.0,,Defensive rebound by K. Bryant,104,103
414,4,0:06.0,,Personal take foul by R. Westbrook (drawn by K. Bryant),104,103
415,4,0:06.0,,LA Lakers full timeout,104,103
416,4,0:06.0,,W. Johnson enters the game for E. Davis,104,103
417,4,0:06.0,P. Jones enters the game for S. Adams,,104,103
418,4,0:02.0,,K. Bryant misses 2-pt jump shot from 16 ft,104,103
419,4,0:00.0,Defensive rebound by R. Jackson,,104,103
