,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
384,4,2:31.0,,Defensive rebound by H. Barnes,98,117
385,4,2:23.0,,S. Livingston makes 2-pt dunk at rim (assist by S. Curry),98,119
386,4,2:11.0,C. Douglas-Roberts misses 2-pt jump shot from 5 ft,,98,119
387,4,2:10.0,Offensive rebound by S. Hawes,,98,119
388,4,2:03.0,J. Cunningham misses 3-pt jump shot from 25 ft,,98,119
389,4,2:02.0,,Defensive rebound by S. Livingston,98,119
390,4,1:58.0,,Turnover by S. Livingston (bad pass),98,119
391,4,1:58.0,LA Clippers full timeout,,98,119
392,4,1:58.0,,B. Rush enters the game for K. Thompson,98,119
393,4,1:58.0,,L. Barbosa enters the game for S. Curry,98,119
394,4,1:56.0,R. Bullock enters the game for S. Hawes,,98,119
395,4,1:45.0,J. Farmar misses 2-pt jump shot from 14 ft,,98,119
396,4,1:44.0,,Defensive rebound by D. Green,98,119
397,4,1:32.0,,Turnover by D. Green (bad pass; steal by J. Farmar),98,119
398,4,1:26.0,J. Farmar misses 3-pt jump shot from 27 ft,,98,119
399,4,1:25.0,,Defensive rebound by H. Barnes,98,119
400,4,1:14.0,,S. Livingston misses 2-pt jump shot from 13 ft,98,119
401,4,1:13.0,Defensive rebound by C. Douglas-Roberts,,98,119
402,4,1:02.0,Personal foul by S. Livingston (drawn by C. Douglas-Roberts),,98,119
403,4,1:02.0,C. Douglas-Roberts makes free throw 1 of 2,,99,119
404,4,1:02.0,C. Douglas-Roberts makes free throw 2 of 2,,100,119
405,4,0:52.0,,Turnover by D. Green (lost ball; steal by H. Türkoğlu),100,119
406,4,0:47.0,C. Douglas-Roberts makes 2-pt layup at rim,,102,119
407,4,0:37.0,,Shooting foul by J. Cunningham (drawn by D. Green),102,119
408,4,0:37.0,,D. Green makes free throw 1 of 2,102,120
409,4,0:37.0,,D. Green makes free throw 2 of 2,102,121
410,4,0:33.0,Turnover by H. Türkoğlu (lost ball; steal by L. Barbosa),,102,121
411,4,0:26.0,,Turnover by H. Barnes (lost ball; steal by J. Farmar),102,121
412,4,0:23.0,J. Cunningham makes 2-pt dunk at rim (assist by J. Farmar),,104,121
