,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
383,3,0:05.0,,Offensive rebound by Team,88,63
384,3,0:05.0,,H. Sims makes free throw 2 of 2,88,64
385,3,0:01.0,Turnover by E. Turner (bad pass; steal by H. Thompson),,88,64
386,4,11:51.0,P. Pressey misses 3-pt jump shot from 26 ft,,88,64
387,4,11:49.0,Offensive rebound by K. Olynyk,,88,64
388,4,11:39.0,Turnover by E. Turner (bad pass; steal by N. Noel),,88,64
389,4,11:31.0,,Turnover by N. Noel (bad pass; steal by K. Olynyk),88,64
390,4,11:28.0,K. Olynyk makes 2-pt layup from 1 ft,,90,64
391,4,11:19.0,,Turnover by L. Mbah a Moute (lost ball; steal by K. Olynyk),90,64
392,4,11:12.0,Turnover by P. Pressey (traveling),,90,64
393,4,10:59.0,,R. Covington misses 3-pt jump shot from 24 ft,90,64
394,4,10:57.0,Defensive rebound by K. Olynyk,,90,64
395,4,10:50.0,E. Turner misses 2-pt jump shot from 15 ft,,90,64
396,4,10:48.0,,Defensive rebound by L. Mbah a Moute,90,64
397,4,10:38.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by T. Wroten),90,66
398,4,10:23.0,K. Olynyk makes 2-pt jump shot from 15 ft,,92,66
399,4,10:09.0,,N. Noel makes 2-pt layup from 2 ft (assist by M. Carter-Williams),92,68
400,4,9:43.0,B. Bass makes 2-pt jump shot from 15 ft (assist by P. Pressey),,94,68
401,4,9:36.0,,Philadelphia full timeout,94,68
402,4,9:36.0,J. Sullinger enters the game for K. Olynyk,,94,68
403,4,9:36.0,,F. Aldemir enters the game for L. Mbah a Moute,94,68
404,4,9:32.0,,Shooting foul by G. Wallace (drawn by M. Carter-Williams),94,68
405,4,9:32.0,,M. Carter-Williams misses free throw 1 of 2,94,68
406,4,9:32.0,,Offensive rebound by Team,94,68
407,4,9:32.0,,M. Carter-Williams makes free throw 2 of 2,94,69
408,4,9:15.0,Turnover by J. Sullinger (3 sec),,94,69
409,4,8:59.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,94,69
410,4,8:59.0,,Offensive rebound by Team,94,69
411,4,8:59.0,Loose ball foul by B. Bass (drawn by F. Aldemir),,94,69
412,4,8:59.0,A. Bradley enters the game for G. Wallace,,94,69
413,4,8:53.0,,Personal foul by P. Pressey (drawn by M. Carter-Williams),94,69
414,4,8:48.0,,M. Carter-Williams makes 2-pt jump shot from 7 ft (assist by R. Covington),94,71
415,4,8:33.0,A. Bradley misses 3-pt jump shot from 25 ft,,94,71
416,4,8:30.0,Offensive rebound by J. Sullinger,,94,71
417,4,8:28.0,J. Sullinger misses 2-pt jump shot from 4 ft,,94,71
418,4,8:28.0,Offensive rebound by J. Sullinger,,94,71
419,4,8:24.0,Personal foul by M. Carter-Williams,,94,71
420,4,8:19.0,E. Turner misses 2-pt jump shot from 18 ft,,94,71
421,4,8:17.0,,Defensive rebound by M. Carter-Williams,94,71
422,4,8:11.0,,R. Covington misses 3-pt jump shot from 26 ft,94,71
423,4,8:07.0,Defensive rebound by A. Bradley,,94,71
424,4,8:03.0,Personal foul by T. Wroten (drawn by P. Pressey),,94,71
425,4,7:54.0,Shooting foul by F. Aldemir (drawn by P. Pressey),,94,71
426,4,7:54.0,P. Pressey makes free throw 1 of 2,,95,71
427,4,7:54.0,P. Pressey makes free throw 2 of 2,,96,71
428,4,7:41.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,96,71
429,4,7:39.0,,Offensive rebound by Team,96,71
430,4,7:29.0,,R. Covington misses 2-pt jump shot from 4 ft,96,71
431,4,7:27.0,,Offensive rebound by R. Covington,96,71
432,4,7:22.0,T. Zeller enters the game for B. Bass,,96,71
433,4,7:06.0,,M. Carter-Williams misses 2-pt jump shot from 20 ft,96,71
434,4,7:05.0,Defensive rebound by T. Zeller,,96,71
435,4,6:52.0,J. Sullinger misses 2-pt layup from 1 ft (block by N. Noel),,96,71
436,4,6:51.0,,Defensive rebound by R. Covington,96,71
437,4,6:49.0,,Personal foul by P. Pressey (drawn by R. Covington),96,71
438,4,6:39.0,,Shooting foul by E. Turner (drawn by R. Covington),96,71
439,4,6:39.0,,J. Sampson enters the game for M. Carter-Williams,96,71
440,4,6:39.0,,R. Covington makes free throw 1 of 2,96,72
441,4,6:39.0,,J. Grant enters the game for F. Aldemir,96,72
442,4,6:39.0,,R. Covington makes free throw 2 of 2,96,73
443,4,6:17.0,A. Bradley misses 2-pt jump shot from 5 ft (block by N. Noel),,96,73
444,4,6:15.0,,Defensive rebound by N. Noel,96,73
445,4,5:58.0,,J. Sampson misses 3-pt jump shot from 24 ft,96,73
446,4,5:57.0,,Offensive rebound by Team,96,73
447,4,5:57.0,Official timeout,,96,73
448,4,5:46.0,,Shooting foul by A. Bradley (drawn by J. Sampson),96,73
449,4,5:46.0,,J. Sampson makes free throw 1 of 2,96,74
450,4,5:46.0,,J. Sampson makes free throw 2 of 2,96,75
451,4,5:23.0,E. Turner misses 3-pt jump shot from 25 ft,,96,75
452,4,5:23.0,,Defensive rebound by Team,96,75
453,4,5:23.0,,K. McDaniels enters the game for R. Covington,96,75
454,4,5:04.0,,J. Sampson makes 2-pt jump shot from 7 ft (assist by N. Noel),96,77
455,4,4:52.0,T. Zeller misses 2-pt jump shot from 5 ft,,96,77
456,4,4:50.0,,Defensive rebound by N. Noel,96,77
457,4,4:42.0,,N. Noel misses 2-pt jump shot from 14 ft,96,77
458,4,4:41.0,Defensive rebound by P. Pressey,,96,77
459,4,4:41.0,Personal foul by J. Grant (drawn by P. Pressey),,96,77
460,4,4:41.0,K. Olynyk enters the game for J. Sullinger,,96,77
461,4,4:25.0,T. Zeller makes 2-pt dunk at rim (assist by E. Turner),,98,77
462,4,4:19.0,,J. Grant misses 2-pt layup from 1 ft,98,77
463,4,4:16.0,Defensive rebound by E. Turner,,98,77
464,4,4:09.0,T. Zeller misses 2-pt layup from 2 ft (block by K. McDaniels),,98,77
465,4,4:07.0,,Defensive rebound by J. Sampson,98,77
466,4,4:05.0,Offensive charge foul by J. Sampson (drawn by P. Pressey),,98,77
467,4,4:05.0,,Turnover by J. Sampson (offensive foul),98,77
468,4,4:05.0,,F. Aldemir enters the game for N. Noel,98,77
469,4,3:54.0,A. Bradley makes 2-pt jump shot from 16 ft (assist by T. Zeller),,100,77
470,4,3:45.0,,K. McDaniels makes 2-pt layup from 1 ft,100,79
471,4,3:32.0,E. Turner misses 2-pt jump shot from 3 ft,,100,79
472,4,3:31.0,Offensive rebound by T. Zeller,,100,79
473,4,3:31.0,Shooting foul by K. McDaniels (drawn by T. Zeller),,100,79
474,4,3:31.0,T. Zeller makes free throw 1 of 2,,101,79
475,4,3:31.0,T. Zeller makes free throw 2 of 2,,102,79
476,4,3:18.0,,Shooting foul by T. Zeller (drawn by K. McDaniels),102,79
477,4,3:18.0,,K. McDaniels makes free throw 1 of 2,102,80
478,4,3:18.0,,K. McDaniels makes free throw 2 of 2,102,81
479,4,3:02.0,T. Zeller misses 2-pt jump shot from 7 ft,,102,81
480,4,3:01.0,Offensive rebound by T. Zeller,,102,81
481,4,2:59.0,T. Zeller misses 2-pt jump shot from 3 ft (block by K. McDaniels),,102,81
482,4,2:57.0,Offensive rebound by K. Olynyk,,102,81
483,4,2:54.0,A. Bradley misses 3-pt jump shot from 24 ft,,102,81
484,4,2:52.0,Offensive rebound by K. Olynyk,,102,81
485,4,2:34.0,A. Bradley misses 2-pt jump shot from 18 ft,,102,81
486,4,2:33.0,,Defensive rebound by T. Wroten,102,81
487,4,2:22.0,,K. McDaniels misses 2-pt layup from 2 ft,102,81
488,4,2:21.0,,Offensive rebound by Team,102,81
489,4,2:21.0,Boston full timeout,,102,81
490,4,2:21.0,D. Powell enters the game for A. Bradley,,102,81
491,4,2:19.0,,Turnover by T. Wroten (bad pass; steal by D. Powell),102,81
492,4,2:04.0,Personal foul by K. McDaniels (drawn by D. Powell),,102,81
493,4,2:04.0,D. Powell misses free throw 1 of 2,,102,81
494,4,2:04.0,Offensive rebound by Team,,102,81
495,4,2:04.0,D. Powell makes free throw 2 of 2,,103,81
496,4,1:51.0,,J. Grant makes 2-pt layup from 1 ft (assist by J. Sampson),103,83
497,4,1:38.0,K. Olynyk misses 2-pt layup from 1 ft (block by J. Sampson),,103,83
498,4,1:36.0,,Defensive rebound by J. Sampson,103,83
499,4,1:18.0,,J. Grant misses 3-pt jump shot from 25 ft,103,83
500,4,1:16.0,Defensive rebound by P. Pressey,,103,83
501,4,1:05.0,Turnover by E. Turner (bad pass; steal by J. Grant),,103,83
502,4,0:57.0,,J. Sampson makes 2-pt jump shot from 16 ft (assist by F. Aldemir),103,85
503,4,0:44.0,Turnover by K. Olynyk (bad pass),,103,85
504,4,0:36.0,,F. Aldemir misses 2-pt layup from 2 ft,103,85
505,4,0:34.0,Defensive rebound by T. Zeller,,103,85
506,4,0:28.0,E. Turner makes 2-pt jump shot from 17 ft (assist by P. Pressey),,105,85
507,4,0:20.0,,J. Grant misses 2-pt jump shot from 16 ft,105,85
508,4,0:18.0,,Offensive rebound by F. Aldemir,105,85
509,4,0:12.0,,F. Aldemir misses 2-pt jump shot from 8 ft (block by T. Zeller),105,85
510,4,0:12.0,,Offensive rebound by F. Aldemir,105,85
511,4,0:11.0,,F. Aldemir makes 2-pt jump shot from 17 ft,105,87
