,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
385,4,4:00.0,San Antonio full timeout,,82,91
386,4,4:00.0,D. Green enters the game for C. Joseph,,82,91
387,4,4:00.0,,A. Burks enters the game for J. Ingles,82,91
388,4,3:51.0,D. Green misses 3-pt jump shot from 24 ft,,82,91
389,4,3:50.0,,Defensive rebound by E. Freedom,82,91
390,4,3:34.0,,D. Favors makes 2-pt layup from 1 ft,82,93
391,4,3:18.0,K. Leonard makes 2-pt layup from 1 ft,,84,93
392,4,2:54.0,,D. Favors misses 2-pt layup from 2 ft,84,93
393,4,2:53.0,Defensive rebound by B. Diaw,,84,93
394,4,2:49.0,D. Green makes 2-pt layup from 1 ft (assist by K. Leonard),,86,93
395,4,2:23.0,,D. Favors makes 2-pt dunk at rim (assist by A. Burks),86,95
396,4,2:14.0,Shooting foul by A. Burks (drawn by T. Duncan),,86,95
397,4,2:14.0,T. Duncan makes free throw 1 of 2,,87,95
398,4,2:14.0,T. Duncan misses free throw 2 of 2,,87,95
399,4,2:13.0,,Defensive rebound by E. Freedom,87,95
400,4,1:50.0,,G. Hayward makes 2-pt jump shot from 9 ft,87,97
401,4,1:39.0,M. Ginóbili misses 2-pt jump shot from 7 ft (block by E. Freedom),,87,97
402,4,1:39.0,Offensive rebound by Team,,87,97
403,4,1:39.0,M. Belinelli enters the game for B. Diaw,,87,97
404,4,1:36.0,T. Duncan makes 2-pt jump shot from 3 ft (assist by D. Green),,89,97
405,4,1:15.0,,Personal foul by M. Belinelli (drawn by D. Favors),89,97
406,4,1:15.0,,J. Ingles enters the game for E. Freedom,89,97
407,4,1:08.0,,G. Hayward misses 3-pt jump shot from 23 ft,89,97
408,4,1:06.0,Defensive rebound by T. Duncan,,89,97
409,4,1:00.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,89,97
410,4,1:00.0,,Defensive rebound by J. Ingles,89,97
411,4,0:51.0,,Personal foul by K. Leonard (drawn by G. Hayward),89,97
412,4,0:51.0,,G. Hayward misses free throw 1 of 2,89,97
413,4,0:51.0,,Offensive rebound by Team,89,97
414,4,0:51.0,,G. Hayward misses free throw 2 of 2,89,97
415,4,0:51.0,Defensive rebound by K. Leonard,,89,97
416,4,0:51.0,San Antonio full timeout,,89,97
417,4,0:49.0,Personal foul by G. Hayward (drawn by M. Ginóbili),,89,97
418,4,0:44.0,Shooting foul by D. Favors (drawn by K. Leonard),,89,97
419,4,0:44.0,K. Leonard makes free throw 1 of 2,,90,97
420,4,0:44.0,K. Leonard misses free throw 2 of 2,,90,97
421,4,0:42.0,Offensive rebound by K. Leonard,,90,97
422,4,0:37.0,Shooting foul by D. Favors (drawn by M. Belinelli),,90,97
423,4,0:37.0,M. Belinelli makes free throw 1 of 2,,91,97
424,4,0:37.0,,E. Freedom enters the game for J. Ingles,91,97
425,4,0:37.0,M. Belinelli makes free throw 2 of 2,,92,97
426,4,0:37.0,,Utah full timeout,92,97
427,4,0:37.0,,J. Ingles enters the game for E. Freedom,92,97
428,4,0:36.0,,Personal foul by K. Leonard (drawn by G. Hayward),92,97
429,4,0:36.0,,G. Hayward misses free throw 1 of 2,92,97
430,4,0:36.0,,Offensive rebound by Team,92,97
431,4,0:36.0,,G. Hayward makes free throw 2 of 2,92,98
432,4,0:36.0,San Antonio full timeout,,92,98
433,4,0:36.0,B. Diaw enters the game for K. Leonard,,92,98
434,4,0:32.0,M. Ginóbili makes 2-pt layup from 2 ft,,94,98
435,4,0:24.0,,Utah full timeout,94,98
436,4,0:24.0,K. Leonard enters the game for B. Diaw,,94,98
437,4,0:21.0,,Personal foul by D. Green (drawn by T. Burke),94,98
438,4,0:21.0,,T. Burke makes free throw 1 of 2,94,99
439,4,0:21.0,,T. Burke misses free throw 2 of 2,94,99
440,4,0:20.0,Defensive rebound by T. Duncan,,94,99
441,4,0:20.0,San Antonio full timeout,,94,99
442,4,0:20.0,B. Diaw enters the game for K. Leonard,,94,99
443,4,0:15.0,D. Green misses 3-pt jump shot from 24 ft,,94,99
444,4,0:14.0,,Defensive rebound by A. Burks,94,99
445,4,0:14.0,,Personal foul by D. Green (drawn by A. Burks),94,99
446,4,0:14.0,,A. Burks misses free throw 1 of 2,94,99
447,4,0:14.0,,Offensive rebound by Team,94,99
448,4,0:14.0,,A. Burks makes free throw 2 of 2,94,100
449,4,0:08.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,94,100
450,4,0:07.0,Offensive rebound by M. Belinelli,,94,100
451,4,0:06.0,M. Belinelli makes 2-pt jump shot from 10 ft,,96,100
