,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
376,4,5:02.0,N. Vučević makes free throw 1 of 2,,101,108
377,4,5:02.0,N. Vučević makes free throw 2 of 2,,102,108
378,4,4:50.0,,B. Jennings misses 2-pt jump shot from 3 ft (block by N. Vučević),102,108
379,4,4:48.0,Defensive rebound by E. Fournier,,102,108
380,4,4:44.0,Turnover by E. Payton (lost ball),,102,108
381,4,4:32.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by B. Jennings),102,111
382,4,4:30.0,Orlando full timeout,,102,111
383,4,4:19.0,V. Oladipo misses 2-pt jump shot from 13 ft,,102,111
384,4,4:19.0,Offensive rebound by N. Vučević,,102,111
385,4,4:14.0,Turnover by E. Payton (bad pass; steal by J. Meeks),,102,111
386,4,4:01.0,,Shooting foul by N. Vučević (drawn by A. Drummond),102,111
387,4,4:01.0,,A. Drummond makes free throw 1 of 2,102,112
388,4,4:01.0,,A. Drummond makes free throw 2 of 2,102,113
389,4,3:43.0,T. Harris misses 2-pt jump shot from 7 ft,,102,113
390,4,3:41.0,Offensive rebound by N. Vučević,,102,113
391,4,3:40.0,N. Vučević misses 2-pt tip-in from 2 ft,,102,113
392,4,3:39.0,,Defensive rebound by A. Drummond,102,113
393,4,3:31.0,,J. Meeks makes 3-pt jump shot from 23 ft (assist by B. Jennings),102,116
394,4,3:18.0,E. Fournier misses 3-pt jump shot from 26 ft,,102,116
395,4,3:18.0,Offensive rebound by N. Vučević,,102,116
396,4,3:18.0,,Loose ball foul by A. Drummond (drawn by N. Vučević),102,116
397,4,3:18.0,N. Vučević makes free throw 1 of 2,,103,116
398,4,3:18.0,N. Vučević makes free throw 2 of 2,,104,116
399,4,2:57.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by B. Jennings),104,118
400,4,2:46.0,V. Oladipo makes 2-pt layup at rim (assist by E. Payton),,106,118
401,4,2:28.0,,Shooting foul by N. Vučević (drawn by A. Drummond),106,118
402,4,2:28.0,,A. Drummond makes free throw 1 of 2,106,119
403,4,2:28.0,,A. Drummond misses free throw 2 of 2,106,119
404,4,2:27.0,Defensive rebound by T. Harris,,106,119
405,4,2:17.0,V. Oladipo misses 3-pt jump shot from 26 ft,,106,119
406,4,2:16.0,,Defensive rebound by A. Drummond,106,119
407,4,2:02.0,,J. Meeks misses 3-pt jump shot from 26 ft,106,119
408,4,2:01.0,Defensive rebound by V. Oladipo,,106,119
409,4,1:58.0,E. Fournier makes 2-pt layup from 1 ft (assist by V. Oladipo),,108,119
410,4,1:52.0,,Personal foul by E. Payton (drawn by B. Jennings),108,119
411,4,1:52.0,,B. Jennings misses free throw 1 of 2,108,119
412,4,1:52.0,,Offensive rebound by Team,108,119
413,4,1:52.0,,B. Jennings makes free throw 2 of 2,108,120
414,4,1:44.0,V. Oladipo misses 2-pt jump shot from 6 ft (block by A. Drummond),,108,120
415,4,1:44.0,Offensive rebound by Team,,108,120
416,4,1:42.0,N. Vučević makes 2-pt layup from 1 ft (assist by E. Payton),,110,120
417,4,1:38.0,,A. Drummond makes 2-pt dunk at rim (assist by B. Jennings),110,122
418,4,1:38.0,Orlando full timeout,,110,122
419,4,1:33.0,T. Harris misses 2-pt layup from 2 ft (block by A. Drummond),,110,122
420,4,1:29.0,Offensive rebound by E. Payton,,110,122
421,4,1:27.0,E. Payton makes 2-pt layup at rim,,112,122
422,4,1:26.0,,A. Tolliver makes 2-pt dunk at rim (assist by B. Jennings),112,124
423,4,1:16.0,E. Fournier misses 2-pt jump shot from 14 ft,,112,124
424,4,1:16.0,,Defensive rebound by A. Drummond,112,124
425,4,1:16.0,,Personal foul by E. Payton (drawn by A. Drummond),112,124
426,4,1:16.0,,A. Drummond makes free throw 1 of 2,112,125
427,4,1:16.0,,A. Drummond makes free throw 2 of 2,112,126
428,4,1:10.0,Turnover by E. Payton (lost ball; steal by A. Drummond),,112,126
429,4,1:06.0,,Turnover by J. Meeks (bad pass; steal by E. Payton),112,126
430,4,1:06.0,Personal foul by B. Jennings (drawn by T. Harris),,112,126
431,4,1:06.0,T. Harris makes free throw 1 of 2,,113,126
432,4,1:06.0,K. O'Quinn enters the game for N. Vučević,,113,126
433,4,1:06.0,D. Marble enters the game for V. Oladipo,,113,126
434,4,1:06.0,W. Green enters the game for E. Payton,,113,126
435,4,1:06.0,T. Harris makes free throw 2 of 2,,114,126
436,4,0:46.0,,B. Jennings misses 2-pt layup at rim,114,126
437,4,0:45.0,,Offensive rebound by A. Drummond,114,126
438,4,0:43.0,,A. Drummond makes 2-pt layup at rim,114,128
439,4,0:34.0,T. Harris makes 2-pt jump shot from 18 ft,,116,128
440,4,0:11.0,,A. Drummond misses 2-pt jump shot from 9 ft (block by K. O'Quinn),116,128
441,4,0:09.0,Defensive rebound by D. Marble,,116,128
442,4,0:01.0,T. Harris makes 2-pt jump shot from 18 ft (assist by W. Green),,118,128
