,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
385,4,4:40.0,,C. Copeland misses 3-pt jump shot from 27 ft,80,107
386,4,4:39.0,Defensive rebound by B. Gordon,,80,107
387,4,4:28.0,M. Harkless misses 3-pt jump shot from 26 ft,,80,107
388,4,4:27.0,,Defensive rebound by D. Sloan,80,107
389,4,4:18.0,,S. Whittington makes 2-pt jump shot from 20 ft (assist by D. Sloan),80,109
390,4,3:59.0,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by M. Harkless),,82,109
391,4,3:34.0,,D. Rudež makes 2-pt jump shot from 12 ft (assist by C. Copeland),82,111
392,4,3:21.0,K. O'Quinn misses 2-pt jump shot from 18 ft,,82,111
393,4,3:20.0,,Defensive rebound by S. Whittington,82,111
394,4,3:10.0,,L. Allen misses 2-pt jump shot from 17 ft,82,111
395,4,3:09.0,Defensive rebound by B. Gordon,,82,111
396,4,2:59.0,B. Gordon misses 3-pt jump shot from 27 ft,,82,111
397,4,2:57.0,,Defensive rebound by L. Allen,82,111
398,4,2:47.0,,S. Whittington misses 2-pt jump shot from 16 ft,82,111
399,4,2:46.0,,Offensive rebound by L. Allen,82,111
400,4,2:44.0,,Turnover by L. Allen (bad pass; steal by A. Nicholson),82,111
401,4,2:27.0,L. Ridnour misses 3-pt jump shot from 23 ft,,82,111
402,4,2:26.0,,Defensive rebound by S. Whittington,82,111
403,4,2:07.0,,S. Whittington misses 2-pt layup from 3 ft (block by A. Nicholson),82,111
404,4,2:06.0,Defensive rebound by A. Nicholson,,82,111
405,4,1:58.0,A. Nicholson misses 3-pt jump shot from 25 ft,,82,111
406,4,1:57.0,Offensive rebound by K. O'Quinn,,82,111
407,4,1:54.0,K. O'Quinn misses 2-pt jump shot from 6 ft,,82,111
408,4,1:53.0,Offensive rebound by K. O'Quinn,,82,111
409,4,1:52.0,K. O'Quinn makes 2-pt dunk at rim,,84,111
410,4,1:40.0,,D. Sloan misses 2-pt jump shot from 8 ft,84,111
411,4,1:39.0,,Offensive rebound by L. Allen,84,111
412,4,1:33.0,,D. Rudež makes 3-pt jump shot from 24 ft (assist by L. Allen),84,114
413,4,1:16.0,A. Nicholson misses 2-pt jump shot from 6 ft,,84,114
414,4,1:15.0,Offensive rebound by K. O'Quinn,,84,114
415,4,1:08.0,A. Nicholson misses 2-pt jump shot from 18 ft,,84,114
416,4,1:07.0,,Defensive rebound by L. Allen,84,114
417,4,1:02.0,,L. Allen makes 2-pt layup from 1 ft (assist by D. Rudež),84,116
418,4,0:53.0,Shooting foul by S. Whittington (drawn by M. Harkless),,84,116
419,4,0:53.0,,Indiana full timeout,84,116
420,4,0:53.0,M. Harkless misses free throw 1 of 2,,84,116
421,4,0:53.0,Offensive rebound by Team,,84,116
422,4,0:53.0,M. Harkless misses free throw 2 of 2,,84,116
423,4,0:53.0,,Defensive rebound by D. Sloan,84,116
424,4,0:41.0,,S. Whittington makes 2-pt jump shot from 16 ft (assist by L. Allen),84,118
425,4,0:28.0,B. Gordon makes 2-pt jump shot from 19 ft,,86,118
426,4,0:07.0,,L. Allen misses 2-pt jump shot from 20 ft,86,118
427,4,0:05.0,Defensive rebound by B. Gordon,,86,118
