,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
386,4,6:10.0,,D. Motiejūnas makes 2-pt layup from 1 ft (assist by J. Harden),79,85
387,4,5:50.0,B. McLemore misses 3-pt jump shot from 25 ft,,79,85
388,4,5:49.0,,Defensive rebound by D. Motiejūnas,79,85
389,4,5:40.0,,K. Papanikolaou misses 3-pt jump shot from 23 ft,79,85
390,4,5:39.0,Defensive rebound by D. Cousins,,79,85
391,4,5:33.0,,Offensive charge foul by D. Cousins (drawn by D. Motiejūnas),79,85
392,4,5:33.0,Turnover by D. Cousins (offensive foul),,79,85
393,4,5:33.0,,Houston full timeout,79,85
394,4,5:33.0,,I. Canaan enters the game for J. Terry,79,85
395,4,5:20.0,,J. Harden misses 3-pt jump shot from 25 ft,79,85
396,4,5:19.0,Defensive rebound by R. Sessions,,79,85
397,4,5:17.0,Turnover by R. Sessions (lost ball; steal by I. Canaan),,79,85
398,4,5:09.0,,J. Harden makes 3-pt jump shot from 23 ft (assist by K. Papanikolaou),79,88
399,4,4:54.0,Personal foul by D. Motiejūnas (drawn by D. Cousins),,79,88
400,4,4:50.0,Personal foul by J. Harden (drawn by J. Thompson),,79,88
401,4,4:43.0,R. Sessions misses 2-pt jump shot from 3 ft,,79,88
402,4,4:41.0,Offensive rebound by J. Thompson,,79,88
403,4,4:36.0,R. Sessions misses 3-pt jump shot from 22 ft,,79,88
404,4,4:35.0,,Defensive rebound by J. Harden,79,88
405,4,4:30.0,,J. Harden misses 2-pt layup from 2 ft,79,88
406,4,4:28.0,Defensive rebound by Team,,79,88
407,4,4:16.0,Personal foul by K. Papanikolaou (drawn by D. Cousins),,79,88
408,4,4:16.0,D. Cousins makes free throw 1 of 2,,80,88
409,4,4:16.0,D. Cousins makes free throw 2 of 2,,81,88
410,4,4:00.0,,D. Motiejūnas makes 2-pt hook shot from 6 ft (assist by I. Canaan),81,90
411,4,3:47.0,B. McLemore makes 2-pt dunk at rim (assist by D. Cousins),,83,90
412,4,3:32.0,,J. Harden misses 2-pt jump shot from 12 ft,83,90
413,4,3:31.0,,Offensive rebound by K. Papanikolaou,83,90
414,4,3:18.0,,Personal foul by D. Cousins (drawn by K. Papanikolaou),83,90
415,4,3:18.0,,K. Papanikolaou misses free throw 1 of 2,83,90
416,4,3:18.0,,Offensive rebound by Team,83,90
417,4,3:18.0,,K. Papanikolaou makes free throw 2 of 2,83,91
418,4,3:06.0,J. Thompson makes 2-pt layup from 2 ft (assist by D. Cousins),,85,91
419,4,2:47.0,,D. Motiejūnas misses 2-pt jump shot from 4 ft (block by D. Cousins),85,91
420,4,2:45.0,Defensive rebound by D. Cousins,,85,91
421,4,2:33.0,O. Casspi misses 2-pt jump shot from 4 ft,,85,91
422,4,2:32.0,Offensive rebound by O. Casspi,,85,91
423,4,2:29.0,B. McLemore misses 3-pt jump shot from 24 ft,,85,91
424,4,2:28.0,,Defensive rebound by I. Canaan,85,91
425,4,2:23.0,Violation by J. Thompson (def goaltending),,85,91
426,4,2:23.0,,J. Harden makes 2-pt layup from 3 ft,85,93
427,4,2:11.0,Turnover by R. Sessions (bad pass; steal by J. Harden),,85,93
428,4,2:07.0,,J. Harden makes 2-pt dunk at rim,85,95
429,4,2:07.0,Sacramento full timeout,,85,95
430,4,1:43.0,D. Cousins makes 2-pt layup from 1 ft,,87,95
431,4,1:19.0,,I. Canaan makes 3-pt jump shot from 24 ft,87,98
432,4,1:10.0,Turnover by B. McLemore (lost ball; steal by T. Ariza),,87,98
433,4,0:49.0,,J. Harden makes 2-pt jump shot from 19 ft,87,100
434,4,0:34.0,Personal foul by D. Motiejūnas (drawn by O. Casspi),,87,100
435,4,0:34.0,O. Casspi makes free throw 1 of 2,,88,100
436,4,0:34.0,,N. Johnson enters the game for T. Ariza,88,100
437,4,0:34.0,,T. Daniels enters the game for J. Harden,88,100
438,4,0:34.0,E. Moreland enters the game for D. Cousins,,88,100
439,4,0:34.0,O. Casspi makes free throw 2 of 2,,89,100
440,4,0:12.0,,N. Johnson makes 2-pt layup from 3 ft,89,102
