,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
383,4,2:47.0,S. Novak misses 2-pt jump shot from 22 ft,,84,126
384,4,2:46.0,,Defensive rebound by J. Ayres,84,126
385,4,2:34.0,,J. Ayres misses 2-pt layup from 3 ft,84,126
386,4,2:32.0,Defensive rebound by M. McGary,,84,126
387,4,2:23.0,M. McGary misses 2-pt jump shot from 11 ft,,84,126
388,4,2:22.0,,Defensive rebound by J. Ayres,84,126
389,4,2:06.0,,J. Ayres makes 2-pt layup from 1 ft (assist by P. Mills),84,128
390,4,2:06.0,,Shooting foul by M. McGary (drawn by J. Ayres),84,128
391,4,2:06.0,,San Antonio full timeout,84,128
392,4,2:06.0,,J. Ayres misses free throw 1 of 1,84,128
393,4,2:05.0,Defensive rebound by M. McGary,,84,128
394,4,1:58.0,J. Lamb makes 2-pt jump shot from 6 ft,,86,128
395,4,1:45.0,,J. Ayres makes 2-pt dunk at rim (assist by C. Joseph),86,130
396,4,1:32.0,P. Jones misses 2-pt jump shot from 20 ft,,86,130
397,4,1:31.0,,Defensive rebound by R. Williams,86,130
398,4,1:16.0,,R. Williams misses 3-pt jump shot from 25 ft,86,130
399,4,1:15.0,Defensive rebound by M. McGary,,86,130
400,4,1:07.0,J. Lamb makes 2-pt jump shot from 18 ft,,88,130
401,4,0:43.0,,P. Mills misses 3-pt jump shot from 24 ft,88,130
402,4,0:41.0,,Offensive rebound by R. Williams,88,130
403,4,0:21.0,,C. Joseph misses 2-pt layup at rim,88,130
404,4,0:19.0,Defensive rebound by J. Lamb,,88,130
405,4,0:15.0,J. Lamb makes 3-pt jump shot from 26 ft,,91,130
