,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,BROOKLYN_ACTION,SAN ANTONIO_SCORE,BROOKLYN_SCORE
387,4,2:11.0,,B. Lopez misses 2-pt hook shot from 8 ft,80,84
388,4,2:10.0,Defensive rebound by K. Leonard,,80,84
389,4,2:01.0,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by C. Joseph),,83,84
390,4,1:39.0,,D. Williams misses 2-pt jump shot from 17 ft,83,84
391,4,1:38.0,Defensive rebound by M. Ginóbili,,83,84
392,4,1:28.0,D. Green misses 2-pt layup from 2 ft,,83,84
393,4,1:27.0,,Defensive rebound by B. Lopez,83,84
394,4,1:04.0,,B. Bogdanović enters the game for J. Jack,83,84
395,4,1:02.0,,J. Johnson misses 2-pt jump shot from 19 ft,83,84
396,4,1:00.0,Defensive rebound by D. Green,,83,84
397,4,0:48.0,T. Duncan misses 2-pt hook shot from 6 ft,,83,84
398,4,0:47.0,,Defensive rebound by B. Lopez,83,84
399,4,0:26.0,,Personal foul by M. Ginóbili (drawn by D. Williams),83,84
400,4,0:26.0,,Brooklyn full timeout,83,84
401,4,0:18.0,,B. Lopez makes 2-pt jump shot from 20 ft (assist by D. Williams),83,86
402,4,0:18.0,San Antonio full timeout,,83,86
403,4,0:18.0,,A. Anderson enters the game for M. Teletović,83,86
404,4,0:12.0,M. Ginóbili makes 2-pt layup at rim,,85,86
405,4,0:07.0,,Personal foul by T. Duncan (drawn by D. Williams),85,86
406,4,0:07.0,,D. Williams makes free throw 1 of 2,85,87
407,4,0:07.0,,D. Williams makes free throw 2 of 2,85,88
408,4,0:07.0,San Antonio full timeout,,85,88
409,4,0:02.0,D. Green makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,88,88
410,4,0:02.0,,Brooklyn full timeout,88,88
411,4,0:02.0,,M. Teletović enters the game for A. Anderson,88,88
412,4,0:01.0,,J. Johnson misses 2-pt jump shot from 18 ft,88,88
413,4,0:00.0,,Offensive rebound by Team,88,88
414,1OT,4:40.0,,M. Teletović misses 3-pt jump shot from 24 ft,88,88
415,1OT,4:39.0,Defensive rebound by T. Duncan,,88,88
416,1OT,4:19.0,K. Leonard misses 2-pt jump shot from 20 ft,,88,88
417,1OT,4:17.0,,Defensive rebound by B. Lopez,88,88
418,1OT,4:02.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by M. Teletović),88,91
419,1OT,3:47.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,88,91
420,1OT,3:46.0,Offensive rebound by T. Duncan,,88,91
421,1OT,3:36.0,C. Joseph misses 2-pt jump shot from 7 ft,,88,91
422,1OT,3:35.0,,Defensive rebound by B. Lopez,88,91
423,1OT,3:24.0,,D. Williams misses 2-pt layup from 1 ft,88,91
424,1OT,3:23.0,,Offensive rebound by B. Bogdanović,88,91
425,1OT,3:22.0,,B. Bogdanović misses 2-pt tip-in from 1 ft,88,91
426,1OT,3:20.0,Defensive rebound by C. Joseph,,88,91
427,1OT,3:05.0,K. Leonard misses 2-pt layup from 1 ft,,88,91
428,1OT,3:04.0,Offensive rebound by K. Leonard,,88,91
429,1OT,3:03.0,Shooting foul by M. Teletović (drawn by K. Leonard),,88,91
430,1OT,3:03.0,K. Leonard makes free throw 1 of 2,,89,91
431,1OT,3:03.0,K. Leonard makes free throw 2 of 2,,90,91
432,1OT,2:42.0,,Shooting foul by D. Green (drawn by M. Teletović),90,91
433,1OT,2:42.0,,M. Teletović makes free throw 1 of 2,90,92
434,1OT,2:42.0,,M. Teletović makes free throw 2 of 2,90,93
435,1OT,2:19.0,T. Duncan misses 2-pt jump shot from 6 ft,,90,93
436,1OT,2:18.0,Offensive rebound by T. Duncan,,90,93
437,1OT,2:15.0,T. Duncan misses 2-pt layup from 1 ft,,90,93
438,1OT,2:14.0,,Defensive rebound by Team,90,93
439,1OT,2:11.0,,Brooklyn full timeout,90,93
440,1OT,1:54.0,,J. Johnson makes 2-pt jump shot from 5 ft,90,95
441,1OT,1:38.0,D. Green makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),,93,95
442,1OT,1:14.0,,B. Lopez misses 2-pt jump shot from 16 ft,93,95
443,1OT,1:13.0,Defensive rebound by M. Ginóbili,,93,95
444,1OT,1:06.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,93,95
445,1OT,1:05.0,,Defensive rebound by B. Lopez,93,95
446,1OT,0:49.0,,Brooklyn full timeout,93,95
447,1OT,0:42.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,93,95
448,1OT,0:41.0,Defensive rebound by D. Green,,93,95
449,1OT,0:33.0,K. Leonard misses 2-pt jump shot from 8 ft,,93,95
450,1OT,0:29.0,,Defensive rebound by M. Teletović,93,95
451,1OT,0:16.0,,Personal foul by D. Green (drawn by M. Teletović),93,95
452,1OT,0:16.0,San Antonio full timeout,,93,95
453,1OT,0:09.0,,Turnover by B. Bogdanović (lost ball),93,95
454,1OT,0:09.0,,A. Anderson enters the game for M. Teletović,93,95
455,1OT,0:05.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,93,95
456,1OT,0:00.0,Offensive rebound by C. Joseph,,93,95
457,1OT,0:00.0,,J. Jordan enters the game for B. Bogdanović,93,95
