,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,TORONTO_ACTION,NEW ORLEANS_SCORE,TORONTO_SCORE
381,4,4:57.0,,G. Vásquez misses 3-pt jump shot from 24 ft,78,87
382,4,4:55.0,Defensive rebound by D. Cunningham,,78,87
383,4,4:44.0,A. Ajinça makes 2-pt jump shot from 8 ft (assist by E. Gordon),,80,87
384,4,4:25.0,J. Fredette enters the game for D. Cunningham,,80,87
385,4,4:20.0,,G. Vásquez misses 2-pt jump shot from 8 ft,80,87
386,4,4:19.0,Defensive rebound by E. Gordon,,80,87
387,4,4:08.0,J. Fredette misses 2-pt jump shot from 20 ft,,80,87
388,4,4:07.0,,Defensive rebound by D. DeRozan,80,87
389,4,3:46.0,,G. Vásquez misses 2-pt jump shot from 15 ft,80,87
390,4,3:45.0,Defensive rebound by J. Fredette,,80,87
391,4,3:40.0,Shooting foul by D. DeRozan (drawn by E. Gordon),,80,87
392,4,3:40.0,E. Gordon makes 2-pt layup from 2 ft (assist by J. Fredette),,82,87
393,4,3:40.0,E. Gordon makes free throw 1 of 1,,83,87
394,4,3:28.0,,Turnover by A. Johnson (bad pass),83,87
395,4,3:13.0,Shooting foul by A. Johnson (drawn by A. Ajinça),,83,87
396,4,3:13.0,A. Ajinça makes free throw 1 of 2,,84,87
397,4,3:13.0,,L. Williams enters the game for G. Vásquez,84,87
398,4,3:13.0,,P. Patterson enters the game for J. Valančiūnas,84,87
399,4,3:13.0,Q. Pondexter enters the game for J. Fredette,,84,87
400,4,3:13.0,A. Ajinça makes free throw 2 of 2,,85,87
401,4,2:56.0,,Personal foul by Ö. Aşık (drawn by P. Patterson),85,87
402,4,2:56.0,New Orleans full timeout,,85,87
403,4,2:56.0,J. Fredette enters the game for Q. Pondexter,,85,87
404,4,2:56.0,,P. Patterson makes free throw 1 of 2,85,88
405,4,2:56.0,,P. Patterson makes free throw 2 of 2,85,89
406,4,2:45.0,T. Evans makes 2-pt layup from 2 ft,,87,89
407,4,2:45.0,Shooting foul by P. Patterson (drawn by T. Evans),,87,89
408,4,2:45.0,Q. Pondexter enters the game for J. Fredette,,87,89
409,4,2:45.0,T. Evans misses free throw 1 of 1,,87,89
410,4,2:44.0,Offensive rebound by A. Ajinça,,87,89
411,4,2:28.0,A. Ajinça makes 2-pt hook shot from 5 ft (assist by T. Evans),,89,89
412,4,2:08.0,,K. Lowry misses 2-pt jump shot from 16 ft,89,89
413,4,2:07.0,Defensive rebound by Q. Pondexter,,89,89
414,4,1:54.0,Ö. Aşık makes 2-pt dunk at rim (assist by A. Ajinça),,91,89
415,4,1:40.0,,D. DeRozan makes 2-pt jump shot from 20 ft,91,91
416,4,1:31.0,,Offensive charge foul by T. Evans (drawn by K. Lowry),91,91
417,4,1:31.0,Turnover by T. Evans (offensive foul),,91,91
418,4,1:31.0,,Toronto full timeout,91,91
419,4,1:31.0,,G. Vásquez enters the game for L. Williams,91,91
420,4,1:17.0,,D. DeRozan misses 2-pt layup from 1 ft,91,91
421,4,1:16.0,Defensive rebound by Q. Pondexter,,91,91
422,4,0:56.0,E. Gordon makes 2-pt layup from 1 ft,,93,91
423,4,0:43.0,,Shooting foul by A. Ajinça (drawn by D. DeRozan),93,91
424,4,0:43.0,,D. DeRozan makes free throw 1 of 2,93,92
425,4,0:43.0,,J. Valančiūnas enters the game for P. Patterson,93,92
426,4,0:43.0,,D. DeRozan makes free throw 2 of 2,93,93
427,4,0:43.0,New Orleans full timeout,,93,93
428,4,0:23.0,E. Gordon misses 2-pt jump shot from 21 ft,,93,93
429,4,0:22.0,Offensive rebound by Team,,93,93
430,4,0:02.0,T. Evans makes 2-pt hook shot from 3 ft,,95,93
431,4,0:02.0,,Toronto full timeout,95,93
432,4,0:02.0,D. Cunningham enters the game for A. Ajinça,,95,93
433,4,0:02.0,,P. Patterson enters the game for J. Valančiūnas,95,93
434,4,0:00.0,,D. DeRozan misses 3-pt jump shot from 24 ft,95,93
435,4,0:00.0,,Offensive rebound by Team,95,93
