,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
379,4,4:04.0,Shooting foul by J. Butler (drawn by G. Henderson),,78,86
380,4,4:04.0,G. Henderson makes free throw 1 of 2,,79,86
381,4,4:04.0,,A. Brooks enters the game for T. Snell,79,86
382,4,4:04.0,,P. Gasol enters the game for T. Gibson,79,86
383,4,4:04.0,G. Henderson misses free throw 2 of 2,,79,86
384,4,4:01.0,Offensive rebound by J. Maxiell,,79,86
385,4,3:57.0,Shooting foul by K. Hinrich (drawn by M. Williams),,79,86
386,4,3:57.0,M. Williams makes free throw 1 of 3,,80,86
387,4,3:57.0,M. Williams makes free throw 2 of 3,,81,86
388,4,3:57.0,M. Williams makes free throw 3 of 3,,82,86
389,4,3:34.0,,K. Hinrich misses 3-pt jump shot from 25 ft,82,86
390,4,3:34.0,Defensive rebound by G. Henderson,,82,86
391,4,3:24.0,K. Walker misses 3-pt jump shot from 24 ft,,82,86
392,4,3:21.0,Offensive rebound by G. Henderson,,82,86
393,4,3:21.0,G. Henderson misses 2-pt layup from 2 ft (block by P. Gasol),,82,86
394,4,3:19.0,,Defensive rebound by J. Butler,82,86
395,4,3:16.0,,Personal foul by K. Walker (drawn by J. Butler),82,86
396,4,3:09.0,,Personal foul by K. Walker (drawn by A. Brooks),82,86
397,4,2:59.0,,P. Gasol misses 2-pt layup from 1 ft,82,86
398,4,2:58.0,Defensive rebound by G. Henderson,,82,86
399,4,2:44.0,M. Williams misses 3-pt jump shot from 26 ft,,82,86
400,4,2:43.0,Offensive rebound by K. Walker,,82,86
401,4,2:42.0,K. Walker misses 2-pt tip-in at rim,,82,86
402,4,2:41.0,,Defensive rebound by P. Gasol,82,86
403,4,2:35.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by A. Brooks),82,89
404,4,2:33.0,Charlotte full timeout,,82,89
405,4,2:33.0,,Chicago full timeout,82,89
406,4,2:16.0,Turnover by M. Williams (lost ball; steal by K. Hinrich),,82,89
407,4,1:57.0,,N. Mirotić misses 3-pt jump shot from 23 ft,82,89
408,4,1:56.0,,Offensive rebound by P. Gasol,82,89
409,4,1:55.0,,N. Mirotić makes 2-pt dunk at rim (assist by P. Gasol),82,91
410,4,1:42.0,M. Williams misses 3-pt jump shot from 24 ft,,82,91
411,4,1:41.0,,Defensive rebound by P. Gasol,82,91
412,4,1:27.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by A. Brooks),82,93
413,4,1:27.0,,Shooting foul by J. Maxiell (drawn by N. Mirotić),82,93
414,4,1:27.0,L. Stephenson enters the game for J. Maxiell,,82,93
415,4,1:27.0,,N. Mirotić makes free throw 1 of 1,82,94
416,4,1:18.0,K. Walker makes 2-pt jump shot from 16 ft,,84,94
417,4,1:12.0,,Personal foul by L. Stephenson (drawn by J. Butler),84,94
418,4,1:12.0,,J. Butler makes free throw 1 of 2,84,95
419,4,1:12.0,,J. Butler makes free throw 2 of 2,84,96
420,4,1:07.0,Shooting foul by P. Gasol (drawn by K. Walker),,84,96
421,4,1:07.0,K. Walker makes free throw 1 of 2,,85,96
422,4,1:07.0,M. Kidd-Gilchrist enters the game for M. Williams,,85,96
423,4,1:07.0,K. Walker makes free throw 2 of 2,,86,96
424,4,1:00.0,,Personal foul by L. Stephenson (drawn by P. Gasol),86,96
425,4,1:00.0,,P. Gasol makes free throw 1 of 2,86,97
426,4,1:00.0,M. Williams enters the game for M. Kidd-Gilchrist,,86,97
427,4,1:00.0,,P. Gasol makes free throw 2 of 2,86,98
428,4,0:53.0,K. Walker misses 2-pt jump shot from 17 ft,,86,98
429,4,0:52.0,,Defensive rebound by N. Mirotić,86,98
430,4,0:43.0,,Turnover by J. Butler (step out of bounds),86,98
431,4,0:37.0,K. Walker misses 2-pt layup from 2 ft (block by N. Mirotić),,86,98
432,4,0:35.0,,Defensive rebound by N. Mirotić,86,98
433,4,0:31.0,,Personal take foul by G. Henderson (drawn by N. Mirotić),86,98
434,4,0:31.0,,N. Mirotić misses free throw 1 of 2,86,98
435,4,0:31.0,,Offensive rebound by Team,86,98
436,4,0:31.0,,T. Gibson enters the game for P. Gasol,86,98
437,4,0:31.0,,N. Mirotić misses free throw 2 of 2,86,98
438,4,0:30.0,Defensive rebound by M. Williams,,86,98
439,4,0:18.0,K. Walker misses 3-pt jump shot from 27 ft,,86,98
440,4,0:17.0,,Defensive rebound by J. Butler,86,98
