,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
376,4,4:43.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Jackson),91,95
377,4,4:24.0,Personal foul by A. Tolliver (drawn by D. DeRozan),,91,95
378,4,4:01.0,,R. Jackson makes 2-pt layup at rim,91,97
379,4,4:01.0,Toronto full timeout,,91,97
380,4,3:46.0,Personal foul by R. Jackson (drawn by L. Williams),,91,97
381,4,3:46.0,L. Williams makes free throw 1 of 3,,92,97
382,4,3:46.0,L. Williams makes free throw 2 of 3,,93,97
383,4,3:46.0,P. Patterson enters the game for A. Johnson,,93,97
384,4,3:46.0,L. Williams makes free throw 3 of 3,,94,97
385,4,3:34.0,,Shooting foul by L. Williams (drawn by A. Drummond),94,97
386,4,3:34.0,,A. Drummond misses free throw 1 of 2,94,97
387,4,3:34.0,,Offensive rebound by Team,94,97
388,4,3:34.0,,A. Drummond misses free throw 2 of 2,94,97
389,4,3:33.0,Defensive rebound by L. Williams,,94,97
390,4,3:17.0,Shooting foul by A. Drummond (drawn by D. DeRozan),,94,97
391,4,3:17.0,D. DeRozan makes free throw 1 of 2,,95,97
392,4,3:17.0,D. DeRozan makes free throw 2 of 2,,96,97
393,4,2:59.0,,R. Jackson makes 2-pt jump shot from 5 ft,96,99
394,4,2:35.0,L. Williams makes 3-pt jump shot from 26 ft (assist by P. Patterson),,99,99
395,4,2:17.0,,R. Jackson makes 2-pt layup at rim,99,101
396,4,1:55.0,P. Patterson misses 2-pt jump shot from 6 ft,,99,101
397,4,1:55.0,Offensive rebound by J. Valančiūnas,,99,101
398,4,1:55.0,J. Valančiūnas misses 2-pt layup from 2 ft,,99,101
399,4,1:55.0,Offensive rebound by P. Patterson,,99,101
400,4,1:55.0,P. Patterson makes 2-pt layup from 6 ft,,101,101
401,4,1:55.0,Shooting foul by A. Tolliver (drawn by P. Patterson),,101,101
402,4,1:55.0,G. Vásquez enters the game for T. Ross,,101,101
403,4,1:55.0,,J. Meeks enters the game for A. Tolliver,101,101
404,4,1:55.0,P. Patterson makes free throw 1 of 1,,102,101
405,4,1:51.0,,Personal foul by G. Vásquez (drawn by R. Jackson),102,101
406,4,1:51.0,Toronto full timeout,,102,101
407,4,1:51.0,,R. Jackson makes free throw 1 of 2,102,102
408,4,1:51.0,,R. Jackson misses free throw 2 of 2,102,102
409,4,1:50.0,Defensive rebound by J. Valančiūnas,,102,102
410,4,1:37.0,D. DeRozan misses 2-pt jump shot from 17 ft,,102,102
411,4,1:35.0,,Defensive rebound by A. Drummond,102,102
412,4,1:31.0,,Shooting foul by D. DeRozan (drawn by R. Jackson),102,102
413,4,1:31.0,,R. Jackson misses free throw 1 of 2,102,102
414,4,1:31.0,,Offensive rebound by Team,102,102
415,4,1:31.0,A. Johnson enters the game for J. Valančiūnas,,102,102
416,4,1:31.0,,R. Jackson makes free throw 2 of 2,102,103
417,4,1:21.0,G. Vásquez misses 3-pt jump shot from 26 ft,,102,103
418,4,1:20.0,Offensive rebound by P. Patterson,,102,103
419,4,1:18.0,Turnover by D. DeRozan (bad pass),,102,103
420,4,1:00.0,,T. Prince makes 2-pt hook shot from 5 ft (assist by J. Meeks),102,105
421,4,1:00.0,Toronto full timeout,,102,105
422,4,0:47.0,D. DeRozan misses 2-pt layup at rim,,102,105
423,4,0:47.0,,Defensive rebound by Team,102,105
424,4,0:47.0,Loose ball foul by P. Patterson (drawn by A. Drummond),,102,105
425,4,0:47.0,,A. Drummond misses free throw 1 of 2,102,105
426,4,0:47.0,,Offensive rebound by Team,102,105
427,4,0:47.0,,A. Drummond makes free throw 2 of 2,102,106
428,4,0:43.0,D. DeRozan makes 2-pt layup at rim,,104,106
429,4,0:23.0,,R. Jackson misses 2-pt jump shot from 20 ft,104,106
430,4,0:19.0,Defensive rebound by P. Patterson,,104,106
431,4,0:02.0,L. Williams misses 3-pt jump shot from 26 ft,,104,106
432,4,0:02.0,,Defensive rebound by J. Meeks,104,106
433,4,0:02.0,Loose ball foul by P. Patterson (drawn by J. Meeks),,104,106
434,4,0:02.0,,J. Meeks makes free throw 1 of 2,104,107
435,4,0:02.0,,J. Meeks makes free throw 2 of 2,104,108
436,4,0:02.0,Toronto full timeout,,104,108
437,4,0:02.0,T. Ross enters the game for P. Patterson,,104,108
438,4,0:00.0,D. DeRozan misses 3-pt jump shot from 26 ft,,104,108
439,4,0:00.0,Offensive rebound by Team,,104,108
