,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
384,4,4:20.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by Ö. Aşık),86,87
385,4,4:03.0,,Violation by T. Evans (kicked ball),86,87
386,4,3:55.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by D. Exum),,88,87
387,4,3:29.0,,Turnover by E. Gordon (bad pass; steal by G. Hayward),88,87
388,4,3:27.0,Shooting foul by E. Gordon (drawn by G. Hayward),,88,87
389,4,3:27.0,G. Hayward makes free throw 1 of 2,,89,87
390,4,3:27.0,G. Hayward makes free throw 2 of 2,,90,87
391,4,3:11.0,,T. Evans misses 2-pt layup from 1 ft,90,87
392,4,3:10.0,Defensive rebound by E. Freedom,,90,87
393,4,3:05.0,D. Exum makes 2-pt jump shot from 22 ft (assist by G. Hayward),,92,87
394,4,3:04.0,,New Orleans full timeout,92,87
395,4,2:45.0,,T. Evans misses 2-pt layup from 1 ft,92,87
396,4,2:44.0,,Offensive rebound by A. Ajinça,92,87
397,4,2:44.0,,A. Ajinça misses 2-pt tip-in from 1 ft,92,87
398,4,2:43.0,Defensive rebound by E. Millsap,,92,87
399,4,2:31.0,Personal foul by T. Evans (drawn by G. Hayward),,92,87
400,4,2:22.0,D. Favors misses 2-pt layup from 2 ft,,92,87
401,4,2:21.0,,Defensive rebound by T. Evans,92,87
402,4,2:07.0,,A. Ajinça misses 2-pt jump shot from 6 ft,92,87
403,4,2:06.0,,Offensive rebound by Ö. Aşık,92,87
404,4,2:05.0,,Shooting foul by E. Freedom (drawn by Ö. Aşık),92,87
405,4,2:05.0,,Ö. Aşık makes free throw 1 of 2,92,88
406,4,2:05.0,,D. Cunningham enters the game for L. Babbitt,92,88
407,4,2:05.0,,Ö. Aşık makes free throw 2 of 2,92,89
408,4,1:52.0,Turnover by E. Freedom (lost ball; steal by D. Cunningham),,92,89
409,4,1:48.0,,E. Gordon makes 2-pt layup from 1 ft (assist by D. Cunningham),92,91
410,4,1:33.0,E. Freedom misses 2-pt layup from 1 ft (block by D. Cunningham),,92,91
411,4,1:31.0,,Defensive rebound by T. Evans,92,91
412,4,1:26.0,,T. Evans misses 2-pt jump shot from 6 ft,92,91
413,4,1:25.0,Defensive rebound by Team,,92,91
414,4,1:10.0,G. Hayward misses 2-pt layup from 5 ft,,92,91
415,4,1:09.0,Offensive rebound by G. Hayward,,92,91
416,4,1:09.0,G. Hayward makes 2-pt jump shot from 5 ft,,94,91
417,4,1:09.0,,New Orleans full timeout,94,91
418,4,1:09.0,,L. Babbitt enters the game for D. Cunningham,94,91
419,4,0:58.0,,Turnover by E. Gordon (bad pass; steal by D. Favors),94,91
420,4,0:38.0,G. Hayward makes 2-pt jump shot from 18 ft,,96,91
421,4,0:28.0,,L. Babbitt misses 2-pt jump shot from 5 ft,96,91
422,4,0:28.0,,Offensive rebound by Team,96,91
423,4,0:28.0,Loose ball foul by E. Freedom (drawn by Ö. Aşık),,96,91
424,4,0:28.0,,New Orleans full timeout,96,91
425,4,0:21.0,,L. Babbitt misses 2-pt layup from 2 ft,96,91
426,4,0:19.0,,Offensive rebound by L. Babbitt,96,91
427,4,0:19.0,,L. Babbitt misses 2-pt tip-in from 3 ft,96,91
428,4,0:18.0,,Offensive rebound by L. Babbitt,96,91
429,4,0:17.0,,L. Babbitt makes 2-pt layup from 1 ft,96,93
430,4,0:16.0,Personal take foul by E. Gordon (drawn by G. Hayward),,96,93
431,4,0:16.0,G. Hayward makes free throw 1 of 2,,97,93
432,4,0:16.0,R. Gobert enters the game for E. Freedom,,97,93
433,4,0:16.0,G. Hayward makes free throw 2 of 2,,98,93
434,4,0:16.0,,New Orleans full timeout,98,93
435,4,0:11.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by T. Evans),98,96
436,4,0:08.0,Personal take foul by L. Babbitt (drawn by G. Hayward),,98,96
437,4,0:08.0,G. Hayward makes free throw 1 of 2,,99,96
438,4,0:08.0,T. Booker enters the game for D. Favors,,99,96
439,4,0:08.0,,J. Fredette enters the game for A. Ajinça,99,96
440,4,0:08.0,G. Hayward makes free throw 2 of 2,,100,96
441,4,0:03.0,,J. Fredette misses 2-pt jump shot from 9 ft,100,96
442,4,0:01.0,,Offensive rebound by L. Babbitt,100,96
443,4,0:01.0,,L. Babbitt misses 2-pt tip-in from 1 ft,100,96
444,4,0:00.0,Defensive rebound by G. Hayward,,100,96
