,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CLEVELAND_ACTION,WASHINGTON_SCORE,CLEVELAND_SCORE
400,4,3:40.0,,W. Cherry enters the game for A. Varejão,77,102
401,4,3:40.0,,J. Harris enters the game for S. Marion,77,102
402,4,3:40.0,,L. Amundson enters the game for K. Irving,77,102
403,4,3:40.0,R. Butler makes free throw 2 of 2,,78,102
404,4,3:20.0,,T. Thompson makes 2-pt layup at rim (assist by D. Waiters),78,104
405,4,3:10.0,Turnover by D. Blair (traveling),,78,104
406,4,2:54.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by T. Thompson),78,107
407,4,2:34.0,R. Butler makes 3-pt jump shot from 25 ft (assist by A. Miller),,81,107
408,4,2:19.0,,D. Waiters misses 2-pt jump shot from 17 ft,81,107
409,4,2:18.0,Defensive rebound by A. Miller,,81,107
410,4,2:08.0,A. Miller makes 2-pt layup at rim (assist by K. Séraphin),,83,107
411,4,1:51.0,,J. Harris makes 2-pt layup at rim (assist by D. Waiters),83,109
412,4,1:39.0,K. Séraphin makes 2-pt jump shot from 12 ft (assist by A. Miller),,85,109
413,4,1:23.0,,W. Cherry misses 2-pt jump shot from 3 ft (block by K. Séraphin),85,109
414,4,1:21.0,Defensive rebound by A. Miller,,85,109
415,4,1:18.0,R. Butler makes 2-pt layup at rim (assist by A. Miller),,87,109
416,4,1:00.0,,T. Thompson makes 2-pt layup at rim (assist by D. Waiters),87,111
417,4,0:46.0,Turnover by K. Séraphin (bad pass; steal by W. Cherry),,87,111
418,4,0:24.0,,L. Amundson misses 2-pt jump shot from 6 ft (block by O. Porter),87,111
419,4,0:22.0,,Offensive rebound by J. Harris,87,111
420,4,0:21.0,,Turnover by Team (shot clock),87,111
421,4,0:21.0,,Cleveland full timeout,87,111
422,4,0:21.0,Washington full timeout,,87,111
423,4,0:17.0,Turnover by R. Butler (lost ball; steal by W. Cherry),,87,111
424,4,0:08.0,,Personal foul by A. Miller (drawn by W. Cherry),87,111
425,4,0:08.0,,W. Cherry makes free throw 1 of 2,87,112
426,4,0:08.0,,W. Cherry makes free throw 2 of 2,87,113
