,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
391,4,6:59.0,,T. Snell misses 3-pt jump shot from 26 ft,84,97
392,4,6:58.0,Defensive rebound by M. Dellavedova,,84,97
393,4,6:48.0,L. James makes 2-pt jump shot from 21 ft,,86,97
394,4,6:30.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by T. Gibson),86,100
395,4,6:28.0,Cleveland full timeout,,86,100
396,4,6:28.0,T. Mozgov enters the game for T. Thompson,,86,100
397,4,6:17.0,K. Irving misses 2-pt jump shot from 6 ft,,86,100
398,4,6:16.0,,Defensive rebound by N. Mirotić,86,100
399,4,6:04.0,,T. Gibson makes 2-pt jump shot from 17 ft (assist by D. Rose),86,102
400,4,5:53.0,Personal foul by T. Snell (drawn by L. James),,86,102
401,4,5:38.0,L. James misses 2-pt jump shot from 22 ft,,86,102
402,4,5:36.0,,Defensive rebound by D. Rose,86,102
403,4,5:26.0,,Shooting foul by L. James (drawn by J. Noah),86,102
404,4,5:26.0,,J. Noah misses free throw 1 of 2,86,102
405,4,5:26.0,,Offensive rebound by Team,86,102
406,4,5:26.0,,J. Noah makes free throw 2 of 2,86,103
407,4,5:16.0,Personal foul by J. Noah (drawn by T. Mozgov),,86,103
408,4,5:16.0,,P. Gasol enters the game for J. Noah,86,103
409,4,5:05.0,J. Jones misses 3-pt jump shot from 25 ft,,86,103
410,4,5:03.0,,Defensive rebound by D. Rose,86,103
411,4,4:53.0,,D. Rose makes 2-pt jump shot from 19 ft,86,105
412,4,4:39.0,K. Irving misses 3-pt jump shot from 23 ft,,86,105
413,4,4:38.0,,Defensive rebound by T. Gibson,86,105
414,4,4:24.0,,Turnover by D. Rose (bad pass; steal by J. Jones),86,105
415,4,4:20.0,T. Mozgov makes 2-pt dunk at rim (assist by L. James),,88,105
416,4,4:00.0,,D. Rose misses 2-pt jump shot from 6 ft,88,105
417,4,3:57.0,Defensive rebound by L. James,,88,105
418,4,3:57.0,Personal foul by N. Mirotić (drawn by L. James),,88,105
419,4,3:57.0,L. James misses free throw 1 of 2,,88,105
420,4,3:57.0,Offensive rebound by Team,,88,105
421,4,3:57.0,L. James makes free throw 2 of 2,,89,105
422,4,3:42.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by P. Gasol),89,108
423,4,3:34.0,K. Irving makes 2-pt layup from 2 ft (assist by L. James),,91,108
424,4,3:20.0,,P. Gasol misses 2-pt jump shot from 19 ft,91,108
425,4,3:18.0,Defensive rebound by L. James,,91,108
426,4,3:04.0,L. James misses 3-pt jump shot from 25 ft,,91,108
427,4,3:03.0,,Defensive rebound by N. Mirotić,91,108
428,4,2:49.0,,Turnover by D. Rose (bad pass; steal by K. Irving),91,108
429,4,2:45.0,L. James makes 2-pt dunk at rim (assist by K. Irving),,93,108
430,4,2:43.0,,Chicago full timeout,93,108
431,4,2:43.0,M. Miller enters the game for L. James,,93,108
432,4,2:43.0,I. Shumpert enters the game for K. Irving,,93,108
433,4,2:34.0,,P. Gasol misses 2-pt jump shot from 15 ft,93,108
434,4,2:33.0,Defensive rebound by M. Miller,,93,108
435,4,2:23.0,M. Dellavedova makes 2-pt jump shot from 16 ft,,95,108
436,4,2:04.0,,T. Snell makes 2-pt jump shot from 8 ft (assist by N. Mirotić),95,110
437,4,1:52.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,98,110
438,4,1:38.0,,N. Mirotić misses 3-pt jump shot from 25 ft,98,110
439,4,1:35.0,,Offensive rebound by P. Gasol,98,110
440,4,1:20.0,,D. Rose misses 2-pt jump shot from 17 ft,98,110
441,4,1:18.0,Defensive rebound by M. Miller,,98,110
442,4,1:11.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,98,110
443,4,1:09.0,,Defensive rebound by P. Gasol,98,110
444,4,1:03.0,,Chicago full timeout,98,110
445,4,1:03.0,,D. McDermott enters the game for P. Gasol,98,110
446,4,1:03.0,,A. Brooks enters the game for D. Rose,98,110
447,4,0:47.0,,A. Brooks makes 3-pt jump shot from 26 ft (assist by D. McDermott),98,113
448,4,0:34.0,J. Jones misses 3-pt jump shot from 26 ft,,98,113
449,4,0:33.0,,Defensive rebound by A. Brooks,98,113
450,4,0:28.0,,Turnover by D. McDermott (step out of bounds),98,113
451,4,0:12.0,M. Dellavedova misses 2-pt jump shot from 19 ft,,98,113
452,4,0:11.0,,Defensive rebound by A. Brooks,98,113
