,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DETROIT_ACTION,GOLDEN STATE_SCORE,DETROIT_SCORE
386,4,6:36.0,,G. Monroe misses free throw 1 of 2,92,76
387,4,6:36.0,,Offensive rebound by Team,92,76
388,4,6:36.0,,C. Martin enters the game for K. Caldwell-Pope,92,76
389,4,6:36.0,,G. Monroe makes free throw 2 of 2,92,77
390,4,6:26.0,Turnover by K. Thompson (bad pass; steal by J. Jerebko),,92,77
391,4,6:17.0,,C. Martin misses 3-pt jump shot from 28 ft,92,77
392,4,6:16.0,,Offensive rebound by G. Monroe,92,77
393,4,6:15.0,,G. Monroe misses 2-pt layup at rim,92,77
394,4,6:14.0,,Offensive rebound by G. Monroe,92,77
395,4,6:13.0,,G. Monroe misses 2-pt tip-in at rim,92,77
396,4,6:12.0,,Offensive rebound by J. Jerebko,92,77
397,4,6:11.0,,J. Jerebko misses 2-pt tip-in at rim,92,77
398,4,6:10.0,Defensive rebound by S. Livingston,,92,77
399,4,5:59.0,S. Livingston misses 2-pt jump shot from 16 ft,,92,77
400,4,5:58.0,,Defensive rebound by G. Monroe,92,77
401,4,5:44.0,,D. Augustin makes 2-pt jump shot from 22 ft,92,79
402,4,5:32.0,Shooting foul by C. Martin (drawn by K. Thompson),,92,79
403,4,5:32.0,,Detroit full timeout,92,79
404,4,5:32.0,,A. Drummond enters the game for G. Monroe,92,79
405,4,5:32.0,,K. Singler enters the game for C. Butler,92,79
406,4,5:32.0,L. Barbosa enters the game for A. Iguodala,,92,79
407,4,5:32.0,K. Thompson makes free throw 1 of 2,,93,79
408,4,5:32.0,K. Thompson makes free throw 2 of 2,,94,79
409,4,5:11.0,,K. Singler misses 2-pt jump shot from 6 ft,94,79
410,4,5:11.0,Defensive rebound by Team,,94,79
411,4,5:11.0,,B. Jennings enters the game for D. Augustin,94,79
412,4,5:11.0,,J. Smith enters the game for J. Jerebko,94,79
413,4,4:54.0,Offensive foul by A. Bogut (drawn by C. Martin),,94,79
414,4,4:54.0,Turnover by A. Bogut (offensive foul),,94,79
415,4,4:36.0,,C. Martin makes 3-pt jump shot from 26 ft (assist by K. Singler),94,82
416,4,4:19.0,L. Barbosa misses 2-pt jump shot from 10 ft,,94,82
417,4,4:18.0,Offensive rebound by A. Bogut,,94,82
418,4,4:09.0,Personal foul by J. Smith (drawn by D. Green),,94,82
419,4,4:09.0,,Technical foul by A. Drummond,94,82
420,4,4:09.0,K. Thompson makes technical free throw,,95,82
421,4,4:09.0,D. Green misses free throw 1 of 2,,95,82
422,4,4:09.0,Offensive rebound by Team,,95,82
423,4,4:09.0,,K. Caldwell-Pope enters the game for K. Singler,95,82
424,4,4:09.0,D. Green makes free throw 2 of 2,,96,82
425,4,4:00.0,,Turnover by K. Caldwell-Pope (lost ball),96,82
426,4,3:49.0,S. Livingston makes 2-pt layup at rim,,98,82
427,4,3:27.0,,B. Jennings makes 2-pt jump shot from 12 ft,98,84
428,4,3:13.0,K. Thompson makes 2-pt layup at rim (assist by A. Bogut),,100,84
429,4,2:53.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by J. Smith),100,87
430,4,2:33.0,Golden State full timeout,,100,87
431,4,2:33.0,,G. Monroe enters the game for A. Drummond,100,87
432,4,2:32.0,Turnover by D. Green (step out of bounds),,100,87
433,4,2:23.0,,Shooting foul by D. Green (drawn by J. Smith),100,87
434,4,2:23.0,,J. Smith makes free throw 1 of 2,100,88
435,4,2:23.0,A. Iguodala enters the game for L. Barbosa,,100,88
436,4,2:23.0,,J. Smith misses free throw 2 of 2,100,88
437,4,2:21.0,Defensive rebound by A. Bogut,,100,88
438,4,2:04.0,S. Livingston makes 2-pt layup at rim (assist by A. Iguodala),,102,88
439,4,1:49.0,,J. Smith misses 3-pt jump shot from 26 ft,102,88
440,4,1:49.0,Defensive rebound by Team,,102,88
441,4,1:49.0,,K. Singler enters the game for C. Martin,102,88
442,4,1:30.0,A. Bogut misses 2-pt hook shot from 6 ft,,102,88
443,4,1:28.0,,Defensive rebound by J. Smith,102,88
444,4,1:24.0,,B. Jennings makes 3-pt jump shot from 26 ft (assist by J. Smith),102,91
445,4,1:05.0,Turnover by S. Livingston (lost ball; steal by J. Smith),,102,91
446,4,1:00.0,,B. Jennings misses 2-pt jump shot from 3 ft (block by A. Bogut),102,91
447,4,0:59.0,Defensive rebound by S. Livingston,,102,91
448,4,0:38.0,S. Livingston makes 2-pt layup from 1 ft (assist by A. Bogut),,104,91
449,4,0:26.0,,B. Jennings misses 3-pt jump shot from 25 ft,104,91
450,4,0:25.0,Defensive rebound by S. Livingston,,104,91
451,4,0:23.0,Turnover by S. Livingston (lost ball; steal by B. Jennings),,104,91
452,4,0:18.0,,B. Jennings misses 2-pt jump shot from 15 ft,104,91
453,4,0:18.0,,Offensive rebound by J. Smith,104,91
454,4,0:17.0,,J. Smith makes 2-pt layup at rim,104,93
