,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PORTLAND_ACTION,CHICAGO_SCORE,PORTLAND_SCORE
385,4,4:31.0,N. Mohammed misses free throw 2 of 2,,77,95
386,4,4:30.0,,Defensive rebound by M. Leonard,77,95
387,4,4:13.0,,M. Leonard misses 2-pt jump shot from 6 ft,77,95
388,4,4:12.0,Defensive rebound by N. Mohammed,,77,95
389,4,4:01.0,T. Snell makes 2-pt jump shot from 9 ft,,79,95
390,4,3:38.0,,W. Barton makes 2-pt layup from 2 ft,79,97
391,4,3:26.0,Turnover by N. Mirotić (traveling),,79,97
392,4,3:26.0,,A. Crabbe enters the game for S. Blake,79,97
393,4,3:17.0,,Turnover by T. Robinson (bad pass),79,97
394,4,3:06.0,N. Mirotić makes 3-pt jump shot from 28 ft (assist by E. Moore),,82,97
395,4,2:51.0,,T. Robinson misses 2-pt jump shot from 10 ft,82,97
396,4,2:50.0,Defensive rebound by D. McDermott,,82,97
397,4,2:45.0,D. McDermott makes 2-pt layup from 2 ft,,84,97
398,4,2:30.0,,M. Leonard makes 3-pt jump shot from 26 ft (assist by A. Crabbe),84,100
399,4,2:12.0,Turnover by N. Mirotić (lost ball; steal by W. Barton),,84,100
400,4,2:07.0,,T. Robinson makes 2-pt layup from 1 ft (assist by W. Barton),84,102
401,4,2:00.0,Turnover by D. McDermott (bad pass),,84,102
402,4,2:00.0,Official timeout,,84,102
403,4,2:00.0,C. Bairstow enters the game for N. Mohammed,,84,102
404,4,1:42.0,,Shooting foul by N. Mirotić (drawn by T. Robinson),84,102
405,4,1:42.0,,T. Robinson makes free throw 1 of 2,84,103
406,4,1:42.0,,T. Robinson misses free throw 2 of 2,84,103
407,4,1:42.0,Defensive rebound by D. McDermott,,84,103
408,4,1:29.0,Turnover by D. McDermott (lost ball; steal by D. Wright),,84,103
409,4,1:23.0,,Shooting foul by C. Bairstow (drawn by T. Robinson),84,103
410,4,1:23.0,,T. Robinson makes free throw 1 of 2,84,104
411,4,1:23.0,,T. Robinson makes free throw 2 of 2,84,105
412,4,1:14.0,N. Mirotić misses 3-pt jump shot from 26 ft,,84,105
413,4,1:13.0,,Defensive rebound by D. Wright,84,105
414,4,0:58.0,,Turnover by W. Barton (bad pass; steal by T. Snell),84,105
415,4,0:54.0,Shooting foul by A. Crabbe (drawn by T. Snell),,84,105
416,4,0:54.0,T. Snell makes free throw 1 of 2,,85,105
417,4,0:54.0,T. Snell makes free throw 2 of 2,,86,105
418,4,0:37.0,,T. Robinson misses 2-pt jump shot from 14 ft,86,105
419,4,0:35.0,Defensive rebound by D. McDermott,,86,105
420,4,0:24.0,E. Moore misses 2-pt jump shot from 12 ft,,86,105
421,4,0:21.0,Offensive rebound by Team,,86,105
422,4,0:15.0,D. McDermott misses 3-pt jump shot from 26 ft,,86,105
423,4,0:14.0,Offensive rebound by C. Bairstow,,86,105
424,4,0:13.0,Shooting foul by D. Wright (drawn by C. Bairstow),,86,105
425,4,0:13.0,C. Bairstow misses free throw 1 of 2,,86,105
426,4,0:13.0,Offensive rebound by Team,,86,105
427,4,0:13.0,C. Bairstow makes free throw 2 of 2,,87,105
