,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
390,4,6:40.0,,Shooting foul by J. Crowder (drawn by T. Gibson),82,84
391,4,6:40.0,,T. Gibson makes 2-pt layup from 2 ft,82,86
392,4,6:40.0,,D. Rose enters the game for T. Snell,82,86
393,4,6:40.0,A. Bradley enters the game for M. Smart,,82,86
394,4,6:40.0,T. Zeller enters the game for B. Wright,,82,86
395,4,6:40.0,,T. Gibson makes free throw 1 of 1,82,87
396,4,6:27.0,A. Bradley misses 2-pt jump shot from 20 ft,,82,87
397,4,6:26.0,,Defensive rebound by J. Noah,82,87
398,4,6:11.0,,J. Noah misses 2-pt layup from 2 ft,82,87
399,4,6:10.0,,Offensive rebound by T. Gibson,82,87
400,4,6:10.0,,T. Gibson misses 2-pt tip-in from 1 ft,82,87
401,4,6:09.0,Defensive rebound by J. Crowder,,82,87
402,4,6:03.0,E. Turner makes 2-pt jump shot from 11 ft,,84,87
403,4,5:37.0,,Turnover by K. Hinrich (lost ball; steal by J. Crowder),84,87
404,4,5:34.0,A. Bradley makes 2-pt dunk at rim (assist by J. Crowder),,86,87
405,4,5:27.0,,Chicago full timeout,86,87
406,4,5:27.0,,P. Gasol enters the game for J. Noah,86,87
407,4,5:27.0,J. Green enters the game for J. Crowder,,86,87
408,4,5:20.0,,A. Brooks misses 2-pt layup from 2 ft,86,87
409,4,5:20.0,Defensive rebound by J. Sullinger,,86,87
410,4,5:20.0,Personal foul by A. Brooks (drawn by J. Sullinger),,86,87
411,4,5:20.0,E. Turner makes 2-pt jump shot from 13 ft,,88,87
412,4,4:47.0,,Personal foul by E. Turner (drawn by P. Gasol),88,87
413,4,4:47.0,,P. Gasol makes free throw 1 of 2,88,88
414,4,4:47.0,,N. Mirotić enters the game for A. Brooks,88,88
415,4,4:47.0,,P. Gasol makes free throw 2 of 2,88,89
416,4,4:28.0,E. Turner makes 3-pt jump shot from 25 ft (assist by J. Green),,91,89
417,4,4:12.0,,K. Hinrich misses 3-pt jump shot from 25 ft,91,89
418,4,4:11.0,,Offensive rebound by K. Hinrich,91,89
419,4,4:09.0,,K. Hinrich misses 3-pt jump shot from 24 ft,91,89
420,4,4:07.0,,Offensive rebound by P. Gasol,91,89
421,4,4:07.0,,P. Gasol makes 2-pt tip-in from 2 ft,91,91
422,4,3:52.0,E. Turner misses 2-pt jump shot from 19 ft,,91,91
423,4,3:51.0,,Defensive rebound by D. Rose,91,91
424,4,3:40.0,,D. Rose makes 2-pt jump shot from 10 ft,91,93
425,4,3:27.0,A. Bradley makes 2-pt jump shot from 22 ft (assist by T. Zeller),,93,93
426,4,3:06.0,,N. Mirotić misses 2-pt jump shot from 5 ft,93,93
427,4,3:05.0,,Offensive rebound by T. Gibson,93,93
428,4,3:05.0,,T. Gibson misses 2-pt tip-in from 2 ft,93,93
429,4,3:04.0,Defensive rebound by J. Sullinger,,93,93
430,4,2:43.0,J. Green misses 2-pt jump shot from 16 ft (block by P. Gasol),,93,93
431,4,2:42.0,,Defensive rebound by N. Mirotić,93,93
432,4,2:31.0,,D. Rose makes 2-pt layup from 2 ft,93,95
433,4,2:14.0,Personal foul by K. Hinrich (drawn by J. Sullinger),,93,95
434,4,2:14.0,Boston full timeout,,93,95
435,4,2:05.0,T. Zeller makes 2-pt jump shot from 19 ft (assist by E. Turner),,95,95
436,4,1:43.0,,P. Gasol makes 2-pt jump shot from 13 ft (assist by T. Gibson),95,97
437,4,1:26.0,E. Turner misses 2-pt jump shot from 13 ft,,95,97
438,4,1:25.0,,Defensive rebound by N. Mirotić,95,97
439,4,1:13.0,,D. Rose misses 2-pt layup from 2 ft,95,97
440,4,1:13.0,,Offensive rebound by P. Gasol,95,97
441,4,1:13.0,,Personal foul by T. Zeller (drawn by P. Gasol),95,97
442,4,1:13.0,,P. Gasol misses free throw 1 of 2,95,97
443,4,1:13.0,,Offensive rebound by Team,95,97
444,4,1:13.0,,P. Gasol makes free throw 2 of 2,95,98
445,4,1:13.0,Boston full timeout,,95,98
446,4,1:13.0,K. Olynyk enters the game for T. Zeller,,95,98
447,4,1:13.0,,J. Noah enters the game for P. Gasol,95,98
448,4,1:08.0,Shooting foul by J. Noah (drawn by J. Green),,95,98
449,4,1:08.0,J. Green makes free throw 1 of 2,,96,98
450,4,1:08.0,T. Zeller enters the game for K. Olynyk,,96,98
451,4,1:08.0,,P. Gasol enters the game for J. Noah,96,98
452,4,1:08.0,J. Green makes free throw 2 of 2,,97,98
453,4,0:52.0,,K. Hinrich misses 3-pt jump shot from 25 ft,97,98
454,4,0:51.0,,Offensive rebound by K. Hinrich,97,98
455,4,0:32.0,,P. Gasol misses 2-pt layup from 2 ft,97,98
456,4,0:32.0,Defensive rebound by Team,,97,98
457,4,0:32.0,Boston full timeout,,97,98
458,4,0:32.0,,J. Noah enters the game for P. Gasol,97,98
459,4,0:32.0,Boston full timeout,,97,98
460,4,0:24.0,E. Turner misses 2-pt jump shot from 19 ft (block by T. Gibson),,97,98
461,4,0:23.0,,Defensive rebound by J. Noah,97,98
462,4,0:23.0,,Personal foul by E. Turner (drawn by T. Gibson),97,98
463,4,0:23.0,,T. Gibson makes free throw 1 of 2,97,99
464,4,0:23.0,K. Olynyk enters the game for T. Zeller,,97,99
465,4,0:23.0,,T. Gibson misses free throw 2 of 2,97,99
466,4,0:20.0,Defensive rebound by J. Green,,97,99
467,4,0:03.0,J. Green misses 2-pt layup from 1 ft,,97,99
468,4,0:03.0,Offensive rebound by J. Sullinger,,97,99
469,4,0:03.0,J. Sullinger makes 2-pt layup from 2 ft,,99,99
470,4,0:03.0,,Chicago full timeout,99,99
471,4,0:03.0,T. Zeller enters the game for J. Sullinger,,99,99
472,4,0:03.0,M. Smart enters the game for E. Turner,,99,99
473,4,0:03.0,B. Bass enters the game for K. Olynyk,,99,99
474,4,0:03.0,,A. Brooks enters the game for N. Mirotić,99,99
475,4,0:03.0,,Chicago full timeout,99,99
476,4,0:03.0,,N. Mirotić enters the game for T. Gibson,99,99
477,4,0:00.0,,A. Brooks misses 3-pt jump shot from 22 ft,99,99
478,4,0:00.0,,Offensive rebound by Team,99,99
479,1OT,4:42.0,,P. Gasol misses 2-pt jump shot from 16 ft,99,99
480,1OT,4:39.0,Defensive rebound by J. Green,,99,99
481,1OT,4:36.0,Turnover by J. Green (lost ball),,99,99
482,1OT,4:15.0,,D. Rose misses 2-pt jump shot from 3 ft,99,99
483,1OT,4:14.0,Defensive rebound by Team,,99,99
484,1OT,4:01.0,Turnover by E. Turner (bad pass; steal by N. Mirotić),,99,99
485,1OT,3:57.0,,N. Mirotić misses 2-pt layup from 2 ft,99,99
486,1OT,3:56.0,,Offensive rebound by K. Hinrich,99,99
487,1OT,3:56.0,,K. Hinrich makes 2-pt layup from 3 ft,99,101
488,1OT,3:34.0,E. Turner misses 2-pt jump shot from 16 ft,,99,101
489,1OT,3:33.0,,Defensive rebound by J. Noah,99,101
490,1OT,3:22.0,,N. Mirotić misses 3-pt jump shot from 25 ft,99,101
491,1OT,3:22.0,Defensive rebound by Team,,99,101
492,1OT,3:22.0,,Loose ball foul by J. Noah (drawn by E. Turner),99,101
493,1OT,2:58.0,J. Sullinger misses 2-pt jump shot from 14 ft (block by P. Gasol),,99,101
494,1OT,2:57.0,Offensive rebound by J. Sullinger,,99,101
495,1OT,2:55.0,J. Sullinger misses 3-pt jump shot from 23 ft,,99,101
496,1OT,2:55.0,,Defensive rebound by K. Hinrich,99,101
497,1OT,2:55.0,,Personal foul by T. Zeller (drawn by K. Hinrich),99,101
498,1OT,2:35.0,,D. Rose misses 3-pt jump shot from 25 ft,99,101
499,1OT,2:34.0,Defensive rebound by J. Green,,99,101
500,1OT,2:26.0,Turnover by J. Sullinger (bad pass; steal by D. Rose),,99,101
501,1OT,2:21.0,,P. Gasol makes 2-pt layup from 1 ft (assist by J. Noah),99,103
502,1OT,2:08.0,J. Sullinger misses 3-pt jump shot from 26 ft,,99,103
503,1OT,2:08.0,,Defensive rebound by Team,99,103
504,1OT,1:56.0,,D. Rose misses 2-pt jump shot from 15 ft,99,103
505,1OT,1:56.0,Defensive rebound by J. Sullinger,,99,103
506,1OT,1:56.0,Personal foul by J. Noah (drawn by J. Sullinger),,99,103
507,1OT,1:38.0,A. Bradley makes 2-pt jump shot from 17 ft,,101,103
508,1OT,1:22.0,,Shooting foul by T. Zeller (drawn by P. Gasol),101,103
509,1OT,1:22.0,K. Olynyk enters the game for T. Zeller,,101,103
510,1OT,1:22.0,,P. Gasol makes free throw 1 of 2,101,104
511,1OT,1:22.0,,P. Gasol makes free throw 2 of 2,101,105
512,1OT,1:02.0,E. Turner misses 2-pt layup from 1 ft,,101,105
513,1OT,1:02.0,Offensive rebound by J. Sullinger,,101,105
514,1OT,1:02.0,A. Bradley misses 2-pt layup from 2 ft (block by J. Noah),,101,105
515,1OT,1:00.0,,Defensive rebound by P. Gasol,101,105
516,1OT,0:45.0,,Turnover by P. Gasol (lost ball; steal by A. Bradley),101,105
517,1OT,0:42.0,A. Bradley makes 2-pt layup at rim (assist by J. Sullinger),,103,105
518,1OT,0:25.0,,D. Rose makes 2-pt layup from 1 ft,103,107
519,1OT,0:24.0,Boston full timeout,,103,107
520,1OT,0:24.0,,T. Gibson enters the game for P. Gasol,103,107
521,1OT,0:17.0,Shooting foul by J. Noah (drawn by E. Turner),,103,107
522,1OT,0:17.0,E. Turner makes free throw 1 of 2,,104,107
523,1OT,0:17.0,,P. Gasol enters the game for T. Gibson,104,107
524,1OT,0:17.0,J. Crowder enters the game for K. Olynyk,,104,107
525,1OT,0:17.0,M. Smart enters the game for J. Green,,104,107
526,1OT,0:17.0,B. Bass enters the game for J. Sullinger,,104,107
527,1OT,0:17.0,E. Turner misses free throw 2 of 2,,104,107
528,1OT,0:14.0,,Defensive rebound by N. Mirotić,104,107
529,1OT,0:08.0,,Personal foul by A. Bradley (drawn by D. Rose),104,107
530,1OT,0:08.0,,D. Rose misses free throw 1 of 2,104,107
531,1OT,0:08.0,,Offensive rebound by Team,104,107
532,1OT,0:08.0,J. Sullinger enters the game for M. Smart,,104,107
533,1OT,0:08.0,,T. Gibson enters the game for P. Gasol,104,107
534,1OT,0:08.0,,D. Rose makes free throw 2 of 2,104,108
535,1OT,0:08.0,Boston full timeout,,104,108
536,1OT,0:08.0,J. Green enters the game for J. Crowder,,104,108
537,1OT,0:08.0,K. Olynyk enters the game for B. Bass,,104,108
538,1OT,0:08.0,Turnover by E. Turner (bad pass),,104,108
539,1OT,0:08.0,,A. Brooks enters the game for T. Gibson,104,108
540,1OT,0:08.0,,Chicago full timeout,104,108
541,1OT,0:08.0,J. Crowder enters the game for J. Green,,104,108
542,1OT,0:08.0,B. Bass enters the game for J. Sullinger,,104,108
543,1OT,0:08.0,M. Smart enters the game for K. Olynyk,,104,108
544,1OT,0:06.0,,Personal take foul by J. Crowder (drawn by A. Brooks),104,108
545,1OT,0:06.0,,A. Brooks misses free throw 1 of 2,104,108
546,1OT,0:06.0,,Offensive rebound by Team,104,108
547,1OT,0:06.0,J. Sullinger enters the game for M. Smart,,104,108
548,1OT,0:06.0,,A. Brooks makes free throw 2 of 2,104,109
549,1OT,0:06.0,Boston full timeout,,104,109
550,1OT,0:06.0,K. Olynyk enters the game for J. Sullinger,,104,109
551,1OT,0:06.0,J. Green enters the game for J. Crowder,,104,109
552,1OT,0:06.0,M. Smart enters the game for B. Bass,,104,109
553,1OT,0:03.0,J. Green misses 3-pt jump shot from 25 ft,,104,109
554,1OT,0:03.0,,Defensive rebound by Team,104,109
