,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
379,4,5:30.0,Shooting foul by H. Sims (drawn by K. Lowry),,68,77
380,4,5:30.0,K. Lowry makes free throw 1 of 2,,69,77
381,4,5:30.0,K. Lowry makes free throw 2 of 2,,70,77
382,4,5:19.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,70,77
383,4,5:15.0,Defensive rebound by K. Lowry,,70,77
384,4,5:10.0,K. Lowry makes 3-pt jump shot from 25 ft,,73,77
385,4,4:56.0,,R. Covington misses 3-pt jump shot from 25 ft,73,77
386,4,4:54.0,,Offensive rebound by J. Grant,73,77
387,4,4:54.0,,Personal foul by D. DeRozan (drawn by J. Grant),73,77
388,4,4:54.0,,J. Grant makes free throw 1 of 2,73,78
389,4,4:54.0,,N. Noel enters the game for L. Mbah a Moute,73,78
390,4,4:54.0,,J. Grant misses free throw 2 of 2,73,78
391,4,4:52.0,Defensive rebound by J. Valančiūnas,,73,78
392,4,4:35.0,Shooting foul by M. Carter-Williams (drawn by K. Lowry),,73,78
393,4,4:35.0,K. Lowry makes free throw 1 of 2,,74,78
394,4,4:35.0,K. Lowry makes free throw 2 of 2,,75,78
395,4,4:21.0,,Turnover by R. Covington (traveling),75,78
396,4,4:08.0,Turnover by J. Valančiūnas (3 sec),,75,78
397,4,3:55.0,,H. Sims makes 2-pt layup from 2 ft (assist by M. Carter-Williams),75,80
398,4,3:39.0,K. Lowry makes 3-pt jump shot from 25 ft,,78,80
399,4,3:25.0,,H. Sims misses 2-pt jump shot from 18 ft,78,80
400,4,3:23.0,,Offensive rebound by J. Grant,78,80
401,4,3:05.0,,Personal foul by G. Vásquez (drawn by M. Carter-Williams),78,80
402,4,3:05.0,,M. Carter-Williams misses free throw 1 of 2,78,80
403,4,3:05.0,,Offensive rebound by Team,78,80
404,4,3:05.0,,L. Mbah a Moute enters the game for H. Sims,78,80
405,4,3:05.0,,M. Carter-Williams makes free throw 2 of 2,78,81
406,4,2:50.0,K. Lowry makes 3-pt jump shot from 24 ft,,81,81
407,4,2:28.0,,J. Grant misses 2-pt jump shot from 8 ft,81,81
408,4,2:27.0,Defensive rebound by K. Lowry,,81,81
409,4,2:19.0,Toronto full timeout,,81,81
410,4,2:19.0,Official timeout,,81,81
411,4,2:19.0,,K. McDaniels enters the game for J. Grant,81,81
412,4,2:12.0,D. DeRozan makes 2-pt layup from 1 ft (assist by P. Patterson),,83,81
413,4,1:53.0,,N. Noel misses 2-pt jump shot from 4 ft,83,81
414,4,1:52.0,Defensive rebound by J. Valančiūnas,,83,81
415,4,1:32.0,G. Vásquez misses 3-pt jump shot from 26 ft,,83,81
416,4,1:30.0,Offensive rebound by P. Patterson,,83,81
417,4,1:15.0,Shooting foul by N. Noel (drawn by K. Lowry),,83,81
418,4,1:15.0,K. Lowry makes free throw 1 of 2,,84,81
419,4,1:15.0,K. Lowry makes free throw 2 of 2,,85,81
420,4,1:15.0,,Philadelphia full timeout,85,81
421,4,1:03.0,,M. Carter-Williams makes 3-pt jump shot from 24 ft (assist by L. Mbah a Moute),85,84
422,4,0:45.0,Turnover by K. Lowry (lost ball; steal by M. Carter-Williams),,85,84
423,4,0:42.0,,M. Carter-Williams makes 2-pt layup from 1 ft,85,86
424,4,0:34.0,K. Lowry misses 3-pt jump shot from 24 ft,,85,86
425,4,0:31.0,Offensive rebound by D. DeRozan,,85,86
426,4,0:26.0,G. Vásquez makes 2-pt layup from 2 ft (assist by D. DeRozan),,87,86
427,4,0:26.0,,Philadelphia full timeout,87,86
428,4,0:11.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Valančiūnas),87,86
429,4,0:11.0,Personal foul by M. Carter-Williams (drawn by J. Valančiūnas),,87,86
430,4,0:11.0,J. Valančiūnas makes free throw 1 of 2,,88,86
431,4,0:11.0,J. Valančiūnas makes free throw 2 of 2,,89,86
432,4,0:11.0,,Philadelphia full timeout,89,86
433,4,0:11.0,A. Johnson enters the game for J. Valančiūnas,,89,86
434,4,0:11.0,,H. Thompson enters the game for N. Noel,89,86
435,4,0:11.0,,H. Sims enters the game for K. McDaniels,89,86
436,4,0:08.0,,H. Sims misses 3-pt jump shot from 25 ft,89,86
437,4,0:06.0,Defensive rebound by Team,,89,86
438,4,0:06.0,Toronto full timeout,,89,86
439,4,0:06.0,,N. Noel enters the game for H. Thompson,89,86
440,4,0:06.0,J. Valančiūnas enters the game for A. Johnson,,89,86
441,4,0:06.0,,J. Grant enters the game for H. Sims,89,86
442,4,0:06.0,Personal foul by J. Grant (drawn by K. Lowry),,89,86
443,4,0:06.0,K. Lowry makes free throw 1 of 2,,90,86
444,4,0:06.0,A. Johnson enters the game for J. Valančiūnas,,90,86
445,4,0:06.0,K. Lowry makes free throw 2 of 2,,91,86
446,4,0:01.0,,L. Mbah a Moute misses 3-pt jump shot from 27 ft,91,86
447,4,0:00.0,Defensive rebound by P. Patterson,,91,86
