,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
387,4,0:24.0,,P. Pierce enters the game for K. Humphries,91,96
388,4,0:24.0,E. Payton enters the game for N. Vučević,,91,96
389,4,0:21.0,,Personal take foul by V. Oladipo (drawn by O. Porter),91,96
390,4,0:21.0,,O. Porter misses free throw 1 of 2,91,96
391,4,0:21.0,,Offensive rebound by Team,91,96
392,4,0:21.0,,K. Humphries enters the game for P. Pierce,91,96
393,4,0:21.0,T. Harris enters the game for E. Payton,,91,96
394,4,0:21.0,N. Vučević enters the game for A. Gordon,,91,96
395,4,0:21.0,C. Frye enters the game for M. Harkless,,91,96
396,4,0:21.0,,O. Porter makes free throw 2 of 2,91,97
397,4,0:21.0,Orlando full timeout,,91,97
398,4,0:21.0,,G. Temple enters the game for K. Humphries,91,97
399,4,0:16.0,C. Frye misses 2-pt jump shot from 19 ft,,91,97
400,4,0:15.0,Offensive rebound by V. Oladipo,,91,97
401,4,0:13.0,Turnover by V. Oladipo (bad pass; steal by G. Temple),,91,97
402,4,0:12.0,,Personal take foul by T. Harris (drawn by G. Temple),91,97
403,4,0:12.0,,G. Temple misses free throw 1 of 2,91,97
404,4,0:12.0,,Offensive rebound by Team,91,97
405,4,0:12.0,,G. Temple makes free throw 2 of 2,91,98
406,4,0:07.0,V. Oladipo makes 2-pt layup at rim,,93,98
