,QUARTER,TIME_REMAINING,BOSTON_ACTION,SAN ANTONIO_ACTION,BOSTON_SCORE,SAN ANTONIO_SCORE
386,4,4:59.0,,B. Diaw misses 3-pt jump shot from 25 ft,82,91
387,4,4:58.0,Defensive rebound by T. Zeller,,82,91
388,4,4:43.0,J. Crowder misses 3-pt jump shot from 25 ft,,82,91
389,4,4:42.0,Offensive rebound by T. Zeller,,82,91
390,4,4:38.0,T. Zeller makes 2-pt jump shot from 8 ft,,84,91
391,4,4:19.0,,D. Green misses 3-pt jump shot from 24 ft,84,91
392,4,4:18.0,Defensive rebound by T. Zeller,,84,91
393,4,4:02.0,E. Turner misses 2-pt jump shot from 17 ft,,84,91
394,4,4:01.0,,Defensive rebound by K. Leonard,84,91
395,4,3:45.0,,T. Parker makes 2-pt jump shot from 17 ft,84,93
396,4,3:35.0,Boston full timeout,,84,93
397,4,3:35.0,A. Bradley enters the game for G. Wallace,,84,93
398,4,3:25.0,T. Zeller misses 2-pt dunk at rim,,84,93
399,4,3:24.0,,Defensive rebound by T. Splitter,84,93
400,4,3:09.0,,T. Splitter makes 2-pt hook shot from 8 ft (assist by B. Diaw),84,95
401,4,2:47.0,J. Jerebko misses 2-pt jump shot from 7 ft,,84,95
402,4,2:47.0,Offensive rebound by Team,,84,95
403,4,2:47.0,,Loose ball foul by T. Splitter (drawn by T. Zeller),84,95
404,4,2:47.0,T. Zeller misses free throw 1 of 2,,84,95
405,4,2:47.0,Offensive rebound by Team,,84,95
406,4,2:47.0,T. Zeller makes free throw 2 of 2,,85,95
407,4,2:31.0,,B. Diaw makes 2-pt jump shot from 11 ft (assist by T. Parker),85,97
408,4,2:23.0,Boston full timeout,,85,97
409,4,2:16.0,A. Bradley misses 3-pt jump shot from 24 ft,,85,97
410,4,2:15.0,,Defensive rebound by K. Leonard,85,97
411,4,2:05.0,,T. Parker makes 2-pt layup from 1 ft,85,99
412,4,1:52.0,Personal foul by T. Parker (drawn by J. Jerebko),,85,99
413,4,1:52.0,J. Jerebko makes free throw 1 of 2,,86,99
414,4,1:52.0,P. Pressey enters the game for T. Zeller,,86,99
415,4,1:52.0,J. Jerebko makes free throw 2 of 2,,87,99
416,4,1:34.0,,T. Splitter makes 2-pt layup from 1 ft (assist by T. Parker),87,101
417,4,1:23.0,J. Crowder misses 3-pt jump shot from 24 ft,,87,101
418,4,1:21.0,,Defensive rebound by D. Green,87,101
419,4,1:17.0,,Personal foul by A. Bradley (drawn by T. Parker),87,101
420,4,1:17.0,,M. Bonner enters the game for K. Leonard,87,101
421,4,1:17.0,,A. Baynes enters the game for T. Splitter,87,101
422,4,1:17.0,,K. Anderson enters the game for D. Green,87,101
423,4,1:17.0,,C. Joseph enters the game for T. Parker,87,101
424,4,1:17.0,,R. Williams enters the game for B. Diaw,87,101
425,4,1:17.0,S. Randolph enters the game for A. Bradley,,87,101
426,4,1:17.0,L. Datome enters the game for J. Crowder,,87,101
427,4,1:07.0,,R. Williams misses 2-pt layup from 1 ft,87,101
428,4,1:06.0,Defensive rebound by Team,,87,101
429,4,0:55.0,P. Pressey misses 2-pt jump shot from 7 ft,,87,101
430,4,0:54.0,Offensive rebound by P. Pressey,,87,101
431,4,0:54.0,P. Pressey misses 2-pt layup from 1 ft,,87,101
432,4,0:53.0,,Defensive rebound by M. Bonner,87,101
433,4,0:40.0,,M. Bonner misses 3-pt jump shot from 25 ft,87,101
434,4,0:39.0,Defensive rebound by S. Randolph,,87,101
435,4,0:35.0,P. Pressey makes 2-pt layup at rim,,89,101
436,4,0:15.0,,A. Baynes misses 2-pt hook shot from 5 ft,89,101
437,4,0:14.0,Defensive rebound by S. Randolph,,89,101
438,4,0:07.0,L. Datome misses 3-pt jump shot from 25 ft,,89,101
439,4,0:06.0,,Defensive rebound by M. Bonner,89,101
