,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
387,4,4:02.0,,E. Payton misses 2-pt jump shot from 18 ft,114,103
388,4,4:01.0,Defensive rebound by I. Shumpert,,114,103
389,4,3:37.0,I. Shumpert misses 2-pt jump shot from 21 ft,,114,103
390,4,3:37.0,Offensive rebound by Team,,114,103
391,4,3:37.0,Turnover by Team (shot clock),,114,103
392,4,3:30.0,,Turnover by E. Payton (bad pass; steal by K. Irving),114,103
393,4,3:22.0,J. Jones makes 3-pt jump shot from 25 ft (assist by L. James),,117,103
394,4,3:22.0,,Orlando full timeout,117,103
395,4,3:11.0,,Shooting foul by J. Jones (drawn by V. Oladipo),117,103
396,4,3:11.0,,V. Oladipo misses free throw 1 of 2,117,103
397,4,3:11.0,,Offensive rebound by Team,117,103
398,4,3:11.0,,V. Oladipo misses free throw 2 of 2,117,103
399,4,3:10.0,Defensive rebound by L. James,,117,103
400,4,2:53.0,K. Irving makes 3-pt jump shot from 23 ft (assist by L. James),,120,103
401,4,2:36.0,,N. Vučević makes 2-pt hook shot from 9 ft (assist by T. Harris),120,105
402,4,2:17.0,J. Jones makes 3-pt jump shot from 26 ft (assist by L. James),,123,105
403,4,2:04.0,,E. Payton misses 2-pt jump shot from 10 ft,123,105
404,4,2:02.0,Defensive rebound by I. Shumpert,,123,105
405,4,2:02.0,Cleveland full timeout,,123,105
406,4,2:02.0,J. Harris enters the game for L. James,,123,105
407,4,2:02.0,M. Dellavedova enters the game for T. Thompson,,123,105
408,4,2:02.0,K. Perkins enters the game for K. Irving,,123,105
409,4,1:53.0,Turnover by M. Dellavedova (bad pass),,123,105
410,4,1:37.0,,Turnover by E. Payton (bad pass; steal by I. Shumpert),123,105
411,4,1:12.0,K. Perkins misses 2-pt hook shot from 8 ft,,123,105
412,4,1:11.0,,Defensive rebound by N. Vučević,123,105
413,4,0:53.0,,M. Harkless misses 3-pt jump shot from 23 ft,123,105
414,4,0:52.0,Defensive rebound by K. Perkins,,123,105
415,4,0:34.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,123,105
416,4,0:32.0,,Defensive rebound by N. Vučević,123,105
417,4,0:19.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by E. Payton),123,108
