,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
391,4,3:06.0,,Offensive charge foul by J. Lin (drawn by C. Lee),95,101
392,4,3:06.0,Turnover by J. Lin (offensive foul),,95,101
393,4,2:48.0,,Z. Randolph makes 2-pt hook shot from 4 ft (assist by M. Gasol),95,103
394,4,2:26.0,K. Bryant makes 2-pt jump shot from 17 ft,,97,103
395,4,2:07.0,,T. Allen misses 2-pt layup from 1 ft (block by E. Davis),97,103
396,4,2:04.0,Defensive rebound by W. Johnson,,97,103
397,4,1:48.0,Turnover by K. Bryant (lost ball; steal by T. Allen),,97,103
398,4,1:45.0,,Shooting foul by J. Lin (drawn by T. Allen),97,103
399,4,1:45.0,,T. Allen misses free throw 1 of 2,97,103
400,4,1:45.0,,Offensive rebound by Team,97,103
401,4,1:45.0,,T. Allen misses free throw 2 of 2,97,103
402,4,1:44.0,Defensive rebound by J. Hill,,97,103
403,4,1:33.0,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Hill),,100,103
404,4,1:17.0,,Shooting foul by J. Hill (drawn by M. Conley),100,103
405,4,1:17.0,,M. Conley makes free throw 1 of 2,100,104
406,4,1:17.0,,M. Conley makes free throw 2 of 2,100,105
407,4,1:02.0,K. Bryant misses 3-pt jump shot from 25 ft,,100,105
408,4,1:00.0,,Defensive rebound by M. Gasol,100,105
409,4,0:40.0,,Turnover by M. Conley (lost ball; steal by J. Hill),100,105
410,4,0:37.0,W. Johnson makes 2-pt dunk at rim,,102,105
411,4,0:37.0,,Memphis full timeout,102,105
412,4,0:29.0,J. Hill misses 2-pt jump shot from 20 ft,,102,105
413,4,0:28.0,,Defensive rebound by M. Conley,102,105
414,4,0:08.0,,M. Gasol misses 2-pt layup from 1 ft (block by E. Davis),102,105
415,4,0:05.0,,Offensive rebound by Z. Randolph,102,105
416,4,0:05.0,,Z. Randolph makes 2-pt layup at rim,102,107
417,4,0:05.0,LA Lakers full timeout,,102,107
418,4,0:03.0,K. Bryant misses 3-pt jump shot from 25 ft,,102,107
419,4,0:01.0,,Defensive rebound by M. Gasol,102,107
