,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
379,4,5:38.0,M. Williams makes 3-pt jump shot from 23 ft (assist by M. Kidd-Gilchrist),,85,79
380,4,5:26.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by P. Patterson),85,82
381,4,5:12.0,Shooting block foul by A. Johnson (drawn by K. Walker),,85,82
382,4,5:12.0,Official timeout,,85,82
383,4,5:12.0,,K. Lowry enters the game for J. Johnson,85,82
384,4,5:12.0,K. Walker makes free throw 1 of 2,,86,82
385,4,5:12.0,K. Walker makes free throw 2 of 2,,87,82
386,4,5:07.0,,Personal foul by M. Kidd-Gilchrist (drawn by L. Williams),87,82
387,4,5:00.0,,L. Williams misses 3-pt jump shot from 25 ft,87,82
388,4,4:59.0,,Offensive rebound by A. Johnson,87,82
389,4,4:48.0,,K. Lowry makes 2-pt layup from 2 ft,87,84
390,4,4:47.0,,Violation by Team (jump ball),87,84
391,4,4:27.0,G. Henderson makes 2-pt layup from 3 ft,,89,84
392,4,4:14.0,,Offensive foul by A. Johnson (drawn by G. Henderson),89,84
393,4,4:14.0,,Turnover by A. Johnson (offensive foul),89,84
394,4,4:02.0,G. Henderson misses 2-pt hook shot from 3 ft,,89,84
395,4,4:01.0,Offensive rebound by B. Biyombo,,89,84
396,4,3:52.0,K. Walker misses 2-pt layup from 3 ft,,89,84
397,4,3:52.0,,Defensive rebound by Team,89,84
398,4,3:52.0,Loose ball foul by B. Biyombo (drawn by K. Lowry),,89,84
399,4,3:52.0,,Toronto full timeout,89,84
400,4,3:39.0,,K. Lowry misses 2-pt jump shot from 6 ft,89,84
401,4,3:38.0,Defensive rebound by B. Biyombo,,89,84
402,4,3:21.0,Shooting foul by T. Ross (drawn by G. Henderson),,89,84
403,4,3:21.0,G. Henderson makes free throw 1 of 2,,90,84
404,4,3:21.0,,G. Vásquez enters the game for T. Ross,90,84
405,4,3:21.0,,J. Johnson enters the game for P. Patterson,90,84
406,4,3:21.0,G. Henderson makes free throw 2 of 2,,91,84
407,4,3:09.0,,L. Williams misses 3-pt jump shot from 25 ft,91,84
408,4,3:08.0,Defensive rebound by M. Kidd-Gilchrist,,91,84
409,4,2:58.0,Personal foul by A. Johnson (drawn by B. Biyombo),,91,84
410,4,2:58.0,B. Biyombo makes free throw 1 of 2,,92,84
411,4,2:58.0,B. Biyombo misses free throw 2 of 2,,92,84
412,4,2:57.0,,Defensive rebound by J. Johnson,92,84
413,4,2:47.0,,K. Lowry makes 3-pt jump shot from 26 ft,92,87
414,4,2:31.0,G. Henderson makes 2-pt jump shot from 16 ft,,94,87
415,4,2:19.0,,K. Lowry misses 3-pt jump shot from 25 ft,94,87
416,4,2:18.0,Defensive rebound by M. Kidd-Gilchrist,,94,87
417,4,1:55.0,K. Walker makes 3-pt jump shot from 27 ft,,97,87
418,4,1:55.0,,Toronto full timeout,97,87
419,4,1:55.0,,P. Patterson enters the game for L. Williams,97,87
420,4,1:48.0,,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),97,89
421,4,1:24.0,G. Henderson makes 2-pt jump shot from 18 ft (assist by K. Walker),,99,89
422,4,1:15.0,,P. Patterson misses 3-pt jump shot from 25 ft,99,89
423,4,1:14.0,,Offensive rebound by A. Johnson,99,89
424,4,1:13.0,,A. Johnson makes 2-pt layup from 1 ft,99,91
425,4,0:58.0,M. Williams misses 3-pt jump shot from 23 ft,,99,91
426,4,0:57.0,Offensive rebound by Team,,99,91
427,4,0:57.0,,Loose ball foul by G. Vásquez (drawn by B. Biyombo),99,91
428,4,0:57.0,B. Biyombo misses free throw 1 of 2,,99,91
429,4,0:57.0,Offensive rebound by Team,,99,91
430,4,0:57.0,B. Biyombo misses free throw 2 of 2,,99,91
431,4,0:57.0,,Defensive rebound by P. Patterson,99,91
432,4,0:49.0,,Shooting block foul by B. Biyombo (drawn by K. Lowry),99,91
433,4,0:49.0,,K. Lowry makes free throw 1 of 2,99,92
434,4,0:49.0,J. Maxiell enters the game for B. Biyombo,,99,92
435,4,0:49.0,,T. Ross enters the game for G. Vásquez,99,92
436,4,0:49.0,,K. Lowry makes free throw 2 of 2,99,93
437,4,0:49.0,Charlotte full timeout,,99,93
438,4,0:49.0,B. Roberts enters the game for M. Kidd-Gilchrist,,99,93
439,4,0:47.0,Turnover by M. Williams (bad pass; steal by T. Ross),,99,93
440,4,0:43.0,,T. Ross misses 2-pt layup from 1 ft,99,93
441,4,0:42.0,,Offensive rebound by P. Patterson,99,93
442,4,0:42.0,,P. Patterson makes 2-pt tip-in from 1 ft,99,95
443,4,0:42.0,Charlotte full timeout,,99,95
444,4,0:20.0,K. Walker makes 2-pt jump shot from 21 ft,,101,95
445,4,0:20.0,,Toronto full timeout,101,95
446,4,0:20.0,,G. Vásquez enters the game for J. Johnson,101,95
447,4,0:20.0,M. Kidd-Gilchrist enters the game for B. Roberts,,101,95
448,4,0:13.0,,Turnover by K. Lowry (lost ball; steal by K. Walker),101,95
449,4,0:09.0,Personal foul by T. Ross (drawn by K. Walker),,101,95
450,4,0:09.0,K. Walker makes free throw 1 of 2,,102,95
451,4,0:09.0,K. Walker makes free throw 2 of 2,,103,95
452,4,0:09.0,,Toronto full timeout,103,95
453,4,0:04.0,,T. Ross misses 3-pt jump shot from 27 ft,103,95
454,4,0:03.0,Defensive rebound by M. Williams,,103,95
