,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
385,4,8:16.0,,Offensive rebound by L. Williams,68,85
386,4,8:07.0,,Personal foul by M. Chalmers (drawn by P. Patterson),68,85
387,4,7:51.0,,K. Lowry makes 3-pt jump shot from 26 ft,68,88
388,4,7:37.0,M. Beasley misses 3-pt jump shot from 26 ft,,68,88
389,4,7:36.0,,Defensive rebound by K. Lowry,68,88
390,4,7:27.0,,Turnover by D. DeRozan (lost ball; steal by G. Dragić),68,88
391,4,7:27.0,,Loose ball foul by D. DeRozan (drawn by G. Dragić),68,88
392,4,7:22.0,Personal block foul by P. Patterson (drawn by G. Dragić),,68,88
393,4,7:22.0,D. Wade enters the game for T. Johnson,,68,88
394,4,7:22.0,,G. Vásquez enters the game for K. Lowry,68,88
395,4,7:11.0,M. Beasley makes 2-pt hook shot from 4 ft,,70,88
396,4,6:52.0,,L. Williams misses 2-pt jump shot from 10 ft,70,88
397,4,6:51.0,,Offensive rebound by L. Williams,70,88
398,4,6:48.0,,L. Williams makes 2-pt jump shot from 3 ft,70,90
399,4,6:33.0,M. Beasley makes 3-pt jump shot from 23 ft (assist by G. Dragić),,73,90
400,4,6:11.0,,Turnover by L. Williams (lost ball; steal by M. Beasley),73,90
401,4,5:57.0,D. Wade misses 2-pt jump shot from 8 ft,,73,90
402,4,5:56.0,,Defensive rebound by T. Hansbrough,73,90
403,4,5:37.0,,G. Vásquez makes 3-pt jump shot from 25 ft (assist by D. DeRozan),73,93
404,4,5:21.0,D. Wade makes 2-pt jump shot from 18 ft,,75,93
405,4,5:06.0,,P. Patterson misses 3-pt jump shot from 26 ft,75,93
406,4,5:05.0,Defensive rebound by C. Andersen,,75,93
407,4,4:58.0,G. Dragić misses 2-pt layup from 1 ft,,75,93
408,4,4:57.0,,Defensive rebound by P. Patterson,75,93
409,4,4:51.0,,G. Vásquez makes 3-pt jump shot from 27 ft (assist by P. Patterson),75,96
410,4,4:51.0,Miami full timeout,,75,96
411,4,4:51.0,,A. Johnson enters the game for P. Patterson,75,96
412,4,4:51.0,,K. Lowry enters the game for L. Williams,75,96
413,4,4:51.0,L. Deng enters the game for C. Andersen,,75,96
414,4,4:34.0,M. Chalmers makes 3-pt jump shot from 26 ft (assist by G. Dragić),,78,96
415,4,4:17.0,,Turnover by D. DeRozan (bad pass; steal by G. Dragić),78,96
416,4,4:13.0,G. Dragić makes 2-pt layup from 1 ft,,80,96
417,4,3:56.0,,Turnover by K. Lowry (bad pass; steal by D. Wade),80,96
418,4,3:52.0,G. Dragić makes 2-pt layup from 1 ft (assist by M. Chalmers),,82,96
419,4,3:43.0,,Toronto full timeout,82,96
420,4,3:43.0,,P. Patterson enters the game for T. Hansbrough,82,96
421,4,3:27.0,,G. Vásquez makes 2-pt jump shot from 7 ft (assist by K. Lowry),82,98
422,4,3:09.0,D. Wade makes 2-pt layup from 1 ft,,84,98
423,4,2:45.0,,K. Lowry misses 2-pt jump shot from 14 ft,84,98
424,4,2:45.0,,Offensive rebound by Team,84,98
425,4,2:45.0,Loose ball foul by M. Chalmers (drawn by A. Johnson),,84,98
426,4,2:36.0,,G. Vásquez misses 3-pt jump shot from 26 ft,84,98
427,4,2:35.0,Defensive rebound by M. Chalmers,,84,98
428,4,2:25.0,D. Wade makes 2-pt jump shot from 18 ft,,86,98
429,4,2:07.0,,Shooting foul by M. Beasley (drawn by A. Johnson),86,98
430,4,2:07.0,,A. Johnson makes free throw 1 of 2,86,99
431,4,2:07.0,,A. Johnson misses free throw 2 of 2,86,99
432,4,2:06.0,Defensive rebound by L. Deng,,86,99
433,4,1:58.0,Personal foul by D. DeRozan (drawn by D. Wade),,86,99
434,4,1:58.0,D. Wade makes free throw 1 of 2,,87,99
435,4,1:58.0,D. Wade makes free throw 2 of 2,,88,99
436,4,1:38.0,,D. DeRozan misses 2-pt jump shot from 17 ft,88,99
437,4,1:37.0,,Offensive rebound by D. DeRozan,88,99
438,4,1:23.0,,Shooting foul by L. Deng (drawn by D. DeRozan),88,99
439,4,1:23.0,,D. DeRozan makes free throw 1 of 2,88,100
440,4,1:23.0,,D. DeRozan misses free throw 2 of 2,88,100
441,4,1:22.0,Defensive rebound by M. Beasley,,88,100
442,4,1:12.0,Shooting foul by D. DeRozan (drawn by D. Wade),,88,100
443,4,1:12.0,D. Wade makes 2-pt jump shot from 20 ft,,90,100
444,4,1:12.0,D. Wade misses free throw 1 of 1,,90,100
445,4,1:10.0,Offensive rebound by Team,,90,100
446,4,1:02.0,L. Deng misses 3-pt jump shot from 24 ft,,90,100
447,4,1:01.0,Offensive rebound by M. Beasley,,90,100
448,4,0:58.0,Turnover by G. Dragić (lost ball),,90,100
449,4,0:58.0,,Toronto full timeout,90,100
450,4,0:39.0,,Shooting foul by M. Beasley (drawn by D. DeRozan),90,100
451,4,0:39.0,,D. DeRozan makes free throw 1 of 2,90,101
452,4,0:39.0,,D. DeRozan makes free throw 2 of 2,90,102
453,4,0:31.0,G. Dragić makes 2-pt layup from 1 ft,,92,102
454,4,0:21.0,,Turnover by P. Patterson (bad pass),92,102
455,4,0:21.0,Miami full timeout,,92,102
456,4,0:21.0,T. Johnson enters the game for D. Wade,,92,102
457,4,0:11.0,G. Dragić misses 2-pt jump shot from 18 ft,,92,102
458,4,0:10.0,,Defensive rebound by P. Patterson,92,102
