,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
387,4,5:27.0,C. Villanueva misses 3-pt jump shot from 24 ft,,74,98
388,4,5:26.0,,Defensive rebound by D. Wright,74,98
389,4,5:17.0,,C. McCollum misses 3-pt jump shot from 24 ft,74,98
390,4,5:16.0,Defensive rebound by R. Jefferson,,74,98
391,4,5:00.0,J. Barea misses 3-pt jump shot from 25 ft,,74,98
392,4,5:00.0,,Defensive rebound by M. Leonard,74,98
393,4,4:48.0,,D. Wright misses 3-pt jump shot from 23 ft,74,98
394,4,4:47.0,,Offensive rebound by D. Wright,74,98
395,4,4:42.0,,D. Wright makes 3-pt jump shot from 22 ft (assist by C. McCollum),74,101
396,4,4:30.0,J. Crowder misses 2-pt jump shot from 17 ft,,74,101
397,4,4:30.0,,Defensive rebound by D. Wright,74,101
398,4,4:13.0,,C. McCollum misses 2-pt jump shot from 12 ft,74,101
399,4,4:13.0,Defensive rebound by J. Crowder,,74,101
400,4,4:07.0,C. Villanueva makes 2-pt layup from 1 ft (assist by J. Barea),,76,101
401,4,3:42.0,,D. Wright misses 2-pt jump shot from 7 ft,76,101
402,4,3:42.0,Defensive rebound by Team,,76,101
403,4,3:42.0,Personal foul by J. Freeland (drawn by C. Villanueva),,76,101
404,4,3:42.0,,T. Robinson enters the game for J. Freeland,76,101
405,4,3:27.0,G. Smith makes 2-pt layup from 2 ft (assist by J. Crowder),,78,101
406,4,3:08.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by C. McCollum),78,104
407,4,2:51.0,J. Barea makes 2-pt layup from 1 ft,,80,104
408,4,2:26.0,,Shooting foul by R. Jefferson (drawn by C. McCollum),80,104
409,4,2:26.0,,C. McCollum makes 2-pt jump shot from 9 ft (assist by D. Wright),80,106
410,4,2:26.0,Official timeout,,80,106
411,4,2:26.0,,C. McCollum makes free throw 1 of 1,80,107
412,4,2:10.0,J. Crowder misses 2-pt jump shot from 11 ft,,80,107
413,4,2:08.0,,Defensive rebound by M. Leonard,80,107
414,4,2:05.0,,Personal foul by C. Villanueva (drawn by T. Robinson),80,107
415,4,2:05.0,,J. Freeland enters the game for T. Robinson,80,107
416,4,1:50.0,,C. McCollum misses 2-pt jump shot from 20 ft,80,107
417,4,1:48.0,,Offensive rebound by J. Freeland,80,107
418,4,1:22.0,,W. Barton misses 2-pt jump shot from 7 ft,80,107
419,4,1:21.0,Defensive rebound by J. Barea,,80,107
420,4,1:21.0,J. Barea misses 2-pt jump shot from 5 ft,,80,107
421,4,1:21.0,Offensive rebound by R. Jefferson,,80,107
422,4,1:18.0,R. Jefferson makes 2-pt layup from 1 ft,,82,107
423,4,1:18.0,Shooting foul by D. Wright (drawn by R. Jefferson),,82,107
424,4,1:18.0,R. Jefferson makes free throw 1 of 1,,83,107
425,4,1:08.0,,Shooting foul by C. Villanueva (drawn by C. McCollum),83,107
426,4,1:08.0,,C. McCollum makes free throw 1 of 1,83,108
427,4,0:54.0,Shooting foul by D. Wright (drawn by J. Barea),,83,108
428,4,0:54.0,J. Barea makes free throw 1 of 2,,84,108
429,4,0:54.0,J. Barea makes free throw 2 of 2,,85,108
430,4,0:32.0,,Turnover by W. Barton (lost ball; steal by J. Barea),85,108
431,4,0:24.0,J. Barea makes 2-pt layup from 1 ft,,87,108
432,4,0:00.0,,Turnover by Team (shot clock),87,108
