,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
383,4,4:40.0,L. Thomas makes 2-pt jump shot from 12 ft (assist by J. Calderón),,77,81
384,4,4:27.0,,J. Jack makes 2-pt jump shot from 6 ft,77,83
385,4,4:16.0,Personal foul by J. Johnson (drawn by L. Thomas),,77,83
386,4,4:00.0,J. Calderón makes 2-pt layup from 2 ft,,79,83
387,4,3:35.0,,J. Johnson misses 2-pt jump shot from 14 ft,79,83
388,4,3:34.0,Defensive rebound by J. Calderón,,79,83
389,4,3:22.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by J. Calderón),,82,83
390,4,3:04.0,,J. Johnson makes 2-pt layup from 2 ft (assist by J. Jack),82,85
391,4,3:00.0,New York full timeout,,82,85
392,4,3:00.0,,Brooklyn full timeout,82,85
393,4,2:37.0,Shooting foul by A. Anderson (drawn by C. Anthony),,82,85
394,4,2:37.0,C. Anthony makes free throw 1 of 2,,83,85
395,4,2:37.0,C. Anthony makes free throw 2 of 2,,84,85
396,4,2:16.0,,J. Johnson misses 3-pt jump shot from 26 ft,84,85
397,4,2:15.0,Defensive rebound by J. Calderón,,84,85
398,4,2:11.0,Personal foul by B. Lopez (drawn by L. Amundson),,84,85
399,4,2:00.0,L. Thomas misses 2-pt layup from 2 ft (block by B. Lopez),,84,85
400,4,1:59.0,,Defensive rebound by B. Lopez,84,85
401,4,1:38.0,,B. Lopez makes 2-pt hook shot from 9 ft (assist by J. Jack),84,87
402,4,1:38.0,New York full timeout,,84,87
403,4,1:38.0,T. Hardaway enters the game for L. Thomas,,84,87
404,4,1:38.0,J. Smith enters the game for L. Amundson,,84,87
405,4,1:21.0,Personal foul by B. Lopez (drawn by J. Smith),,84,87
406,4,1:21.0,J. Smith makes free throw 1 of 2,,85,87
407,4,1:21.0,L. Thomas enters the game for T. Hardaway,,85,87
408,4,1:21.0,J. Smith makes free throw 2 of 2,,86,87
409,4,0:58.0,,Turnover by B. Lopez (bad pass; steal by L. Galloway),86,87
410,4,0:38.0,C. Anthony misses 2-pt jump shot from 14 ft,,86,87
411,4,0:37.0,,Defensive rebound by J. Johnson,86,87
412,4,0:24.0,,Brooklyn full timeout,86,87
413,4,0:24.0,L. Amundson enters the game for J. Smith,,86,87
414,4,0:14.0,,J. Jack makes 3-pt jump shot from 24 ft (assist by J. Johnson),86,90
415,4,0:14.0,New York full timeout,,86,90
416,4,0:14.0,,K. Garnett enters the game for B. Lopez,86,90
417,4,0:14.0,J. Smith enters the game for L. Thomas,,86,90
418,4,0:14.0,T. Hardaway enters the game for L. Amundson,,86,90
419,4,0:11.0,C. Anthony makes 2-pt layup from 2 ft,,88,90
420,4,0:10.0,,Personal take foul by T. Hardaway (drawn by J. Johnson),88,90
421,4,0:08.0,,Personal take foul by J. Calderón (drawn by J. Jack),88,90
422,4,0:08.0,,J. Jack makes free throw 1 of 2,88,91
423,4,0:08.0,,J. Jack makes free throw 2 of 2,88,92
424,4,0:02.0,L. Galloway misses 3-pt jump shot from 24 ft,,88,92
425,4,0:00.0,Offensive rebound by Team,,88,92
