,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
389,4,4:29.0,,Offensive rebound by Team,81,94
390,4,4:29.0,Loose ball foul by C. Frye (drawn by H. Whiteside),,81,94
391,4,4:12.0,,H. Whiteside misses 2-pt hook shot from 9 ft,81,94
392,4,4:11.0,,Offensive rebound by L. Deng,81,94
393,4,4:03.0,,D. Wade misses 2-pt jump shot from 5 ft,81,94
394,4,4:02.0,Defensive rebound by T. Harris,,81,94
395,4,3:57.0,Personal foul by G. Dragić (drawn by M. Harkless),,81,94
396,4,3:57.0,M. Harkless makes free throw 1 of 2,,82,94
397,4,3:57.0,M. Harkless makes free throw 2 of 2,,83,94
398,4,3:46.0,,Personal foul by V. Oladipo (drawn by D. Wade),83,94
399,4,3:34.0,,D. Wade misses 2-pt jump shot from 19 ft,83,94
400,4,3:33.0,,Offensive rebound by L. Deng,83,94
401,4,3:19.0,,Turnover by D. Wade (bad pass),83,94
402,4,3:04.0,Turnover by M. Harkless (traveling),,83,94
403,4,2:51.0,,G. Dragić misses 2-pt jump shot from 6 ft,83,94
404,4,2:50.0,Defensive rebound by T. Harris,,83,94
405,4,2:42.0,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Payton),,86,94
406,4,2:12.0,,D. Wade misses 3-pt jump shot from 25 ft,86,94
407,4,2:11.0,Defensive rebound by T. Harris,,86,94
408,4,2:08.0,Official timeout,,86,94
409,4,2:08.0,,U. Haslem enters the game for H. Whiteside,86,94
410,4,1:54.0,E. Payton misses 2-pt jump shot from 16 ft,,86,94
411,4,1:53.0,,Defensive rebound by G. Dragić,86,94
412,4,1:29.0,,D. Wade misses 2-pt jump shot from 8 ft,86,94
413,4,1:28.0,Defensive rebound by T. Harris,,86,94
414,4,1:22.0,T. Harris makes 2-pt layup from 1 ft,,88,94
415,4,1:17.0,,Personal foul by E. Payton (drawn by G. Dragić),88,94
416,4,1:00.0,,L. Deng misses 2-pt jump shot from 11 ft,88,94
417,4,1:00.0,Defensive rebound by V. Oladipo,,88,94
418,4,0:55.0,Turnover by V. Oladipo (bad pass),,88,94
419,4,0:33.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by D. Wade),88,97
420,4,0:33.0,Orlando full timeout,,88,97
421,4,0:29.0,T. Harris makes 3-pt jump shot from 25 ft (assist by E. Payton),,91,97
422,4,0:24.0,,Personal foul by T. Harris (drawn by D. Wade),91,97
423,4,0:24.0,,D. Wade makes free throw 1 of 2,91,98
424,4,0:24.0,,D. Wade makes free throw 2 of 2,91,99
425,4,0:24.0,Orlando full timeout,,91,99
426,4,0:21.0,V. Oladipo misses 3-pt jump shot from 23 ft,,91,99
427,4,0:20.0,,Defensive rebound by L. Deng,91,99
428,4,0:20.0,,Personal foul by M. Harkless (drawn by L. Deng),91,99
429,4,0:20.0,,L. Deng makes free throw 1 of 2,91,100
430,4,0:20.0,,L. Deng misses free throw 2 of 2,91,100
431,4,0:19.0,Defensive rebound by M. Harkless,,91,100
432,4,0:19.0,Orlando full timeout,,91,100
433,4,0:14.0,V. Oladipo misses 3-pt jump shot from 25 ft,,91,100
434,4,0:13.0,Offensive rebound by C. Frye,,91,100
435,4,0:11.0,M. Harkless makes 2-pt dunk at rim (assist by C. Frye),,93,100
