,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
389,4,4:21.0,Defensive rebound by L. Datome,,71,102
390,4,4:11.0,S. Randolph misses 3-pt jump shot from 25 ft,,71,102
391,4,4:10.0,,Defensive rebound by M. Dellavedova,71,102
392,4,4:02.0,,Personal foul by P. Pressey (drawn by M. Dellavedova),71,102
393,4,3:48.0,,J. Harris misses 2-pt jump shot from 17 ft,71,102
394,4,3:47.0,Defensive rebound by P. Pressey,,71,102
395,4,3:39.0,J. Young makes 3-pt jump shot from 25 ft (assist by P. Pressey),,74,102
396,4,3:13.0,,J. Jones makes 2-pt jump shot from 14 ft (assist by M. Dellavedova),74,104
397,4,3:03.0,Shooting foul by M. Miller (drawn by J. Young),,74,104
398,4,3:03.0,J. Young makes free throw 1 of 3,,75,104
399,4,3:03.0,J. Young makes free throw 2 of 3,,76,104
400,4,3:03.0,J. Young makes free throw 3 of 3,,77,104
401,4,2:46.0,,J. Jones misses 2-pt jump shot from 13 ft,77,104
402,4,2:44.0,Defensive rebound by S. Randolph,,77,104
403,4,2:35.0,L. Datome misses 2-pt jump shot from 18 ft,,77,104
404,4,2:35.0,,Defensive rebound by Team,77,104
405,4,2:35.0,Boston full timeout,,77,104
406,4,2:24.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,77,104
407,4,2:22.0,,Offensive rebound by J. Harris,77,104
408,4,2:11.0,,Shooting foul by S. Randolph (drawn by K. Perkins),77,104
409,4,2:11.0,,K. Perkins makes 2-pt jump shot from 10 ft,77,106
410,4,2:11.0,,K. Perkins makes free throw 1 of 1,77,107
411,4,1:56.0,Turnover by G. Wallace (lost ball; steal by J. Jones),,77,107
412,4,1:52.0,,K. Perkins misses 2-pt layup from 2 ft (block by S. Randolph),77,107
413,4,1:50.0,Defensive rebound by P. Pressey,,77,107
414,4,1:43.0,L. Datome misses 3-pt jump shot from 27 ft,,77,107
415,4,1:43.0,Offensive rebound by Team,,77,107
416,4,1:30.0,L. Datome misses 3-pt jump shot from 26 ft,,77,107
417,4,1:29.0,,Defensive rebound by J. Jones,77,107
418,4,1:21.0,,J. Harris misses 3-pt jump shot from 23 ft,77,107
419,4,1:20.0,,Offensive rebound by K. Perkins,77,107
420,4,1:16.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by K. Perkins),77,110
421,4,1:04.0,J. Young misses 3-pt jump shot from 27 ft,,77,110
422,4,1:03.0,Offensive rebound by S. Randolph,,77,110
423,4,1:03.0,S. Randolph makes 2-pt dunk at rim,,79,110
424,4,0:39.0,,M. Dellavedova misses 3-pt jump shot from 23 ft,79,110
425,4,0:37.0,Defensive rebound by G. Wallace,,79,110
426,4,0:25.0,J. Young misses 3-pt jump shot from 24 ft,,79,110
427,4,0:24.0,,Defensive rebound by Team,79,110
428,4,0:24.0,Personal foul by M. Dellavedova (drawn by G. Wallace),,79,110
429,4,0:24.0,,Personal foul by G. Wallace,79,110
