,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
394,4,3:33.0,Shooting foul by S. Williams (drawn by R. Stuckey),,77,84
395,4,3:33.0,D. Sloan enters the game for D. Rudež,,77,84
396,4,3:33.0,R. Stuckey makes free throw 1 of 1,,78,84
397,4,3:13.0,,D. Wade misses 2-pt jump shot from 17 ft,78,84
398,4,3:12.0,Defensive rebound by D. West,,78,84
399,4,2:55.0,D. West makes 2-pt jump shot from 8 ft (assist by D. Sloan),,80,84
400,4,2:55.0,,Miami full timeout,80,84
401,4,2:55.0,,M. Chalmers enters the game for S. Williams,80,84
402,4,2:55.0,,C. Bosh enters the game for N. Cole,80,84
403,4,2:30.0,,C. Bosh makes 2-pt jump shot from 9 ft (assist by D. Wade),80,86
404,4,2:11.0,G. Hill makes 2-pt jump shot from 19 ft,,82,86
405,4,2:11.0,Away from play foul by D. Wade (drawn by I. Mahinmi),,82,86
406,4,2:11.0,I. Mahinmi makes free throw 1 of 1,,83,86
407,4,1:49.0,,D. Wade misses 2-pt jump shot from 19 ft,83,86
408,4,1:48.0,Defensive rebound by I. Mahinmi,,83,86
409,4,1:39.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by D. West),,85,86
410,4,1:27.0,,Personal foul by I. Mahinmi (drawn by C. Bosh),85,86
411,4,1:22.0,,Turnover by D. Wade (bad pass; steal by R. Stuckey),85,86
412,4,1:06.0,Turnover by D. West (bad pass; steal by C. Bosh),,85,86
413,4,0:53.0,,M. Chalmers makes 2-pt layup from 2 ft,85,88
414,4,0:53.0,Indiana full timeout,,85,88
415,4,0:53.0,,U. Haslem enters the game for C. Bosh,85,88
416,4,0:32.0,G. Hill misses 3-pt jump shot from 25 ft,,85,88
417,4,0:31.0,,Defensive rebound by L. Deng,85,88
418,4,0:24.0,,Miami full timeout,85,88
419,4,0:24.0,S. Hill enters the game for D. Sloan,,85,88
420,4,0:24.0,,C. Bosh enters the game for U. Haslem,85,88
421,4,0:12.0,,Turnover by C. Bosh (lost ball),85,88
422,4,0:12.0,Indiana full timeout,,85,88
423,4,0:12.0,,U. Haslem enters the game for C. Bosh,85,88
424,4,0:12.0,C. Watson enters the game for S. Hill,,85,88
425,4,0:12.0,D. Rudež enters the game for I. Mahinmi,,85,88
426,4,0:12.0,,N. Cole enters the game for C. Andersen,85,88
427,4,0:07.0,G. Hill makes 2-pt layup from 1 ft,,87,88
428,4,0:07.0,,Personal foul by G. Hill (drawn by D. Wade),87,88
429,4,0:07.0,,D. Wade misses free throw 1 of 2,87,88
430,4,0:07.0,,Offensive rebound by Team,87,88
431,4,0:07.0,I. Mahinmi enters the game for C. Watson,,87,88
432,4,0:07.0,,D. Wade makes free throw 2 of 2,87,89
433,4,0:07.0,Indiana full timeout,,87,89
434,4,0:07.0,C. Watson enters the game for I. Mahinmi,,87,89
435,4,0:01.0,C. Watson misses 2-pt jump shot from 20 ft,,87,89
436,4,0:00.0,Offensive rebound by Team,,87,89
