,QUARTER,TIME_REMAINING,DETROIT_ACTION,SACRAMENTO_ACTION,DETROIT_SCORE,SACRAMENTO_SCORE
389,4,3:16.0,Defensive rebound by A. Drummond,,83,77
390,4,2:57.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,83,77
391,4,2:55.0,Offensive rebound by A. Drummond,,83,77
392,4,2:55.0,Detroit full timeout,,83,77
393,4,2:39.0,D. Augustin misses 2-pt jump shot from 8 ft,,83,77
394,4,2:38.0,,Defensive rebound by Team,83,77
395,4,2:23.0,,R. Gay misses 2-pt jump shot from 16 ft,83,77
396,4,2:22.0,,Offensive rebound by C. Landry,83,77
397,4,2:17.0,,D. Collison misses 3-pt jump shot from 25 ft,83,77
398,4,2:16.0,,Offensive rebound by C. Landry,83,77
399,4,2:13.0,,C. Landry misses 2-pt layup from 2 ft,83,77
400,4,2:13.0,,Offensive rebound by R. Hollins,83,77
401,4,2:13.0,,Shooting foul by K. Singler (drawn by R. Hollins),83,77
402,4,2:13.0,,R. Hollins makes free throw 1 of 2,83,78
403,4,2:13.0,G. Monroe enters the game for A. Drummond,,83,78
404,4,2:13.0,,R. Hollins makes free throw 2 of 2,83,79
405,4,1:50.0,G. Monroe misses 2-pt layup from 1 ft,,83,79
406,4,1:48.0,Offensive rebound by Team,,83,79
407,4,1:35.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft,,86,79
408,4,1:25.0,,Personal foul by K. Singler (drawn by R. Gay),86,79
409,4,1:14.0,,Turnover by B. McLemore (bad pass; steal by J. Smith),86,79
410,4,1:01.0,Personal foul by D. Collison (drawn by D. Augustin),,86,79
411,4,0:53.0,J. Smith misses 2-pt jump shot from 3 ft (block by R. Hollins),,86,79
412,4,0:52.0,,Defensive rebound by R. Gay,86,79
413,4,0:47.0,,D. Collison misses 3-pt jump shot from 24 ft,86,79
414,4,0:45.0,,Offensive rebound by R. Hollins,86,79
415,4,0:40.0,,D. Collison misses 3-pt jump shot from 26 ft,86,79
416,4,0:38.0,Defensive rebound by K. Singler,,86,79
417,4,0:35.0,Personal take foul by C. Landry (drawn by D. Augustin),,86,79
418,4,0:35.0,D. Augustin makes free throw 1 of 2,,87,79
419,4,0:35.0,D. Augustin makes free throw 2 of 2,,88,79
420,4,0:35.0,,Sacramento full timeout,88,79
421,4,0:28.0,,B. McLemore makes 3-pt jump shot from 22 ft (assist by R. Gay),88,82
422,4,0:27.0,Personal take foul by R. Hollins (drawn by D. Augustin),,88,82
423,4,0:27.0,D. Augustin makes free throw 1 of 2,,89,82
424,4,0:27.0,D. Augustin makes free throw 2 of 2,,90,82
425,4,0:27.0,,Sacramento full timeout,90,82
426,4,0:24.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Gay),90,85
427,4,0:23.0,G. Monroe makes 2-pt dunk at rim (assist by J. Smith),,92,85
428,4,0:19.0,,B. McLemore misses 3-pt jump shot from 26 ft,92,85
429,4,0:17.0,Defensive rebound by G. Monroe,,92,85
430,4,0:17.0,Personal take foul by R. Hollins (drawn by G. Monroe),,92,85
431,4,0:17.0,G. Monroe makes free throw 1 of 2,,93,85
432,4,0:17.0,,R. McCallum enters the game for R. Gay,93,85
433,4,0:17.0,,N. Stauskas enters the game for D. Collison,93,85
434,4,0:17.0,,E. Moreland enters the game for C. Landry,93,85
435,4,0:17.0,G. Monroe misses free throw 2 of 2,,93,85
436,4,0:17.0,,Defensive rebound by R. Hollins,93,85
437,4,0:06.0,,E. Moreland makes 2-pt jump shot from 5 ft,93,87
438,4,0:05.0,Personal take foul by B. McLemore (drawn by K. Caldwell-Pope),,93,87
439,4,0:05.0,K. Caldwell-Pope makes free throw 1 of 2,,94,87
440,4,0:05.0,K. Caldwell-Pope makes free throw 2 of 2,,95,87
441,4,0:01.0,,B. McLemore makes 3-pt jump shot from 32 ft,95,90
