,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
386,4,7:36.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Smith),,85,79
387,4,7:19.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by A. Horford),85,82
388,4,7:00.0,A. Stoudemire misses 2-pt jump shot from 19 ft,,85,82
389,4,6:59.0,,Defensive rebound by P. Millsap,85,82
390,4,6:48.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by P. Millsap),85,85
391,4,6:29.0,C. Anthony misses 2-pt jump shot from 17 ft,,85,85
392,4,6:28.0,,Defensive rebound by K. Korver,85,85
393,4,6:20.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),85,87
394,4,5:59.0,T. Hardaway makes 3-pt jump shot from 25 ft,,88,87
395,4,5:42.0,,A. Horford misses 2-pt jump shot from 19 ft,88,87
396,4,5:41.0,,Offensive rebound by Team,88,87
397,4,5:41.0,,Atlanta full timeout,88,87
398,4,5:41.0,,P. Antić enters the game for A. Horford,88,87
399,4,5:41.0,S. Dalembert enters the game for A. Stoudemire,,88,87
400,4,5:30.0,Violation by S. Dalembert (def goaltending),,88,87
401,4,5:30.0,,J. Teague makes 2-pt layup at rim,88,89
402,4,5:15.0,J. Smith misses 2-pt layup from 2 ft,,88,89
403,4,5:14.0,,Defensive rebound by P. Millsap,88,89
404,4,5:09.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by D. Carroll),88,92
405,4,4:42.0,Turnover by I. Shumpert (lost ball),,88,92
406,4,4:20.0,,Personal foul by C. Anthony (drawn by J. Teague),88,92
407,4,4:17.0,,Personal foul by I. Shumpert (drawn by J. Teague),88,92
408,4,4:08.0,,J. Teague makes 2-pt layup from 1 ft,88,94
409,4,3:56.0,J. Smith misses 3-pt jump shot from 25 ft,,88,94
410,4,3:55.0,,Defensive rebound by P. Millsap,88,94
411,4,3:40.0,,P. Millsap misses 2-pt jump shot from 18 ft,88,94
412,4,3:38.0,Defensive rebound by I. Shumpert,,88,94
413,4,3:15.0,T. Hardaway misses 3-pt jump shot from 25 ft (block by K. Korver),,88,94
414,4,3:13.0,,Defensive rebound by P. Millsap,88,94
415,4,2:56.0,,P. Antić misses 3-pt jump shot from 25 ft,88,94
416,4,2:54.0,Defensive rebound by I. Shumpert,,88,94
417,4,2:49.0,Turnover by I. Shumpert (bad pass; steal by D. Carroll),,88,94
418,4,2:27.0,,Turnover by P. Antić (3 sec),88,94
419,4,2:27.0,New York full timeout,,88,94
420,4,2:27.0,,A. Horford enters the game for P. Antić,88,94
421,4,2:27.0,A. Stoudemire enters the game for S. Dalembert,,88,94
422,4,2:17.0,I. Shumpert makes 2-pt layup from 1 ft,,90,94
423,4,1:54.0,,Turnover by P. Millsap (bad pass),90,94
424,4,1:45.0,I. Shumpert misses 2-pt jump shot from 19 ft,,90,94
425,4,1:44.0,,Defensive rebound by D. Carroll,90,94
426,4,1:25.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by A. Horford),90,97
427,4,1:25.0,New York full timeout,,90,97
428,4,1:24.0,Personal foul by J. Teague (drawn by I. Shumpert),,90,97
429,4,1:15.0,C. Anthony misses 3-pt jump shot from 26 ft,,90,97
430,4,1:15.0,Offensive rebound by I. Shumpert,,90,97
431,4,1:15.0,Shooting foul by D. Carroll (drawn by I. Shumpert),,90,97
432,4,1:15.0,I. Shumpert makes free throw 1 of 2,,91,97
433,4,1:15.0,I. Shumpert misses free throw 2 of 2,,91,97
434,4,1:12.0,,Defensive rebound by P. Millsap,91,97
435,4,0:55.0,,A. Horford misses 2-pt jump shot from 18 ft,91,97
436,4,0:52.0,,Offensive rebound by Team,91,97
437,4,0:43.0,,Personal foul by I. Shumpert (drawn by J. Teague),91,97
438,4,0:43.0,S. Larkin enters the game for I. Shumpert,,91,97
439,4,0:37.0,,Atlanta full timeout,91,97
440,4,0:37.0,,P. Antić enters the game for A. Horford,91,97
441,4,0:31.0,,J. Teague makes 2-pt layup from 1 ft,91,99
442,4,0:23.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by S. Larkin),,94,99
443,4,0:21.0,,Personal take foul by J. Smith (drawn by K. Korver),94,99
444,4,0:21.0,,K. Korver makes free throw 1 of 2,94,100
445,4,0:21.0,,A. Horford enters the game for P. Antić,94,100
446,4,0:21.0,Q. Acy enters the game for T. Hardaway,,94,100
447,4,0:21.0,,K. Korver makes free throw 2 of 2,94,101
448,4,0:21.0,New York full timeout,,94,101
449,4,0:21.0,T. Hardaway enters the game for Q. Acy,,94,101
450,4,0:17.0,C. Anthony misses 3-pt jump shot from 25 ft,,94,101
451,4,0:16.0,,Defensive rebound by A. Horford,94,101
452,4,0:14.0,,Personal take foul by T. Hardaway (drawn by K. Korver),94,101
453,4,0:14.0,,K. Korver makes free throw 1 of 2,94,102
454,4,0:14.0,,K. Korver makes free throw 2 of 2,94,103
455,4,0:08.0,T. Hardaway misses 3-pt jump shot from 25 ft,,94,103
456,4,0:06.0,Offensive rebound by A. Stoudemire,,94,103
457,4,0:06.0,A. Stoudemire makes 2-pt layup at rim,,96,103
