,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
387,4,3:57.0,,Shooting foul by J. Butler (drawn by A. Drummond),80,87
388,4,3:57.0,,A. Drummond misses free throw 1 of 2,80,87
389,4,3:57.0,,Offensive rebound by Team,80,87
390,4,3:57.0,,A. Drummond misses free throw 2 of 2,80,87
391,4,3:56.0,Defensive rebound by P. Gasol,,80,87
392,4,3:44.0,Turnover by D. Rose (bad pass),,80,87
393,4,3:19.0,,G. Monroe makes 2-pt jump shot from 14 ft (assist by K. Caldwell-Pope),80,89
394,4,3:13.0,Chicago full timeout,,80,89
395,4,3:13.0,T. Snell enters the game for T. Gibson,,80,89
396,4,3:13.0,J. Noah enters the game for K. Hinrich,,80,89
397,4,3:02.0,Turnover by P. Gasol (lost ball; steal by C. Butler),,80,89
398,4,2:57.0,,Personal take foul by J. Noah (drawn by A. Drummond),80,89
399,4,2:57.0,,A. Drummond makes free throw 1 of 2,80,90
400,4,2:57.0,,A. Drummond misses free throw 2 of 2,80,90
401,4,2:56.0,,Offensive rebound by Team,80,90
402,4,2:52.0,,Personal take foul by P. Gasol (drawn by A. Drummond),80,90
403,4,2:52.0,,A. Drummond misses free throw 1 of 2,80,90
404,4,2:52.0,,Offensive rebound by Team,80,90
405,4,2:52.0,,A. Drummond misses free throw 2 of 2,80,90
406,4,2:51.0,Defensive rebound by J. Noah,,80,90
407,4,2:38.0,T. Snell makes 2-pt layup at rim,,82,90
408,4,2:35.0,,Personal foul by P. Gasol (drawn by A. Drummond),82,90
409,4,2:35.0,,A. Drummond misses free throw 1 of 2,82,90
410,4,2:35.0,,Offensive rebound by Team,82,90
411,4,2:35.0,,A. Drummond makes free throw 2 of 2,82,91
412,4,2:25.0,P. Gasol misses 2-pt jump shot from 16 ft,,82,91
413,4,2:24.0,,Defensive rebound by C. Butler,82,91
414,4,2:23.0,,Personal foul by J. Noah (drawn by C. Butler),82,91
415,4,2:23.0,,C. Butler makes free throw 1 of 2,82,92
416,4,2:23.0,,C. Butler makes free throw 2 of 2,82,93
417,4,2:11.0,Turnover by J. Butler (bad pass; steal by C. Butler),,82,93
418,4,2:08.0,,Shooting foul by T. Snell (drawn by K. Caldwell-Pope),82,93
419,4,2:08.0,,K. Caldwell-Pope misses free throw 1 of 2,82,93
420,4,2:08.0,,Offensive rebound by Team,82,93
421,4,2:08.0,,K. Caldwell-Pope misses free throw 2 of 2,82,93
422,4,2:07.0,Defensive rebound by P. Gasol,,82,93
423,4,1:59.0,Shooting foul by G. Monroe (drawn by J. Butler),,82,93
424,4,1:59.0,J. Butler makes free throw 1 of 2,,83,93
425,4,1:59.0,,J. Meeks enters the game for K. Caldwell-Pope,83,93
426,4,1:59.0,J. Butler makes free throw 2 of 2,,84,93
427,4,1:35.0,,Turnover by Team (shot clock),84,93
428,4,1:35.0,,K. Caldwell-Pope enters the game for J. Meeks,84,93
429,4,1:30.0,D. Rose misses 3-pt jump shot from 26 ft,,84,93
430,4,1:29.0,,Defensive rebound by Team,84,93
431,4,1:11.0,,C. Butler misses 3-pt jump shot from 25 ft,84,93
432,4,1:10.0,Defensive rebound by P. Gasol,,84,93
433,4,1:04.0,J. Butler makes 3-pt jump shot from 26 ft,,87,93
434,4,1:01.0,,Personal foul by J. Noah (drawn by G. Monroe),87,93
435,4,1:01.0,,G. Monroe misses free throw 1 of 2,87,93
436,4,1:01.0,,Offensive rebound by Team,87,93
437,4,1:01.0,,G. Monroe makes free throw 2 of 2,87,94
438,4,1:01.0,Chicago full timeout,,87,94
439,4,0:55.0,Personal foul by C. Butler (drawn by J. Butler),,87,94
440,4,0:55.0,J. Butler makes free throw 1 of 2,,88,94
441,4,0:55.0,,J. Meeks enters the game for K. Caldwell-Pope,88,94
442,4,0:55.0,J. Butler makes free throw 2 of 2,,89,94
443,4,0:50.0,,Personal foul by J. Noah (drawn by C. Butler),89,94
444,4,0:50.0,T. Gibson enters the game for J. Noah,,89,94
445,4,0:50.0,,K. Caldwell-Pope enters the game for J. Meeks,89,94
446,4,0:50.0,,C. Butler makes free throw 1 of 2,89,95
447,4,0:50.0,,C. Butler makes free throw 2 of 2,89,96
448,4,0:38.0,D. Rose misses 3-pt jump shot from 26 ft,,89,96
449,4,0:37.0,,Defensive rebound by C. Butler,89,96
450,4,0:34.0,,Personal foul by T. Snell (drawn by C. Butler),89,96
451,4,0:34.0,,C. Butler makes free throw 1 of 2,89,97
452,4,0:34.0,,C. Butler makes free throw 2 of 2,89,98
453,4,0:34.0,Chicago full timeout,,89,98
454,4,0:23.0,D. Rose misses 2-pt jump shot from 6 ft,,89,98
455,4,0:20.0,,Defensive rebound by S. Dinwiddie,89,98
456,4,0:19.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by S. Dinwiddie),89,100
457,4,0:13.0,Shooting foul by A. Drummond (drawn by P. Gasol),,89,100
458,4,0:13.0,P. Gasol makes free throw 1 of 2,,90,100
459,4,0:13.0,P. Gasol makes free throw 2 of 2,,91,100
