,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
373,4,6:03.0,,M. Williams misses 2-pt jump shot from 3 ft (block by G. Antetokounmpo),93,82
374,4,6:01.0,Defensive rebound by Team,,93,82
375,4,6:01.0,,K. Walker enters the game for B. Roberts,93,82
376,4,6:01.0,,L. Stephenson enters the game for G. Neal,93,82
377,4,5:52.0,Personal foul by M. Kidd-Gilchrist (drawn by O. Mayo),,93,82
378,4,5:52.0,,Charlotte full timeout,93,82
379,4,5:52.0,B. Knight enters the game for G. Antetokounmpo,,93,82
380,4,5:52.0,K. Middleton enters the game for J. Bayless,,93,82
381,4,5:45.0,Turnover by B. Knight (bad pass),,93,82
382,4,5:23.0,,A. Jefferson misses 2-pt jump shot from 6 ft,93,82
383,4,5:21.0,Defensive rebound by B. Knight,,93,82
384,4,5:09.0,O. Mayo makes 2-pt jump shot from 10 ft (assist by B. Knight),,95,82
385,4,4:45.0,,Shooting foul by O. Mayo (drawn by M. Kidd-Gilchrist),95,82
386,4,4:45.0,,M. Kidd-Gilchrist makes free throw 1 of 2,95,83
387,4,4:45.0,,M. Kidd-Gilchrist makes free throw 2 of 2,95,84
388,4,4:24.0,K. Middleton misses 2-pt jump shot from 13 ft,,95,84
389,4,4:23.0,,Defensive rebound by L. Stephenson,95,84
390,4,4:08.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by L. Stephenson),95,87
391,4,3:47.0,Turnover by K. Middleton (traveling),,95,87
392,4,3:33.0,,A. Jefferson misses 2-pt jump shot from 8 ft (block by J. Henson),95,87
393,4,3:32.0,Defensive rebound by K. Middleton,,95,87
394,4,3:32.0,Offensive foul by K. Middleton (drawn by L. Stephenson),,95,87
395,4,3:32.0,Turnover by K. Middleton (offensive foul),,95,87
396,4,3:32.0,,G. Neal enters the game for M. Kidd-Gilchrist,95,87
397,4,3:16.0,,K. Walker misses 3-pt jump shot from 25 ft,95,87
398,4,3:15.0,Defensive rebound by J. Parker,,95,87
399,4,3:02.0,J. Henson misses 2-pt layup at rim,,95,87
400,4,3:02.0,,Defensive rebound by K. Walker,95,87
401,4,3:02.0,,Personal foul by O. Mayo (drawn by K. Walker),95,87
402,4,3:02.0,,K. Walker makes free throw 1 of 2,95,88
403,4,3:02.0,L. Sanders enters the game for O. Mayo,,95,88
404,4,3:02.0,J. Dudley enters the game for J. Henson,,95,88
405,4,3:02.0,,K. Walker misses free throw 2 of 2,95,88
406,4,2:58.0,,Offensive rebound by K. Walker,95,88
407,4,2:58.0,,K. Walker misses 2-pt layup from 1 ft (block by L. Sanders),95,88
408,4,2:58.0,Defensive rebound by K. Middleton,,95,88
409,4,2:58.0,Milwaukee full timeout,,95,88
410,4,2:47.0,Turnover by B. Knight (lost ball; steal by K. Walker),,95,88
411,4,2:26.0,,G. Neal misses 3-pt jump shot from 24 ft,95,88
412,4,2:24.0,,Offensive rebound by M. Williams,95,88
413,4,2:06.0,,Shooting foul by L. Sanders (drawn by L. Stephenson),95,88
414,4,2:06.0,,L. Stephenson misses free throw 1 of 2,95,88
415,4,2:06.0,,Offensive rebound by Team,95,88
416,4,2:06.0,,L. Stephenson makes free throw 2 of 2,95,89
417,4,1:54.0,B. Knight misses 2-pt layup from 2 ft (block by A. Jefferson),,95,89
418,4,1:53.0,,Defensive rebound by L. Stephenson,95,89
419,4,1:47.0,,A. Jefferson makes 2-pt jump shot from 4 ft,95,91
420,4,1:25.0,Personal foul by K. Walker (drawn by B. Knight),,95,91
421,4,1:25.0,B. Knight makes free throw 1 of 2,,96,91
422,4,1:25.0,B. Knight makes free throw 2 of 2,,97,91
423,4,1:08.0,,L. Stephenson misses 2-pt jump shot from 10 ft,97,91
424,4,1:07.0,,Offensive rebound by L. Stephenson,97,91
425,4,1:04.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),97,94
426,4,0:56.0,J. Parker misses 2-pt jump shot from 6 ft (block by K. Walker),,97,94
427,4,0:54.0,,Defensive rebound by L. Stephenson,97,94
428,4,0:53.0,,Charlotte full timeout,97,94
429,4,0:53.0,,M. Kidd-Gilchrist enters the game for L. Stephenson,97,94
430,4,0:44.0,,G. Neal misses 2-pt jump shot from 9 ft,97,94
431,4,0:41.0,Defensive rebound by L. Sanders,,97,94
432,4,0:20.0,B. Knight misses 2-pt jump shot from 6 ft,,97,94
433,4,0:20.0,,Defensive rebound by Team,97,94
434,4,0:20.0,Loose ball foul by L. Sanders (drawn by M. Kidd-Gilchrist),,97,94
435,4,0:20.0,,M. Kidd-Gilchrist makes free throw 1 of 2,97,95
436,4,0:20.0,Z. Pachulia enters the game for J. Parker,,97,95
437,4,0:20.0,,L. Stephenson enters the game for G. Neal,97,95
438,4,0:20.0,,M. Kidd-Gilchrist misses free throw 2 of 2,97,95
439,4,0:20.0,Defensive rebound by L. Sanders,,97,95
440,4,0:20.0,Milwaukee full timeout,,97,95
441,4,0:16.0,Personal foul by A. Jefferson (drawn by B. Knight),,97,95
442,4,0:16.0,B. Knight makes free throw 1 of 2,,98,95
443,4,0:16.0,,G. Neal enters the game for M. Kidd-Gilchrist,98,95
444,4,0:16.0,B. Knight makes free throw 2 of 2,,99,95
445,4,0:09.0,,K. Walker makes 2-pt layup at rim,99,97
446,4,0:08.0,Personal foul by L. Stephenson (drawn by K. Middleton),,99,97
447,4,0:08.0,K. Middleton misses free throw 1 of 2,,99,97
448,4,0:08.0,Offensive rebound by Team,,99,97
449,4,0:08.0,K. Middleton makes free throw 2 of 2,,100,97
450,4,0:02.0,,K. Walker makes 3-pt jump shot from 25 ft,100,100
451,4,0:02.0,Milwaukee full timeout,,100,100
452,4,0:02.0,,M. Kidd-Gilchrist enters the game for L. Stephenson,100,100
453,4,0:02.0,,G. Henderson enters the game for G. Neal,100,100
454,4,0:02.0,J. Parker enters the game for K. Middleton,,100,100
455,4,0:02.0,O. Mayo enters the game for L. Sanders,,100,100
456,4,0:02.0,Turnover by J. Dudley (bad pass; steal by G. Henderson),,100,100
457,4,0:00.0,,M. Williams misses 3-pt jump shot from 55 ft,100,100
458,4,0:00.0,,Offensive rebound by Team,100,100
459,1OT,4:43.0,,A. Jefferson misses 2-pt jump shot from 17 ft,100,100
460,1OT,4:42.0,Defensive rebound by K. Middleton,,100,100
461,1OT,4:28.0,Shooting foul by M. Kidd-Gilchrist (drawn by J. Parker),,100,100
462,1OT,4:28.0,J. Parker makes free throw 1 of 2,,101,100
463,1OT,4:28.0,J. Parker makes free throw 2 of 2,,102,100
464,1OT,4:10.0,,K. Walker misses 2-pt jump shot from 6 ft (block by K. Middleton),102,100
465,1OT,4:08.0,,Offensive rebound by K. Walker,102,100
466,1OT,4:04.0,,L. Stephenson misses 3-pt jump shot from 35 ft,102,100
467,1OT,4:04.0,,Offensive rebound by Team,102,100
468,1OT,4:03.0,,Turnover by Team (shot clock),102,100
469,1OT,3:38.0,Turnover by Team (shot clock),,102,100
470,1OT,3:16.0,,M. Williams makes 2-pt jump shot from 21 ft (assist by L. Stephenson),102,102
471,1OT,2:55.0,L. Sanders misses 2-pt jump shot from 7 ft (block by A. Jefferson),,102,102
472,1OT,2:53.0,,Defensive rebound by L. Stephenson,102,102
473,1OT,2:30.0,,K. Walker misses 2-pt jump shot from 17 ft (block by B. Knight),102,102
474,1OT,2:30.0,,Offensive rebound by Team,102,102
475,1OT,2:30.0,,Turnover by Team (shot clock),102,102
476,1OT,2:19.0,K. Middleton makes 2-pt jump shot from 16 ft (assist by B. Knight),,104,102
477,1OT,2:03.0,,M. Williams makes 2-pt jump shot from 19 ft (assist by K. Walker),104,104
478,1OT,1:45.0,K. Middleton makes 2-pt jump shot from 9 ft,,106,104
479,1OT,1:23.0,,K. Walker misses 2-pt jump shot from 21 ft,106,104
480,1OT,1:22.0,,Offensive rebound by Team,106,104
481,1OT,1:22.0,,Turnover by Team (shot clock),106,104
482,1OT,1:22.0,,G. Neal enters the game for L. Stephenson,106,104
483,1OT,1:06.0,B. Knight misses 2-pt jump shot from 21 ft,,106,104
484,1OT,1:03.0,,Defensive rebound by G. Neal,106,104
485,1OT,0:58.0,,Charlotte full timeout,106,104
486,1OT,0:45.0,,G. Neal makes 2-pt layup from 1 ft,106,106
487,1OT,0:30.0,J. Parker misses 2-pt jump shot from 7 ft,,106,106
488,1OT,0:28.0,,Defensive rebound by G. Neal,106,106
489,1OT,0:17.0,,Charlotte full timeout,106,106
490,1OT,0:05.0,,K. Walker makes 2-pt jump shot from 20 ft,106,108
491,1OT,0:05.0,Milwaukee full timeout,,106,108
492,1OT,0:05.0,,G. Henderson enters the game for G. Neal,106,108
493,1OT,0:05.0,Z. Pachulia enters the game for L. Sanders,,106,108
494,1OT,0:03.0,K. Middleton misses 3-pt jump shot from 26 ft,,106,108
495,1OT,0:00.0,,Defensive rebound by M. Williams,106,108
