,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
384,4,4:15.0,G. Temple enters the game for J. Wall,,87,113
385,4,4:15.0,,D. Schröder enters the game for J. Teague,87,113
386,4,3:50.0,,M. Scott misses 2-pt jump shot from 13 ft,87,113
387,4,3:48.0,,Offensive rebound by Team,87,113
388,4,3:48.0,O. Porter enters the game for B. Beal,,87,113
389,4,3:48.0,,S. Mack enters the game for P. Antić,87,113
390,4,3:48.0,,M. Muscala enters the game for T. Sefolosha,87,113
391,4,3:41.0,,M. Muscala makes 2-pt jump shot from 11 ft (assist by S. Mack),87,115
392,4,3:25.0,Offensive foul by K. Séraphin (drawn by M. Muscala),,87,115
393,4,3:25.0,Turnover by K. Séraphin (offensive foul),,87,115
394,4,3:14.0,,M. Muscala misses 2-pt jump shot from 17 ft,87,115
395,4,3:13.0,Defensive rebound by O. Porter,,87,115
396,4,3:00.0,K. Séraphin misses 2-pt hook shot from 14 ft,,87,115
397,4,2:59.0,,Defensive rebound by M. Scott,87,115
398,4,2:42.0,,Turnover by D. Schröder (lost ball),87,115
399,4,2:42.0,Official timeout,,87,115
400,4,2:25.0,M. Webster misses 3-pt jump shot from 25 ft,,87,115
401,4,2:24.0,Offensive rebound by G. Temple,,87,115
402,4,2:20.0,M. Webster makes 2-pt layup from 1 ft (assist by G. Temple),,89,115
403,4,2:00.0,,Shooting foul by D. Gooden (drawn by M. Muscala),89,115
404,4,2:00.0,,M. Muscala makes free throw 1 of 2,89,116
405,4,2:00.0,,M. Muscala makes free throw 2 of 2,89,117
406,4,1:45.0,D. Gooden misses 3-pt jump shot from 25 ft,,89,117
407,4,1:43.0,,Defensive rebound by M. Muscala,89,117
408,4,1:18.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by S. Mack),89,120
409,4,1:11.0,D. Gooden misses 3-pt jump shot from 25 ft,,89,120
410,4,1:08.0,,Defensive rebound by K. Bazemore,89,120
411,4,0:45.0,,D. Schröder misses 2-pt jump shot from 20 ft,89,120
412,4,0:45.0,,Offensive rebound by Team,89,120
413,4,0:45.0,,Turnover by Team (shot clock),89,120
414,4,0:30.0,O. Porter misses 2-pt jump shot from 22 ft,,89,120
415,4,0:29.0,,Defensive rebound by K. Bazemore,89,120
416,4,0:07.0,,S. Mack misses 2-pt jump shot from 18 ft,89,120
417,4,0:04.0,Defensive rebound by K. Séraphin,,89,120
418,4,0:02.0,G. Temple misses 2-pt jump shot from 5 ft,,89,120
419,4,0:01.0,Offensive rebound by D. Gooden,,89,120
420,4,0:01.0,D. Gooden misses 2-pt layup from 1 ft,,89,120
421,4,0:00.0,Offensive rebound by Team,,89,120
