,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,ORLANDO_ACTION,GOLDEN STATE_SCORE,ORLANDO_SCORE
386,4,4:05.0,,W. Green misses 3-pt jump shot from 25 ft,107,82
387,4,4:04.0,Defensive rebound by J. Holiday,,107,82
388,4,3:53.0,M. Speights misses 2-pt jump shot from 19 ft,,107,82
389,4,3:52.0,,Defensive rebound by Team,107,82
390,4,3:52.0,Loose ball foul by H. Barnes (drawn by K. O'Quinn),,107,82
391,4,3:52.0,F. Ezeli enters the game for M. Speights,,107,82
392,4,3:37.0,,W. Green misses 2-pt jump shot from 9 ft,107,82
393,4,3:35.0,,Offensive rebound by M. Harkless,107,82
394,4,3:35.0,,M. Harkless makes 2-pt dunk at rim,107,84
395,4,3:12.0,A. Iguodala misses 3-pt jump shot from 25 ft,,107,84
396,4,3:10.0,,Defensive rebound by B. Gordon,107,84
397,4,2:58.0,,Shooting foul by H. Barnes (drawn by W. Green),107,84
398,4,2:58.0,,W. Green makes 2-pt layup from 2 ft (assist by E. Payton),107,86
399,4,2:58.0,,Orlando full timeout,107,86
400,4,2:58.0,B. Rush enters the game for A. Iguodala,,107,86
401,4,2:58.0,,W. Green makes free throw 1 of 1,107,87
402,4,2:43.0,S. Livingston makes 2-pt jump shot from 17 ft,,109,87
403,4,2:25.0,,Shooting foul by J. Holiday (drawn by B. Gordon),109,87
404,4,2:25.0,,B. Gordon makes free throw 1 of 2,109,88
405,4,2:25.0,O. Kuzmić enters the game for H. Barnes,,109,88
406,4,2:25.0,,B. Gordon makes free throw 2 of 2,109,89
407,4,2:04.0,J. Holiday misses 2-pt jump shot from 15 ft,,109,89
408,4,2:02.0,,Defensive rebound by K. O'Quinn,109,89
409,4,1:54.0,,Shooting foul by B. Rush (drawn by W. Green),109,89
410,4,1:54.0,,W. Green makes free throw 1 of 2,109,90
411,4,1:54.0,,W. Green makes free throw 2 of 2,109,91
412,4,1:40.0,Turnover by O. Kuzmić (bad pass; steal by W. Green),,109,91
413,4,1:36.0,,E. Payton makes 2-pt layup from 1 ft (assist by W. Green),109,93
414,4,1:27.0,Turnover by S. Livingston (bad pass),,109,93
415,4,1:13.0,,B. Gordon misses 3-pt jump shot from 25 ft,109,93
416,4,1:12.0,,Offensive rebound by K. O'Quinn,109,93
417,4,1:08.0,,W. Green misses 3-pt jump shot from 25 ft,109,93
418,4,1:07.0,Defensive rebound by O. Kuzmić,,109,93
419,4,0:58.0,Shooting foul by E. Payton (drawn by S. Livingston),,109,93
420,4,0:58.0,S. Livingston makes 2-pt jump shot from 13 ft,,111,93
421,4,0:58.0,S. Livingston misses free throw 1 of 1,,111,93
422,4,0:58.0,,Defensive rebound by K. O'Quinn,111,93
423,4,0:48.0,,E. Payton misses 3-pt jump shot from 26 ft,111,93
424,4,0:47.0,Defensive rebound by O. Kuzmić,,111,93
425,4,0:43.0,Turnover by S. Livingston (bad pass; steal by K. O'Quinn),,111,93
426,4,0:33.0,,B. Gordon makes 3-pt jump shot from 26 ft (assist by K. O'Quinn),111,96
427,4,0:23.0,J. Holiday misses 3-pt jump shot from 26 ft,,111,96
428,4,0:22.0,,Defensive rebound by B. Gordon,111,96
429,4,0:18.0,,Turnover by B. Gordon (bad pass),111,96
