,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
381,4,2:48.0,Offensive rebound by C. Jefferson,,96,126
382,4,2:45.0,C. Jefferson makes 2-pt jump shot from 15 ft,,98,126
383,4,2:31.0,,T. Sefolosha misses 3-pt jump shot from 22 ft,98,126
384,4,2:30.0,Defensive rebound by J. Jordan,,98,126
385,4,2:16.0,M. Brown misses 2-pt jump shot from 6 ft (block by E. Brand),,98,126
386,4,2:15.0,Offensive rebound by M. Brown,,98,126
387,4,2:12.0,M. Brown misses 2-pt layup at rim,,98,126
388,4,2:11.0,,Defensive rebound by S. Mack,98,126
389,4,1:55.0,,S. Mack makes 2-pt jump shot from 18 ft,98,128
390,4,1:46.0,D. Morris misses 2-pt jump shot from 18 ft,,98,128
391,4,1:45.0,,Defensive rebound by J. Jenkins,98,128
392,4,1:35.0,,J. Jenkins misses 3-pt jump shot from 24 ft (block by M. Brown),98,128
393,4,1:33.0,Defensive rebound by C. Jefferson,,98,128
394,4,1:23.0,Turnover by D. Morris (bad pass; steal by J. Jenkins),,98,128
395,4,1:18.0,,J. Jenkins misses 3-pt jump shot from 24 ft,98,128
396,4,1:16.0,,Offensive rebound by S. Mack,98,128
397,4,0:54.0,,J. Jenkins makes 3-pt jump shot from 24 ft (assist by K. Bazemore),98,131
398,4,0:44.0,D. Morris misses 3-pt jump shot from 25 ft,,98,131
399,4,0:42.0,,Defensive rebound by S. Mack,98,131
400,4,0:17.0,,Turnover by Team (shot clock),98,131
401,4,0:17.0,,M. Scott enters the game for T. Sefolosha,98,131
402,4,0:08.0,Shooting foul by M. Scott (drawn by C. Jefferson),,98,131
403,4,0:08.0,C. Jefferson makes free throw 1 of 2,,99,131
404,4,0:08.0,C. Jefferson misses free throw 2 of 2,,99,131
405,4,0:08.0,,Defensive rebound by M. Scott,99,131
