,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
390,4,8:40.0,R. Gobert enters the game for B. Cotton,,83,75
391,4,8:40.0,D. Exum enters the game for J. Evans,,83,75
392,4,8:15.0,D. Exum misses 3-pt jump shot from 23 ft,,83,75
393,4,8:14.0,,Defensive rebound by A. Miller,83,75
394,4,8:00.0,,Shooting foul by R. Gobert (drawn by D. Cousins),83,75
395,4,8:00.0,,D. Cousins makes free throw 1 of 2,83,76
396,4,8:00.0,,R. McCallum enters the game for B. McLemore,83,76
397,4,8:00.0,,J. Thompson enters the game for A. Miller,83,76
398,4,8:00.0,E. Millsap enters the game for J. Ingles,,83,76
399,4,8:00.0,,D. Cousins misses free throw 2 of 2,83,76
400,4,7:58.0,,Offensive rebound by J. Thompson,83,76
401,4,7:57.0,,J. Thompson makes 2-pt layup from 2 ft,83,78
402,4,7:34.0,E. Millsap misses 3-pt jump shot from 25 ft,,83,78
403,4,7:34.0,,Defensive rebound by R. McCallum,83,78
404,4,7:17.0,,Turnover by D. Cousins (lost ball; steal by R. Hood),83,78
405,4,6:52.0,E. Millsap misses 2-pt jump shot from 18 ft,,83,78
406,4,6:51.0,,Defensive rebound by O. Casspi,83,78
407,4,6:41.0,,D. Cousins makes 2-pt dunk at rim (assist by R. McCallum),83,80
408,4,6:14.0,Turnover by R. Gobert (bad pass; steal by R. McCallum),,83,80
409,4,6:11.0,,O. Casspi makes 2-pt dunk at rim (assist by R. McCallum),83,82
410,4,6:10.0,Utah full timeout,,83,82
411,4,6:10.0,,Technical foul by D. Williams,83,82
412,4,6:10.0,R. Hood makes technical free throw,,84,82
413,4,6:10.0,J. Ingles enters the game for E. Millsap,,84,82
414,4,5:47.0,R. Hood makes 3-pt jump shot from 26 ft (assist by D. Exum),,87,82
415,4,5:24.0,,D. Cousins makes 2-pt jump shot from 6 ft,87,84
416,4,5:01.0,R. Hood makes 2-pt jump shot from 14 ft,,89,84
417,4,4:42.0,,R. McCallum misses 3-pt jump shot from 22 ft,89,84
418,4,4:42.0,Defensive rebound by J. Ingles,,89,84
419,4,4:36.0,Shooting foul by O. Casspi (drawn by R. Hood),,89,84
420,4,4:36.0,R. Hood makes 2-pt jump shot from 8 ft,,91,84
421,4,4:36.0,R. Hood makes free throw 1 of 1,,92,84
422,4,4:24.0,,Offensive foul by J. Thompson (drawn by T. Booker),92,84
423,4,4:24.0,,Turnover by J. Thompson (offensive foul),92,84
424,4,4:24.0,,B. McLemore enters the game for O. Casspi,92,84
425,4,4:06.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Exum),,95,84
426,4,4:05.0,,Sacramento full timeout,95,84
427,4,3:48.0,,R. McCallum misses 2-pt layup from 3 ft (block by T. Booker),95,84
428,4,3:46.0,Defensive rebound by T. Booker,,95,84
429,4,3:38.0,R. Hood misses 2-pt jump shot from 6 ft,,95,84
430,4,3:37.0,Offensive rebound by T. Booker,,95,84
431,4,3:37.0,T. Booker makes 2-pt dunk at rim,,97,84
432,4,3:24.0,,D. Cousins makes 2-pt layup from 1 ft,97,86
433,4,3:01.0,T. Booker misses 3-pt jump shot from 23 ft,,97,86
434,4,3:00.0,,Defensive rebound by D. Cousins,97,86
435,4,2:47.0,,B. McLemore makes 2-pt layup from 2 ft,97,88
436,4,2:23.0,T. Booker misses 2-pt jump shot from 18 ft,,97,88
437,4,2:23.0,,Defensive rebound by D. Cousins,97,88
438,4,2:14.0,,D. Cousins misses 2-pt jump shot from 4 ft,97,88
439,4,2:14.0,Defensive rebound by T. Booker,,97,88
440,4,2:00.0,R. Hood makes 2-pt jump shot from 19 ft,,99,88
441,4,1:49.0,,D. Cousins misses 2-pt jump shot from 7 ft,99,88
442,4,1:48.0,Defensive rebound by T. Booker,,99,88
443,4,1:26.0,T. Booker misses 2-pt jump shot from 17 ft,,99,88
444,4,1:25.0,Offensive rebound by R. Gobert,,99,88
445,4,1:25.0,R. Gobert makes 2-pt dunk at rim,,101,88
446,4,1:04.0,,D. Williams misses 2-pt jump shot from 22 ft,101,88
447,4,1:04.0,,Offensive rebound by D. Cousins,101,88
448,4,1:00.0,,B. McLemore makes 3-pt jump shot from 24 ft (assist by D. Cousins),101,91
449,4,0:41.0,R. Hood misses 3-pt jump shot from 25 ft,,101,91
450,4,0:39.0,,Defensive rebound by J. Thompson,101,91
451,4,0:34.0,,D. Cousins makes 2-pt jump shot from 12 ft,101,93
452,4,0:34.0,,Shooting foul by D. Exum (drawn by D. Cousins),101,93
453,4,0:34.0,B. Cotton enters the game for T. Booker,,101,93
454,4,0:34.0,,D. Cousins misses free throw 1 of 1,101,93
455,4,0:33.0,Defensive rebound by R. Hood,,101,93
456,4,0:21.0,Turnover by B. Cotton (bad pass; steal by B. McLemore),,101,93
457,4,0:18.0,,B. McLemore makes 2-pt dunk at rim,101,95
458,4,0:15.0,Turnover by B. Cotton (bad pass; steal by R. McCallum),,101,95
459,4,0:12.0,,R. McCallum misses 2-pt layup from 1 ft,101,95
460,4,0:11.0,Defensive rebound by J. Ingles,,101,95
