,QUARTER,TIME_REMAINING,INDIANA_ACTION,DENVER_ACTION,INDIANA_SCORE,DENVER_SCORE
395,4,6:05.0,C. Miles enters the game for S. Hill,,60,65
396,4,5:54.0,,K. Faried misses 2-pt jump shot from 8 ft,60,65
397,4,5:54.0,,Offensive rebound by Team,60,65
398,4,5:48.0,,A. Afflalo misses 2-pt jump shot from 12 ft,60,65
399,4,5:46.0,Defensive rebound by C. Miles,,60,65
400,4,5:33.0,C. Miles makes 2-pt jump shot from 18 ft,,62,65
401,4,5:21.0,,Personal block foul by C. Miles (drawn by T. Lawson),62,65
402,4,5:21.0,,W. Chandler enters the game for D. Gallinari,62,65
403,4,5:13.0,,W. Chandler misses 3-pt jump shot from 25 ft,62,65
404,4,5:11.0,Defensive rebound by D. Sloan,,62,65
405,4,4:53.0,D. West misses 2-pt layup at rim (block by T. Mozgov),,62,65
406,4,4:52.0,Offensive rebound by Team,,62,65
407,4,4:49.0,C. Miles makes 2-pt jump shot from 18 ft (assist by R. Stuckey),,64,65
408,4,4:34.0,,T. Lawson misses 2-pt jump shot from 17 ft,64,65
409,4,4:33.0,,Offensive rebound by K. Faried,64,65
410,4,4:27.0,,Offensive foul by T. Lawson (drawn by D. Sloan),64,65
411,4,4:27.0,,Turnover by T. Lawson (offensive foul),64,65
412,4,4:06.0,D. West misses 2-pt jump shot from 6 ft,,64,65
413,4,4:05.0,,Defensive rebound by T. Mozgov,64,65
414,4,3:58.0,,A. Afflalo misses 3-pt jump shot from 22 ft,64,65
415,4,3:57.0,,Offensive rebound by K. Faried,64,65
416,4,3:54.0,,K. Faried misses 2-pt layup from 1 ft,64,65
417,4,3:53.0,,Offensive rebound by T. Mozgov,64,65
418,4,3:53.0,,T. Mozgov makes 2-pt layup from 1 ft,64,67
419,4,3:34.0,D. West misses 2-pt jump shot from 17 ft,,64,67
420,4,3:33.0,,Defensive rebound by A. Afflalo,64,67
421,4,3:25.0,,Shooting foul by R. Hibbert (drawn by T. Lawson),64,67
422,4,3:25.0,,T. Lawson makes free throw 1 of 2,64,68
423,4,3:25.0,L. Allen enters the game for R. Hibbert,,64,68
424,4,3:25.0,,T. Lawson makes free throw 2 of 2,64,69
425,4,3:25.0,,Technical foul by K. Faried,64,69
426,4,3:25.0,Technical foul by D. West,,64,69
427,4,3:13.0,C. Miles misses 3-pt jump shot from 24 ft,,64,69
428,4,3:12.0,Offensive rebound by C. Miles,,64,69
429,4,2:57.0,D. Sloan makes 2-pt layup from 1 ft,,66,69
430,4,2:49.0,,K. Faried misses 2-pt layup from 1 ft (block by D. West),66,69
431,4,2:48.0,Defensive rebound by D. West,,66,69
432,4,2:36.0,Shooting foul by T. Mozgov (drawn by L. Allen),,66,69
433,4,2:36.0,,Denver full timeout,66,69
434,4,2:36.0,L. Allen makes free throw 1 of 2,,67,69
435,4,2:36.0,L. Allen makes free throw 2 of 2,,68,69
436,4,2:21.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by T. Lawson),68,72
437,4,1:59.0,D. West misses 2-pt hook shot from 8 ft,,68,72
438,4,1:58.0,,Defensive rebound by K. Faried,68,72
439,4,1:50.0,,K. Faried makes 2-pt dunk at rim (assist by T. Lawson),68,74
440,4,1:39.0,D. West misses 3-pt jump shot from 24 ft,,68,74
441,4,1:38.0,,Defensive rebound by A. Afflalo,68,74
442,4,1:17.0,,W. Chandler misses 3-pt jump shot from 24 ft,68,74
443,4,1:16.0,Defensive rebound by D. West,,68,74
444,4,1:05.0,D. Sloan misses 2-pt jump shot from 6 ft,,68,74
445,4,1:05.0,Offensive rebound by L. Allen,,68,74
446,4,1:05.0,L. Allen makes 2-pt layup from 1 ft,,70,74
447,4,0:46.0,,T. Lawson misses 2-pt jump shot from 19 ft,70,74
448,4,0:45.0,Defensive rebound by D. West,,70,74
449,4,0:45.0,Indiana full timeout,,70,74
450,4,0:38.0,D. West misses 2-pt jump shot from 17 ft,,70,74
451,4,0:36.0,,Defensive rebound by W. Chandler,70,74
452,4,0:14.0,,T. Lawson misses 2-pt jump shot from 18 ft,70,74
453,4,0:13.0,Defensive rebound by L. Allen,,70,74
454,4,0:13.0,Indiana full timeout,,70,74
455,4,0:13.0,D. Rudež enters the game for R. Stuckey,,70,74
456,4,0:05.0,C. Miles misses 3-pt jump shot from 26 ft,,70,74
457,4,0:04.0,Offensive rebound by D. Sloan,,70,74
458,4,0:01.0,D. Sloan makes 3-pt jump shot from 26 ft,,73,74
459,4,0:01.0,,Personal foul by C. Miles (drawn by A. Afflalo),73,74
460,4,0:01.0,,A. Afflalo makes free throw 1 of 2,73,75
461,4,0:01.0,,A. Afflalo makes free throw 2 of 2,73,76
462,4,0:01.0,Indiana full timeout,,73,76
463,4,0:01.0,,A. Gee enters the game for T. Mozgov,73,76
464,4,0:01.0,C. Copeland enters the game for L. Allen,,73,76
465,4,0:00.0,C. Miles misses 3-pt jump shot from 29 ft,,73,76
466,4,0:00.0,Offensive rebound by Team,,73,76
