,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
399,4,2:47.0,K. Humphries misses 2-pt jump shot from 19 ft,,75,74
400,4,2:46.0,,Defensive rebound by R. Stuckey,75,74
401,4,2:34.0,,G. Hill makes 2-pt layup from 1 ft (assist by D. West),75,76
402,4,2:34.0,Washington full timeout,,75,76
403,4,2:34.0,D. Gooden enters the game for K. Humphries,,75,76
404,4,2:23.0,B. Beal misses 2-pt jump shot from 16 ft,,75,76
405,4,2:22.0,,Defensive rebound by G. Hill,75,76
406,4,2:06.0,,G. Hill misses 3-pt jump shot from 22 ft,75,76
407,4,2:06.0,,Offensive rebound by Team,75,76
408,4,2:06.0,Loose ball foul by D. Gooden (drawn by D. West),,75,76
409,4,2:06.0,,D. West makes free throw 1 of 2,75,77
410,4,2:06.0,,D. West misses free throw 2 of 2,75,77
411,4,2:05.0,,Offensive rebound by R. Hibbert,75,77
412,4,2:05.0,,R. Hibbert makes 2-pt tip-in at rim,75,79
413,4,1:53.0,,Violation by C. Miles (kicked ball),75,79
414,4,1:40.0,J. Wall misses 3-pt jump shot from 25 ft,,75,79
415,4,1:39.0,Offensive rebound by D. Gooden,,75,79
416,4,1:35.0,M. Gortat makes 2-pt layup at rim (assist by J. Wall),,77,79
417,4,1:23.0,,Turnover by G. Hill (bad pass; steal by D. Gooden),77,79
418,4,1:17.0,Shooting foul by C. Miles (drawn by J. Wall),,77,79
419,4,1:17.0,J. Wall makes free throw 1 of 2,,78,79
420,4,1:17.0,J. Wall makes free throw 2 of 2,,79,79
421,4,1:17.0,,Indiana full timeout,79,79
422,4,1:02.0,,R. Stuckey makes 2-pt jump shot from 13 ft (assist by G. Hill),79,81
423,4,0:52.0,J. Wall makes 2-pt jump shot from 7 ft,,81,81
424,4,0:32.0,,G. Hill misses 3-pt jump shot from 25 ft,81,81
425,4,0:31.0,Defensive rebound by B. Beal,,81,81
426,4,0:25.0,Washington full timeout,,81,81
427,4,0:25.0,,P. George enters the game for R. Stuckey,81,81
428,4,0:07.0,J. Wall misses 2-pt jump shot from 18 ft,,81,81
429,4,0:06.0,Offensive rebound by O. Porter,,81,81
430,4,0:00.0,J. Wall misses 2-pt jump shot from 12 ft,,81,81
431,4,0:00.0,Offensive rebound by Team,,81,81
432,1OT,4:34.0,,G. Hill misses 2-pt jump shot from 22 ft,81,81
433,1OT,4:33.0,Defensive rebound by B. Beal,,81,81
434,1OT,4:13.0,Shooting foul by R. Stuckey (drawn by B. Beal),,81,81
435,1OT,4:13.0,B. Beal makes free throw 1 of 2,,82,81
436,1OT,4:13.0,B. Beal makes free throw 2 of 2,,83,81
437,1OT,4:04.0,,Personal foul by O. Porter (drawn by C. Miles),83,81
438,1OT,3:56.0,,C. Miles misses 2-pt jump shot from 16 ft,83,81
439,1OT,3:55.0,Defensive rebound by M. Gortat,,83,81
440,1OT,3:44.0,M. Gortat misses 2-pt layup from 1 ft (block by C. Miles),,83,81
441,1OT,3:44.0,Offensive rebound by Team,,83,81
442,1OT,3:34.0,B. Beal misses 3-pt jump shot from 25 ft,,83,81
443,1OT,3:33.0,,Defensive rebound by C. Miles,83,81
444,1OT,3:20.0,,G. Hill misses 3-pt jump shot from 26 ft,83,81
445,1OT,3:19.0,,Offensive rebound by D. West,83,81
446,1OT,3:14.0,,Turnover by C. Miles (bad pass; steal by M. Gortat),83,81
447,1OT,3:10.0,Turnover by O. Porter (kicked ball),,83,81
448,1OT,2:46.0,,C. Miles misses 3-pt jump shot from 22 ft,83,81
449,1OT,2:43.0,Defensive rebound by J. Wall,,83,81
450,1OT,2:25.0,B. Beal misses 2-pt jump shot from 17 ft,,83,81
451,1OT,2:24.0,Offensive rebound by D. Gooden,,83,81
452,1OT,2:24.0,D. Gooden misses 2-pt tip-in from 1 ft,,83,81
453,1OT,2:23.0,,Defensive rebound by R. Hibbert,83,81
454,1OT,2:17.0,,Indiana full timeout,83,81
455,1OT,2:17.0,,P. George enters the game for R. Stuckey,83,81
456,1OT,2:07.0,,Turnover by P. George (back court),83,81
457,1OT,1:56.0,J. Wall misses 3-pt jump shot from 26 ft,,83,81
458,1OT,1:55.0,,Defensive rebound by Team,83,81
459,1OT,1:33.0,,G. Hill misses 2-pt layup from 2 ft,83,81
460,1OT,1:33.0,,Offensive rebound by Team,83,81
461,1OT,1:33.0,Loose ball foul by O. Porter (drawn by R. Hibbert),,83,81
462,1OT,1:29.0,Violation by M. Gortat (kicked ball),,83,81
463,1OT,1:20.0,,R. Hibbert misses 2-pt jump shot from 8 ft,83,81
464,1OT,1:18.0,,Offensive rebound by Team,83,81
465,1OT,0:58.0,,R. Hibbert makes 2-pt jump shot from 19 ft (assist by G. Hill),83,83
466,1OT,0:58.0,Washington full timeout,,83,83
467,1OT,0:54.0,J. Wall makes 2-pt layup from 1 ft,,85,83
468,1OT,0:54.0,Shooting foul by R. Hibbert (drawn by J. Wall),,85,83
469,1OT,0:54.0,J. Wall misses free throw 1 of 1,,85,83
470,1OT,0:53.0,Offensive rebound by D. Gooden,,85,83
471,1OT,0:34.0,B. Beal misses 2-pt jump shot from 20 ft,,85,83
472,1OT,0:33.0,,Defensive rebound by C. Miles,85,83
473,1OT,0:32.0,,Indiana full timeout,85,83
474,1OT,0:22.0,,P. George makes 2-pt jump shot from 19 ft (assist by G. Hill),85,85
475,1OT,0:22.0,Washington full timeout,,85,85
476,1OT,0:22.0,R. Butler enters the game for D. Gooden,,85,85
477,1OT,0:03.0,B. Beal misses 2-pt jump shot from 11 ft (block by D. West),,85,85
478,1OT,0:02.0,,Defensive rebound by Team,85,85
479,1OT,0:02.0,,Indiana full timeout,85,85
480,1OT,0:02.0,,R. Stuckey enters the game for R. Hibbert,85,85
481,1OT,0:00.0,,P. George misses 3-pt jump shot from 28 ft,85,85
482,1OT,0:00.0,,Offensive rebound by Team,85,85
483,2OT,4:37.0,,G. Hill makes 2-pt jump shot from 14 ft,85,87
484,2OT,4:19.0,D. Gooden makes 2-pt jump shot from 16 ft (assist by O. Porter),,87,87
485,2OT,4:06.0,,Offensive foul by D. West (drawn by D. Gooden),87,87
486,2OT,4:06.0,,Turnover by D. West (offensive foul),87,87
487,2OT,3:53.0,Turnover by B. Beal (bad pass; steal by R. Hibbert),,87,87
488,2OT,3:42.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by R. Stuckey),87,90
489,2OT,3:20.0,Turnover by J. Wall (bad pass; steal by D. West),,87,90
490,2OT,3:04.0,,D. West makes 2-pt layup from 2 ft (assist by G. Hill),87,92
491,2OT,2:46.0,B. Beal misses 2-pt jump shot from 13 ft,,87,92
492,2OT,2:45.0,,Defensive rebound by D. West,87,92
493,2OT,2:42.0,,Indiana full timeout,87,92
494,2OT,2:27.0,M. Gortat misses 2-pt layup from 2 ft (block by R. Hibbert),,87,92
495,2OT,2:25.0,,Defensive rebound by R. Hibbert,87,92
496,2OT,2:07.0,,C. Miles misses 2-pt jump shot from 12 ft,87,92
497,2OT,2:07.0,,Offensive rebound by R. Hibbert,87,92
498,2OT,2:07.0,,R. Hibbert misses 2-pt tip-in from 1 ft,87,92
499,2OT,2:06.0,Defensive rebound by D. Gooden,,87,92
500,2OT,1:55.0,B. Beal makes 3-pt jump shot from 26 ft,,90,92
501,2OT,1:34.0,,G. Hill misses 2-pt jump shot from 20 ft,90,92
502,2OT,1:33.0,Defensive rebound by M. Gortat,,90,92
503,2OT,1:18.0,J. Wall misses 2-pt jump shot from 18 ft,,90,92
504,2OT,1:17.0,,Defensive rebound by C. Miles,90,92
505,2OT,0:58.0,,D. West makes 2-pt jump shot from 19 ft (assist by R. Stuckey),90,94
506,2OT,0:58.0,Washington full timeout,,90,94
507,2OT,0:45.0,J. Wall makes 2-pt jump shot from 4 ft,,92,94
508,2OT,0:45.0,,Indiana full timeout,92,94
509,2OT,0:28.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by R. Stuckey),92,97
510,2OT,0:28.0,Washington full timeout,,92,97
511,2OT,0:28.0,R. Butler enters the game for D. Gooden,,92,97
512,2OT,0:24.0,B. Beal misses 3-pt jump shot from 27 ft,,92,97
513,2OT,0:22.0,,Defensive rebound by G. Hill,92,97
514,2OT,0:18.0,,Personal take foul by O. Porter (drawn by G. Hill),92,97
515,2OT,0:18.0,R. Sessions enters the game for J. Wall,,92,97
516,2OT,0:18.0,K. Séraphin enters the game for M. Gortat,,92,97
517,2OT,0:17.0,,Personal take foul by R. Butler (drawn by D. West),92,97
518,2OT,0:17.0,,D. West makes free throw 1 of 2,92,98
519,2OT,0:17.0,W. Bynum enters the game for B. Beal,,92,98
520,2OT,0:17.0,,S. Hill enters the game for G. Hill,92,98
521,2OT,0:17.0,,D. West makes free throw 2 of 2,92,99
522,2OT,0:02.0,R. Sessions makes 3-pt jump shot from 24 ft,,95,99
