,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
392,3,0:49.0,A. Morrow makes 3-pt jump shot from 26 ft (assist by S. Ibaka),,65,82
393,3,0:26.0,,S. Livingston makes 2-pt jump shot from 3 ft,65,84
394,3,0:04.0,R. Jackson misses 2-pt jump shot from 9 ft,,65,84
395,3,0:02.0,,Defensive rebound by S. Livingston,65,84
396,4,11:46.0,A. Morrow misses 2-pt jump shot from 16 ft,,65,84
397,4,11:45.0,,Defensive rebound by S. Curry,65,84
398,4,11:34.0,,Personal foul by K. Durant (drawn by S. Curry),65,84
399,4,11:18.0,,H. Barnes misses 2-pt jump shot from 15 ft,65,84
400,4,11:16.0,,Offensive rebound by D. Lee,65,84
401,4,11:16.0,,Personal foul by A. Roberson (drawn by D. Lee),65,84
402,4,11:03.0,,H. Barnes misses 2-pt jump shot from 3 ft,65,84
403,4,11:02.0,,Offensive rebound by D. Lee,65,84
404,4,11:02.0,,D. Lee misses 2-pt tip-in at rim,65,84
405,4,11:01.0,Defensive rebound by K. Durant,,65,84
406,4,10:51.0,R. Jackson makes 2-pt layup from 1 ft,,67,84
407,4,10:32.0,,Turnover by J. Holiday (bad pass; steal by K. Durant),67,84
408,4,10:28.0,A. Roberson makes 2-pt dunk at rim (assist by K. Durant),,69,84
409,4,10:06.0,,S. Curry misses 3-pt jump shot from 26 ft,69,84
410,4,10:05.0,Defensive rebound by K. Durant,,69,84
411,4,10:02.0,Offensive foul by S. Ibaka (drawn by J. Holiday),,69,84
412,4,10:02.0,Turnover by S. Ibaka (offensive foul),,69,84
413,4,9:46.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by A. Iguodala),69,87
414,4,9:34.0,Shooting foul by D. Lee (drawn by K. Durant),,69,87
415,4,9:34.0,K. Durant misses free throw 1 of 2,,69,87
416,4,9:34.0,Offensive rebound by Team,,69,87
417,4,9:34.0,K. Durant misses free throw 2 of 2,,69,87
418,4,9:33.0,,Defensive rebound by H. Barnes,69,87
419,4,9:22.0,,Personal foul by R. Jackson (drawn by A. Iguodala),69,87
420,4,9:22.0,,K. Thompson enters the game for J. Holiday,69,87
421,4,9:11.0,,D. Lee makes 2-pt layup from 1 ft (assist by S. Curry),69,89
422,4,8:59.0,Turnover by A. Roberson (traveling),,69,89
423,4,8:59.0,Official timeout,,69,89
424,4,8:42.0,,D. Lee makes 2-pt hook shot from 10 ft,69,91
425,4,8:22.0,R. Jackson makes 3-pt jump shot from 23 ft (assist by A. Roberson),,72,91
426,4,8:05.0,,Personal foul by R. Jackson (drawn by K. Thompson),72,91
427,4,7:53.0,,S. Curry makes 3-pt jump shot from 31 ft,72,94
428,4,7:36.0,R. Jackson makes 3-pt jump shot from 28 ft,,75,94
429,4,7:21.0,,H. Barnes makes 2-pt layup from 1 ft (assist by A. Iguodala),75,96
430,4,7:02.0,R. Jackson misses 2-pt layup from 1 ft,,75,96
431,4,7:01.0,Offensive rebound by A. Morrow,,75,96
432,4,6:59.0,A. Morrow makes 2-pt layup from 1 ft,,77,96
433,4,6:49.0,,Personal foul by A. Morrow (drawn by H. Barnes),77,96
434,4,6:49.0,,H. Barnes misses free throw 1 of 2,77,96
435,4,6:49.0,,Offensive rebound by Team,77,96
436,4,6:49.0,G. Jerrett enters the game for K. Durant,,77,96
437,4,6:49.0,P. Jones enters the game for S. Ibaka,,77,96
438,4,6:49.0,,D. Green enters the game for D. Lee,77,96
439,4,6:49.0,,H. Barnes misses free throw 2 of 2,77,96
440,4,6:48.0,Defensive rebound by A. Roberson,,77,96
441,4,6:33.0,A. Roberson misses 3-pt jump shot from 25 ft,,77,96
442,4,6:32.0,,Defensive rebound by K. Thompson,77,96
443,4,6:21.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),77,99
444,4,6:20.0,Oklahoma City full timeout,,77,99
445,4,6:20.0,I. Smith enters the game for A. Roberson,,77,99
446,4,6:20.0,J. Lamb enters the game for R. Jackson,,77,99
447,4,6:04.0,G. Jerrett misses 2-pt jump shot from 17 ft,,77,99
448,4,6:03.0,,Defensive rebound by S. Curry,77,99
449,4,6:02.0,,Personal foul by A. Morrow (drawn by S. Curry),77,99
450,4,6:02.0,,S. Curry makes free throw 1 of 2,77,100
451,4,6:02.0,,S. Curry makes free throw 2 of 2,77,101
452,4,5:39.0,G. Jerrett makes 2-pt hook shot from 6 ft,,79,101
453,4,5:28.0,,Turnover by S. Curry (bad pass),79,101
454,4,5:17.0,A. Morrow makes 2-pt jump shot from 21 ft (assist by I. Smith),,81,101
455,4,5:05.0,,D. Green misses 2-pt layup from 2 ft,81,101
456,4,5:04.0,Defensive rebound by A. Morrow,,81,101
457,4,4:58.0,J. Lamb misses 3-pt jump shot from 26 ft,,81,101
458,4,4:57.0,Offensive rebound by A. Morrow,,81,101
459,4,4:53.0,A. Morrow misses 2-pt jump shot from 11 ft,,81,101
460,4,4:52.0,Offensive rebound by J. Lamb,,81,101
461,4,4:52.0,J. Lamb misses 2-pt tip-in at rim,,81,101
462,4,4:50.0,,Defensive rebound by S. Curry,81,101
463,4,4:41.0,,S. Curry makes 2-pt layup from 2 ft,81,103
464,4,4:34.0,J. Lamb misses 3-pt jump shot from 25 ft,,81,103
465,4,4:32.0,,Defensive rebound by D. Green,81,103
466,4,4:30.0,,Shooting foul by P. Jones (drawn by D. Green),81,103
467,4,4:30.0,,D. Green misses free throw 1 of 2,81,103
468,4,4:30.0,,Offensive rebound by Team,81,103
469,4,4:30.0,,S. Livingston enters the game for S. Curry,81,103
470,4,4:30.0,,L. Barbosa enters the game for K. Thompson,81,103
471,4,4:30.0,,D. Green misses free throw 2 of 2,81,103
472,4,4:29.0,Defensive rebound by G. Jerrett,,81,103
473,4,4:03.0,I. Smith misses 2-pt jump shot from 20 ft,,81,103
474,4,4:02.0,,Defensive rebound by D. Green,81,103
475,4,3:48.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by L. Barbosa),81,106
476,4,3:39.0,G. Jerrett misses 3-pt jump shot from 26 ft,,81,106
477,4,3:39.0,Offensive rebound by Team,,81,106
478,4,3:39.0,,D. Lee enters the game for H. Barnes,81,106
479,4,3:39.0,,J. Holiday enters the game for A. Iguodala,81,106
480,4,3:39.0,,O. Kuzmić enters the game for D. Green,81,106
481,4,3:38.0,Shooting foul by J. Holiday (drawn by A. Morrow),,81,106
482,4,3:38.0,A. Morrow makes free throw 1 of 2,,82,106
483,4,3:38.0,A. Morrow makes free throw 2 of 2,,83,106
484,4,3:25.0,,Shooting foul by G. Jerrett (drawn by J. Holiday),83,106
485,4,3:25.0,,J. Holiday misses free throw 1 of 2,83,106
486,4,3:25.0,,Offensive rebound by Team,83,106
487,4,3:25.0,,J. Holiday makes free throw 2 of 2,83,107
488,4,3:02.0,G. Jerrett misses 2-pt jump shot from 21 ft,,83,107
489,4,3:01.0,,Defensive rebound by D. Lee,83,107
490,4,2:51.0,,L. Barbosa makes 2-pt layup at rim (assist by O. Kuzmić),83,109
491,4,2:38.0,A. Morrow misses 2-pt jump shot at rim,,83,109
492,4,2:37.0,Offensive rebound by A. Morrow,,83,109
493,4,2:37.0,A. Morrow makes 2-pt tip-in at rim,,85,109
494,4,2:26.0,,L. Barbosa misses 2-pt layup from 2 ft (block by G. Jerrett),85,109
495,4,2:25.0,,Offensive rebound by O. Kuzmić,85,109
496,4,2:25.0,,Personal foul by G. Jerrett (drawn by O. Kuzmić),85,109
497,4,2:25.0,,Golden State full timeout,85,109
498,4,2:25.0,,O. Kuzmić makes free throw 1 of 2,85,110
499,4,2:25.0,,O. Kuzmić makes free throw 2 of 2,85,111
500,4,2:11.0,Turnover by G. Jerrett (bad pass; steal by J. Holiday),,85,111
501,4,1:54.0,,O. Kuzmić makes 2-pt jump shot from 19 ft (assist by D. Lee),85,113
502,4,1:43.0,G. Jerrett misses 3-pt jump shot from 25 ft,,85,113
503,4,1:40.0,,Defensive rebound by D. Lee,85,113
504,4,1:25.0,,D. Lee makes 2-pt hook shot from 5 ft,85,115
505,4,1:16.0,J. Lamb makes 2-pt jump shot from 16 ft,,87,115
506,4,1:06.0,,L. Barbosa makes 2-pt jump shot from 15 ft,87,117
507,4,0:57.0,J. Lamb misses 3-pt jump shot from 27 ft,,87,117
508,4,0:56.0,Offensive rebound by A. Morrow,,87,117
509,4,0:42.0,A. Morrow makes 2-pt layup from 1 ft (assist by J. Lamb),,89,117
510,4,0:26.0,,D. Lee misses 2-pt jump shot from 7 ft,89,117
511,4,0:25.0,Defensive rebound by J. Lamb,,89,117
512,4,0:19.0,G. Jerrett makes 2-pt layup at rim (assist by J. Lamb),,91,117
