,QUARTER,TIME_REMAINING,HOUSTON_ACTION,LA LAKERS_ACTION,HOUSTON_SCORE,LA LAKERS_SCORE
399,4,9:24.0,Offensive rebound by D. Howard,,91,70
400,4,9:24.0,Shooting foul by E. Davis (drawn by D. Howard),,91,70
401,4,9:24.0,D. Howard misses free throw 1 of 2,,91,70
402,4,9:24.0,Offensive rebound by Team,,91,70
403,4,9:24.0,D. Howard misses free throw 2 of 2,,91,70
404,4,9:22.0,,Defensive rebound by K. Bryant,91,70
405,4,9:09.0,,Turnover by R. Price (bad pass; steal by T. Ariza),91,70
406,4,8:54.0,T. Jones makes 2-pt dunk at rim (assist by D. Howard),,93,70
407,4,8:47.0,,Turnover by R. Price (bad pass; steal by T. Jones),93,70
408,4,8:43.0,T. Jones makes 2-pt layup from 1 ft (assist by T. Ariza),,95,70
409,4,8:43.0,Shooting foul by J. Lin (drawn by T. Jones),,95,70
410,4,8:43.0,,W. Johnson enters the game for R. Price,95,70
411,4,8:43.0,T. Daniels enters the game for J. Terry,,95,70
412,4,8:43.0,T. Jones misses free throw 1 of 1,,95,70
413,4,8:41.0,,Defensive rebound by E. Davis,95,70
414,4,8:23.0,,C. Boozer makes 2-pt jump shot from 11 ft (assist by J. Lin),95,72
415,4,8:02.0,T. Jones misses 2-pt layup from 2 ft (block by E. Davis),,95,72
416,4,8:02.0,Offensive rebound by Team,,95,72
417,4,7:55.0,T. Ariza misses 2-pt layup from 2 ft,,95,72
418,4,7:54.0,Offensive rebound by T. Ariza,,95,72
419,4,7:49.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by T. Ariza),,98,72
420,4,7:41.0,,C. Boozer makes 2-pt layup from 1 ft (assist by J. Lin),98,74
421,4,7:26.0,Shooting foul by E. Davis (drawn by D. Howard),,98,74
422,4,7:26.0,D. Howard misses free throw 1 of 2,,98,74
423,4,7:26.0,Offensive rebound by Team,,98,74
424,4,7:26.0,D. Howard makes free throw 2 of 2,,99,74
425,4,7:16.0,,K. Bryant misses 2-pt jump shot from 19 ft,99,74
426,4,7:14.0,,Offensive rebound by C. Boozer,99,74
427,4,7:07.0,,C. Boozer misses 2-pt layup from 2 ft,99,74
428,4,7:07.0,Defensive rebound by D. Howard,,99,74
429,4,7:07.0,Personal foul by K. Bryant (drawn by D. Howard),,99,74
430,4,7:07.0,,Technical foul by K. Bryant,99,74
431,4,7:07.0,Technical foul by D. Howard,,99,74
432,4,7:07.0,D. Howard makes free throw 1 of 2,,100,74
433,4,7:07.0,D. Howard makes free throw 2 of 2,,101,74
434,4,7:07.0,,K. Bryant makes flagrant free throw 1 of 2,101,75
435,4,7:07.0,,K. Bryant misses flagrant free throw 2 of 2,101,75
436,4,7:07.0,,Offensive rebound by Team,101,75
437,4,7:07.0,T. Black enters the game for D. Howard,,101,75
438,4,7:07.0,,R. Sacre enters the game for C. Boozer,101,75
439,4,7:07.0,,J. Clarkson enters the game for K. Bryant,101,75
440,4,7:07.0,,J. Randle enters the game for E. Davis,101,75
441,4,7:07.0,D. Motiejūnas enters the game for T. Jones,,101,75
442,4,7:07.0,I. Canaan enters the game for T. Ariza,,101,75
443,4,7:07.0,K. Papanikolaou enters the game for P. Beverley,,101,75
444,4,6:55.0,,Turnover by J. Randle (bad pass; steal by K. Papanikolaou),101,75
445,4,6:47.0,K. Papanikolaou misses 2-pt jump shot from 18 ft,,101,75
446,4,6:46.0,Offensive rebound by D. Motiejūnas,,101,75
447,4,6:46.0,Personal take foul by R. Sacre (drawn by D. Motiejūnas),,101,75
448,4,6:46.0,D. Motiejūnas makes free throw 1 of 2,,102,75
449,4,6:46.0,,LA Lakers full timeout,102,75
450,4,6:46.0,,X. Henry enters the game for W. Johnson,102,75
451,4,6:46.0,,R. Price enters the game for J. Lin,102,75
452,4,6:46.0,,E. Davis enters the game for J. Randle,102,75
453,4,6:46.0,D. Motiejūnas misses free throw 2 of 2,,102,75
454,4,6:42.0,,Defensive rebound by J. Clarkson,102,75
455,4,6:25.0,,E. Davis makes 2-pt hook shot from 6 ft (assist by J. Clarkson),102,77
456,4,6:07.0,T. Daniels misses 3-pt jump shot from 22 ft,,102,77
457,4,6:06.0,,Defensive rebound by Team,102,77
458,4,6:06.0,Loose ball foul by T. Black (drawn by R. Sacre),,102,77
459,4,5:51.0,,R. Sacre misses 2-pt jump shot from 15 ft,102,77
460,4,5:49.0,Defensive rebound by K. Papanikolaou,,102,77
461,4,5:45.0,T. Daniels misses 3-pt jump shot from 24 ft,,102,77
462,4,5:41.0,,Defensive rebound by E. Davis,102,77
463,4,5:30.0,,E. Davis misses 2-pt jump shot from 8 ft,102,77
464,4,5:25.0,Defensive rebound by D. Motiejūnas,,102,77
465,4,5:23.0,Personal foul by X. Henry (drawn by T. Daniels),,102,77
466,4,5:23.0,T. Daniels makes free throw 1 of 2,,103,77
467,4,5:23.0,T. Daniels makes free throw 2 of 2,,104,77
468,4,4:58.0,,R. Sacre makes 2-pt jump shot from 18 ft (assist by R. Price),104,79
469,4,4:33.0,K. Papanikolaou misses 2-pt jump shot from 18 ft,,104,79
470,4,4:32.0,,Defensive rebound by Team,104,79
471,4,4:32.0,Loose ball foul by T. Black (drawn by X. Henry),,104,79
472,4,4:16.0,,Shooting foul by T. Daniels (drawn by J. Clarkson),104,79
473,4,4:16.0,,J. Clarkson makes free throw 1 of 2,104,80
474,4,4:16.0,,J. Clarkson makes free throw 2 of 2,104,81
475,4,3:58.0,Turnover by D. Motiejūnas (lost ball; steal by R. Price),,104,81
476,4,3:44.0,,R. Sacre misses 2-pt jump shot from 10 ft,104,81
477,4,3:44.0,,Offensive rebound by Team,104,81
478,4,3:26.0,,R. Sacre misses 2-pt jump shot from 17 ft,104,81
479,4,3:24.0,Defensive rebound by T. Black,,104,81
480,4,3:20.0,I. Canaan misses 3-pt jump shot from 25 ft,,104,81
481,4,3:19.0,,Defensive rebound by E. Davis,104,81
482,4,3:09.0,,E. Davis makes 2-pt dunk at rim (assist by J. Clarkson),104,83
483,4,2:52.0,T. Daniels misses 3-pt jump shot from 24 ft,,104,83
484,4,2:50.0,Offensive rebound by D. Motiejūnas,,104,83
485,4,2:41.0,Shooting foul by E. Davis (drawn by I. Canaan),,104,83
486,4,2:41.0,Official timeout,,104,83
487,4,2:41.0,,W. Johnson enters the game for E. Davis,104,83
488,4,2:41.0,I. Canaan makes free throw 1 of 2,,105,83
489,4,2:41.0,I. Canaan makes free throw 2 of 2,,106,83
490,4,2:26.0,,W. Johnson misses 2-pt jump shot from 17 ft,106,83
491,4,2:24.0,Defensive rebound by I. Canaan,,106,83
492,4,2:20.0,Personal foul by W. Johnson (drawn by D. Motiejūnas),,106,83
493,4,2:20.0,D. Motiejūnas makes free throw 1 of 2,,107,83
494,4,2:20.0,D. Motiejūnas makes free throw 2 of 2,,108,83
495,4,2:09.0,,R. Sacre misses 2-pt jump shot from 19 ft,108,83
496,4,2:08.0,Defensive rebound by D. Motiejūnas,,108,83
497,4,2:02.0,Turnover by I. Canaan (lost ball; steal by X. Henry),,108,83
498,4,1:59.0,,Shooting foul by D. Motiejūnas (drawn by X. Henry),108,83
499,4,1:59.0,,X. Henry misses free throw 1 of 2,108,83
500,4,1:59.0,,Offensive rebound by Team,108,83
501,4,1:59.0,,X. Henry makes free throw 2 of 2,108,84
502,4,1:43.0,Turnover by K. Papanikolaou (lost ball; steal by R. Sacre),,108,84
503,4,1:43.0,Loose ball foul by T. Daniels (drawn by J. Clarkson),,108,84
504,4,1:43.0,,J. Clarkson makes free throw 1 of 2,108,85
505,4,1:43.0,,J. Clarkson makes free throw 2 of 2,108,86
506,4,1:19.0,Turnover by D. Motiejūnas (lost ball),,108,86
507,4,0:57.0,,Shooting foul by K. Papanikolaou (drawn by X. Henry),108,86
508,4,0:57.0,,X. Henry makes free throw 1 of 2,108,87
509,4,0:57.0,,X. Henry makes free throw 2 of 2,108,88
510,4,0:45.0,T. Daniels misses 3-pt jump shot from 26 ft,,108,88
511,4,0:44.0,,Defensive rebound by R. Price,108,88
512,4,0:36.0,,W. Johnson makes 2-pt jump shot from 22 ft,108,90
513,4,0:16.0,T. Daniels misses 3-pt jump shot from 23 ft,,108,90
514,4,0:14.0,,Defensive rebound by W. Johnson,108,90
515,4,0:08.0,,W. Johnson misses 3-pt jump shot from 25 ft,108,90
516,4,0:06.0,Defensive rebound by K. Papanikolaou,,108,90
