,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
390,4,3:06.0,C. Lee enters the game for N. Calathes,,92,83
391,4,3:06.0,,C. Johnson enters the game for E. Millsap,92,83
392,4,2:50.0,M. Gasol makes 2-pt hook shot from 4 ft (assist by Z. Randolph),,94,83
393,4,2:31.0,,T. Burke misses 3-pt jump shot from 25 ft,94,83
394,4,2:30.0,Defensive rebound by C. Lee,,94,83
395,4,2:16.0,Shooting foul by D. Favors (drawn by M. Gasol),,94,83
396,4,2:16.0,M. Gasol makes free throw 1 of 2,,95,83
397,4,2:16.0,M. Gasol makes free throw 2 of 2,,96,83
398,4,1:55.0,,T. Burke makes 2-pt jump shot from 20 ft,96,85
399,4,1:40.0,T. Allen misses 2-pt layup from 1 ft (block by R. Gobert),,96,85
400,4,1:40.0,Offensive rebound by Z. Randolph,,96,85
401,4,1:37.0,Z. Randolph makes 2-pt layup from 1 ft,,98,85
402,4,1:28.0,,Shooting foul by M. Conley (drawn by R. Gobert),98,85
403,4,1:28.0,,R. Gobert misses free throw 1 of 2,98,85
404,4,1:28.0,,Offensive rebound by Team,98,85
405,4,1:28.0,,E. Millsap enters the game for G. Hayward,98,85
406,4,1:28.0,,E. Freedom enters the game for D. Favors,98,85
407,4,1:28.0,N. Calathes enters the game for T. Allen,,98,85
408,4,1:28.0,,R. Gobert makes free throw 2 of 2,98,86
409,4,1:13.0,M. Gasol misses 2-pt jump shot from 18 ft,,98,86
410,4,1:11.0,,Defensive rebound by E. Millsap,98,86
411,4,1:02.0,,C. Johnson misses 3-pt jump shot from 24 ft,98,86
412,4,1:01.0,,Offensive rebound by E. Freedom,98,86
413,4,1:01.0,,E. Freedom makes 2-pt layup from 1 ft,98,88
414,4,0:44.0,Shooting foul by R. Gobert (drawn by M. Conley),,98,88
415,4,0:44.0,M. Conley makes free throw 1 of 2,,99,88
416,4,0:44.0,M. Conley makes free throw 2 of 2,,100,88
417,4,0:30.0,,E. Freedom misses 2-pt layup from 2 ft,100,88
418,4,0:29.0,,Offensive rebound by R. Gobert,100,88
419,4,0:29.0,,R. Gobert makes 2-pt dunk at rim,100,90
420,4,0:12.0,Z. Randolph misses 2-pt dunk at rim,,100,90
421,4,0:11.0,Offensive rebound by C. Lee,,100,90
