,QUARTER,TIME_REMAINING,INDIANA_ACTION,UTAH_ACTION,INDIANA_SCORE,UTAH_SCORE
394,4,1:10.0,,J. Ingles misses 3-pt jump shot from 24 ft,97,87
395,4,1:07.0,,Offensive rebound by J. Ingles,97,87
396,4,1:05.0,,Personal foul by R. Hibbert (drawn by J. Ingles),97,87
397,4,1:05.0,,T. Booker enters the game for R. Gobert,97,87
398,4,1:04.0,,G. Hayward makes 2-pt jump shot from 3 ft (assist by J. Ingles),97,89
399,4,1:04.0,,Shooting foul by S. Hill (drawn by G. Hayward),97,89
400,4,1:04.0,,G. Hayward makes free throw 1 of 1,97,90
401,4,1:02.0,Personal foul by G. Hayward (drawn by S. Hill),,97,90
402,4,1:02.0,S. Hill makes free throw 1 of 2,,98,90
403,4,1:02.0,S. Hill misses free throw 2 of 2,,98,90
404,4,1:01.0,,Defensive rebound by G. Hayward,98,90
405,4,0:56.0,,T. Booker makes 2-pt jump shot from 3 ft (assist by G. Hayward),98,92
406,4,0:56.0,,Shooting foul by R. Hibbert (drawn by T. Booker),98,92
407,4,0:56.0,L. Allen enters the game for R. Hibbert,,98,92
408,4,0:56.0,,T. Booker makes free throw 1 of 1,98,93
409,4,0:56.0,Indiana full timeout,,98,93
410,4,0:56.0,R. Stuckey enters the game for S. Hill,,98,93
411,4,0:45.0,Indiana full timeout,,98,93
412,4,0:43.0,Personal foul by D. Exum (drawn by R. Stuckey),,98,93
413,4,0:43.0,R. Stuckey makes free throw 1 of 2,,99,93
414,4,0:43.0,S. Hill enters the game for C. Miles,,99,93
415,4,0:43.0,R. Stuckey makes free throw 2 of 2,,100,93
416,4,0:36.0,,G. Hayward misses 3-pt jump shot from 26 ft,100,93
417,4,0:35.0,,Offensive rebound by T. Booker,100,93
418,4,0:32.0,,D. Exum misses 3-pt jump shot from 24 ft,100,93
419,4,0:31.0,,Offensive rebound by Team,100,93
420,4,0:31.0,,Utah full timeout,100,93
421,4,0:31.0,D. Sloan enters the game for R. Stuckey,,100,93
422,4,0:27.0,Violation by D. West (kicked ball),,100,93
423,4,0:24.0,,T. Booker makes 3-pt jump shot from 24 ft,100,96
424,4,0:23.0,Indiana full timeout,,100,96
425,4,0:23.0,C. Miles enters the game for S. Hill,,100,96
426,4,0:23.0,L. Scola enters the game for L. Allen,,100,96
427,4,0:21.0,Personal foul by G. Hayward (drawn by C. Watson),,100,96
428,4,0:21.0,C. Watson misses free throw 1 of 2,,100,96
429,4,0:21.0,Offensive rebound by Team,,100,96
430,4,0:21.0,S. Hill enters the game for C. Miles,,100,96
431,4,0:21.0,C. Watson makes free throw 2 of 2,,101,96
432,4,0:16.0,,Personal foul by D. Sloan (drawn by G. Hayward),101,96
433,4,0:16.0,,G. Hayward makes free throw 1 of 2,101,97
434,4,0:16.0,C. Miles enters the game for S. Hill,,101,97
435,4,0:16.0,,G. Hayward makes free throw 2 of 2,101,98
436,4,0:12.0,Turnover by L. Scola (bad pass; steal by J. Ingles),,101,98
437,4,0:12.0,,Utah full timeout,101,98
438,4,0:12.0,L. Allen enters the game for L. Scola,,101,98
439,4,0:12.0,S. Hill enters the game for D. Sloan,,101,98
440,4,0:10.0,,Shooting block foul by C. Watson (drawn by D. Favors),101,98
441,4,0:10.0,,D. Favors makes free throw 1 of 2,101,99
442,4,0:10.0,,D. Favors makes free throw 2 of 2,101,100
443,4,0:08.0,Personal foul by D. Exum (drawn by C. Miles),,101,100
444,4,0:08.0,C. Miles makes free throw 1 of 2,,102,100
445,4,0:08.0,C. Miles makes free throw 2 of 2,,103,100
446,4,0:08.0,,Utah full timeout,103,100
447,4,0:06.0,,Personal foul by S. Hill (drawn by G. Hayward),103,100
448,4,0:06.0,,G. Hayward misses free throw 1 of 2,103,100
449,4,0:06.0,,Offensive rebound by Team,103,100
450,4,0:06.0,,G. Hayward makes free throw 2 of 2,103,101
451,4,0:05.0,Personal foul by G. Hayward (drawn by S. Hill),,103,101
452,4,0:05.0,S. Hill makes free throw 1 of 2,,104,101
453,4,0:05.0,S. Hill makes free throw 2 of 2,,105,101
454,4,0:02.0,,G. Hayward misses 3-pt jump shot from 31 ft,105,101
455,4,0:01.0,Defensive rebound by C. Watson,,105,101
