,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
392,4,11:29.0,Offensive rebound by S. Ibaka,,57,78
393,4,11:23.0,A. Morrow makes 2-pt jump shot from 13 ft,,59,78
394,4,10:59.0,,D. Collison misses 3-pt jump shot from 23 ft,59,78
395,4,10:58.0,Defensive rebound by K. Perkins,,59,78
396,4,10:48.0,D. Waiters misses 3-pt jump shot from 24 ft,,59,78
397,4,10:47.0,,Defensive rebound by D. Cousins,59,78
398,4,10:43.0,,Personal foul by K. Perkins (drawn by D. Cousins),59,78
399,4,10:38.0,,Personal foul by K. Perkins (drawn by B. McLemore),59,78
400,4,10:33.0,,D. Cousins misses 2-pt jump shot from 3 ft,59,78
401,4,10:32.0,Defensive rebound by K. Perkins,,59,78
402,4,10:24.0,S. Ibaka misses 2-pt jump shot from 4 ft,,59,78
403,4,10:23.0,,Defensive rebound by C. Landry,59,78
404,4,10:10.0,,Turnover by D. Collison (bad pass; steal by K. Perkins),59,78
405,4,10:05.0,R. Jackson misses 2-pt layup from 2 ft,,59,78
406,4,10:03.0,Offensive rebound by A. Morrow,,59,78
407,4,10:03.0,A. Morrow makes 2-pt tip-in from 1 ft,,61,78
408,4,9:45.0,,R. McCallum enters the game for D. Collison,61,78
409,4,9:37.0,,B. McLemore makes 3-pt jump shot from 25 ft,61,81
410,4,9:20.0,S. Ibaka misses 2-pt jump shot from 17 ft,,61,81
411,4,9:20.0,,Defensive rebound by C. Landry,61,81
412,4,9:15.0,,Turnover by R. McCallum (lost ball; steal by D. Waiters),61,81
413,4,9:09.0,A. Morrow misses 2-pt jump shot from 18 ft,,61,81
414,4,9:08.0,,Defensive rebound by C. Landry,61,81
415,4,8:47.0,,D. Cousins misses 2-pt layup from 1 ft (block by S. Ibaka),61,81
416,4,8:46.0,Defensive rebound by Team,,61,81
417,4,8:46.0,Official timeout,,61,81
418,4,8:46.0,R. Westbrook enters the game for D. Waiters,,61,81
419,4,8:46.0,,R. Gay enters the game for B. McLemore,61,81
420,4,8:37.0,R. Jackson makes 2-pt jump shot from 10 ft,,63,81
421,4,8:20.0,,Turnover by D. Cousins (bad pass),63,81
422,4,8:11.0,R. Jackson makes 2-pt jump shot from 19 ft,,65,81
423,4,7:53.0,,D. Cousins makes 2-pt layup from 2 ft,65,83
424,4,7:43.0,Turnover by R. Jackson (lost ball; steal by R. McCallum),,65,83
425,4,7:39.0,,Shooting foul by R. Westbrook (drawn by R. Gay),65,83
426,4,7:39.0,,R. Gay makes free throw 1 of 2,65,84
427,4,7:39.0,,R. Gay makes free throw 2 of 2,65,85
428,4,7:32.0,A. Morrow misses 3-pt jump shot from 24 ft,,65,85
429,4,7:31.0,Offensive rebound by S. Ibaka,,65,85
430,4,7:29.0,Shooting foul by R. McCallum (drawn by R. Westbrook),,65,85
431,4,7:29.0,R. Westbrook makes free throw 1 of 3,,66,85
432,4,7:29.0,R. Westbrook makes free throw 2 of 3,,67,85
433,4,7:29.0,R. Westbrook makes free throw 3 of 3,,68,85
434,4,7:10.0,,C. Landry makes 2-pt jump shot from 17 ft (assist by D. Cousins),68,87
435,4,7:00.0,R. Westbrook misses 3-pt jump shot from 25 ft,,68,87
436,4,6:59.0,,Defensive rebound by D. Cousins,68,87
437,4,6:45.0,,D. Cousins misses 2-pt layup from 2 ft (block by S. Ibaka),68,87
438,4,6:45.0,,Offensive rebound by Team,68,87
439,4,6:45.0,,D. Collison enters the game for C. Landry,68,87
440,4,6:45.0,K. Durant enters the game for K. Perkins,,68,87
441,4,6:43.0,,Turnover by D. Cousins (lost ball),68,87
442,4,6:36.0,R. Jackson makes 2-pt layup from 2 ft (assist by R. Westbrook),,70,87
443,4,6:13.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by D. Cousins),70,90
444,4,5:55.0,S. Ibaka makes 2-pt dunk at rim (assist by R. Jackson),,72,90
445,4,5:33.0,,R. McCallum makes 2-pt layup from 2 ft (assist by D. Cousins),72,92
446,4,5:18.0,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,75,92
447,4,5:00.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by R. McCallum),75,95
448,4,4:46.0,R. Westbrook misses 2-pt layup from 2 ft (block by D. Cousins),,75,95
449,4,4:44.0,,Defensive rebound by R. McCallum,75,95
450,4,4:36.0,Offensive charge foul by R. Gay (drawn by R. Westbrook),,75,95
451,4,4:36.0,,Turnover by R. Gay (offensive foul),75,95
452,4,4:36.0,,Sacramento full timeout,75,95
453,4,4:27.0,K. Durant misses 2-pt jump shot from 4 ft,,75,95
454,4,4:26.0,Offensive rebound by S. Ibaka,,75,95
455,4,4:26.0,S. Ibaka misses 2-pt tip-in from 2 ft,,75,95
456,4,4:25.0,,Defensive rebound by D. Cousins,75,95
457,4,4:03.0,,D. Williams misses 2-pt jump shot from 19 ft,75,95
458,4,4:02.0,Defensive rebound by K. Durant,,75,95
459,4,4:01.0,Personal foul by D. Collison (drawn by K. Durant),,75,95
460,4,4:01.0,,B. McLemore enters the game for D. Williams,75,95
461,4,3:53.0,Shooting block foul by D. Cousins (drawn by K. Durant),,75,95
462,4,3:53.0,K. Durant makes free throw 1 of 2,,76,95
463,4,3:53.0,K. Durant misses free throw 2 of 2,,76,95
464,4,3:53.0,Offensive rebound by R. Jackson,,76,95
465,4,3:45.0,R. Westbrook misses 3-pt jump shot from 24 ft,,76,95
466,4,3:45.0,,Defensive rebound by Team,76,95
467,4,3:45.0,P. Jones enters the game for K. Durant,,76,95
468,4,3:45.0,Oklahoma City full timeout,,76,95
469,4,3:45.0,D. Waiters enters the game for R. Westbrook,,76,95
470,4,3:45.0,J. Lamb enters the game for A. Morrow,,76,95
471,4,3:45.0,N. Collison enters the game for R. Jackson,,76,95
472,4,3:45.0,I. Smith enters the game for S. Ibaka,,76,95
473,4,3:28.0,,D. Cousins makes 2-pt dunk at rim (assist by R. Gay),76,97
474,4,3:02.0,N. Collison misses 2-pt jump shot from 20 ft,,76,97
475,4,3:01.0,,Defensive rebound by R. Gay,76,97
476,4,2:46.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by D. Collison),76,100
477,4,2:33.0,Turnover by I. Smith (lost ball; steal by D. Collison),,76,100
478,4,2:28.0,,R. McCallum misses 2-pt jump shot from 4 ft,76,100
479,4,2:26.0,Defensive rebound by N. Collison,,76,100
480,4,2:24.0,Personal take foul by B. McLemore (drawn by I. Smith),,76,100
481,4,2:24.0,,N. Stauskas enters the game for R. Gay,76,100
482,4,2:24.0,,D. Williams enters the game for D. Cousins,76,100
483,4,2:24.0,,R. Hollins enters the game for D. Collison,76,100
484,4,2:24.0,D. Waiters makes free throw 1 of 2,,77,100
485,4,2:24.0,D. Waiters makes free throw 2 of 2,,78,100
486,4,2:06.0,,Turnover by B. McLemore (palming),78,100
487,4,1:56.0,D. Waiters misses 2-pt layup from 2 ft,,78,100
488,4,1:55.0,Offensive rebound by N. Collison,,78,100
489,4,1:51.0,Turnover by N. Collison (bad pass; steal by B. McLemore),,78,100
490,4,1:46.0,,B. McLemore makes 2-pt layup from 1 ft,78,102
491,4,1:34.0,D. Waiters misses 3-pt jump shot from 23 ft,,78,102
492,4,1:34.0,,Defensive rebound by D. Williams,78,102
493,4,1:19.0,,D. Williams misses 3-pt jump shot from 25 ft,78,102
494,4,1:18.0,Defensive rebound by Team,,78,102
495,4,1:03.0,N. Collison misses 2-pt jump shot from 8 ft,,78,102
496,4,1:03.0,,Defensive rebound by R. McCallum,78,102
497,4,0:59.0,,B. McLemore makes 2-pt dunk at rim (assist by R. McCallum),78,104
498,4,0:50.0,J. Lamb makes 3-pt jump shot from 26 ft,,81,104
499,4,0:35.0,,N. Stauskas misses 2-pt jump shot from 6 ft (block by D. Waiters),81,104
500,4,0:35.0,,Offensive rebound by Team,81,104
501,4,0:30.0,,R. McCallum misses 2-pt jump shot from 5 ft (block by I. Smith),81,104
502,4,0:29.0,,Offensive rebound by Team,81,104
503,4,0:27.0,,R. McCallum misses 2-pt jump shot from 15 ft,81,104
504,4,0:26.0,Defensive rebound by I. Smith,,81,104
505,4,0:20.0,Shooting block foul by R. Hollins (drawn by N. Collison),,81,104
506,4,0:20.0,N. Collison makes free throw 1 of 2,,82,104
507,4,0:20.0,N. Collison makes free throw 2 of 2,,83,104
