,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
390,4,8:57.0,,Shooting foul by F. Ezeli (drawn by K. Faried),88,86
391,4,8:57.0,,K. Faried misses free throw 1 of 2,88,86
392,4,8:57.0,,Offensive rebound by Team,88,86
393,4,8:57.0,,K. Faried makes free throw 2 of 2,88,87
394,4,8:46.0,J. Holiday makes 2-pt jump shot from 18 ft (assist by S. Livingston),,90,87
395,4,8:28.0,,K. Faried misses 2-pt jump shot from 7 ft (block by F. Ezeli),90,87
396,4,8:27.0,,Offensive rebound by J. Hickson,90,87
397,4,8:25.0,,Shooting foul by J. McAdoo (drawn by J. Hickson),90,87
398,4,8:25.0,,J. Hickson misses free throw 1 of 2,90,87
399,4,8:25.0,,Offensive rebound by Team,90,87
400,4,8:25.0,,J. Hickson misses free throw 2 of 2,90,87
401,4,8:23.0,Defensive rebound by F. Ezeli,,90,87
402,4,8:06.0,S. Livingston makes 2-pt jump shot from 15 ft,,92,87
403,4,7:52.0,,Personal foul by L. Barbosa (drawn by D. Gallinari),92,87
404,4,7:52.0,,D. Gallinari makes free throw 1 of 2,92,88
405,4,7:52.0,,R. Foye enters the game for J. Hickson,92,88
406,4,7:52.0,,D. Gallinari makes free throw 2 of 2,92,89
407,4,7:46.0,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),,94,89
408,4,7:37.0,,W. Chandler misses 3-pt jump shot from 24 ft,94,89
409,4,7:36.0,Defensive rebound by F. Ezeli,,94,89
410,4,7:21.0,J. Holiday makes 2-pt jump shot from 21 ft (assist by L. Barbosa),,96,89
411,4,7:07.0,,J. Nelson makes 3-pt jump shot from 25 ft,96,92
412,4,6:52.0,J. Holiday misses 2-pt jump shot from 21 ft,,96,92
413,4,6:50.0,,Defensive rebound by J. Nelson,96,92
414,4,6:41.0,,D. Gallinari makes 2-pt jump shot from 14 ft (assist by J. Nelson),96,94
415,4,6:19.0,S. Livingston misses 2-pt jump shot from 13 ft,,96,94
416,4,6:15.0,Offensive rebound by J. McAdoo,,96,94
417,4,6:03.0,Golden State full timeout,,96,94
418,4,5:54.0,L. Barbosa misses 2-pt jump shot from 21 ft,,96,94
419,4,5:52.0,,Defensive rebound by R. Foye,96,94
420,4,5:40.0,,K. Faried misses 2-pt jump shot from 5 ft (block by F. Ezeli),96,94
421,4,5:38.0,,Offensive rebound by K. Faried,96,94
422,4,5:35.0,,R. Foye misses 3-pt jump shot from 25 ft,96,94
423,4,5:33.0,Defensive rebound by F. Ezeli,,96,94
424,4,5:28.0,Personal foul by K. Faried (drawn by S. Livingston),,96,94
425,4,5:28.0,Official timeout,,96,94
426,4,5:28.0,D. Lee enters the game for L. Barbosa,,96,94
427,4,5:28.0,B. Rush enters the game for F. Ezeli,,96,94
428,4,5:19.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by S. Livingston),,99,94
429,4,4:56.0,,Personal foul by S. Livingston (drawn by R. Foye),99,94
430,4,4:56.0,,R. Foye makes free throw 1 of 2,99,95
431,4,4:56.0,,R. Foye makes free throw 2 of 2,99,96
432,4,4:36.0,J. Holiday misses 2-pt jump shot from 19 ft,,99,96
433,4,4:35.0,Offensive rebound by Team,,99,96
434,4,4:20.0,D. Lee misses 2-pt jump shot from 9 ft,,99,96
435,4,4:19.0,,Defensive rebound by K. Faried,99,96
436,4,4:11.0,,R. Foye makes 3-pt jump shot from 24 ft,99,99
437,4,4:00.0,S. Livingston misses 2-pt jump shot from 17 ft,,99,99
438,4,3:58.0,Offensive rebound by J. McAdoo,,99,99
439,4,3:55.0,Personal foul by J. Nelson (drawn by S. Livingston),,99,99
440,4,3:48.0,S. Livingston misses 2-pt jump shot from 21 ft (block by R. Foye),,99,99
441,4,3:46.0,,Defensive rebound by J. Nelson,99,99
442,4,3:41.0,,J. Nelson makes 2-pt jump shot from 20 ft (assist by W. Chandler),99,101
443,4,3:30.0,Offensive foul by J. McAdoo (drawn by D. Gallinari),,99,101
444,4,3:30.0,Turnover by J. McAdoo (offensive foul),,99,101
445,4,3:30.0,,Denver full timeout,99,101
446,4,3:30.0,L. Barbosa enters the game for B. Rush,,99,101
447,4,3:17.0,,W. Chandler makes 2-pt dunk at rim (assist by D. Gallinari),99,103
448,4,2:59.0,S. Livingston makes 2-pt dunk at rim (assist by L. Barbosa),,101,103
449,4,2:36.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by W. Chandler),101,106
450,4,2:17.0,D. Lee misses 2-pt layup from 2 ft,,101,106
451,4,2:16.0,,Defensive rebound by R. Foye,101,106
452,4,2:00.0,,W. Chandler makes 2-pt jump shot from 15 ft,101,108
453,4,2:00.0,Golden State full timeout,,101,108
454,4,1:51.0,Turnover by J. Holiday (lost ball; steal by J. Nelson),,101,108
455,4,1:32.0,,Shooting foul by J. McAdoo (drawn by K. Faried),101,108
456,4,1:32.0,,K. Faried misses free throw 1 of 2,101,108
457,4,1:32.0,,Offensive rebound by Team,101,108
458,4,1:32.0,,K. Faried makes free throw 2 of 2,101,109
459,4,1:25.0,L. Barbosa misses 3-pt jump shot from 25 ft,,101,109
460,4,1:24.0,,Defensive rebound by W. Chandler,101,109
461,4,1:04.0,,D. Gallinari makes 2-pt dunk at rim (assist by J. Nelson),101,111
462,4,0:57.0,J. McAdoo makes 2-pt layup from 2 ft (assist by L. Barbosa),,103,111
463,4,0:57.0,Shooting foul by W. Chandler (drawn by J. McAdoo),,103,111
464,4,0:57.0,J. McAdoo misses free throw 1 of 1,,103,111
465,4,0:55.0,,Defensive rebound by D. Gallinari,103,111
466,4,0:36.0,,R. Foye makes 3-pt jump shot from 24 ft,103,114
467,4,0:25.0,L. Barbosa misses 2-pt jump shot from 11 ft,,103,114
468,4,0:24.0,,Defensive rebound by K. Faried,103,114
469,4,0:01.0,,Turnover by Team (shot clock),103,114
