,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MEMPHIS_ACTION,MILWAUKEE_SCORE,MEMPHIS_SCORE
384,4,3:40.0,J. O'Bryant enters the game for E. İlyasova,,76,93
385,4,3:40.0,M. Plumlee enters the game for Z. Pachulia,,76,93
386,4,3:40.0,K. Middleton makes free throw 2 of 2,,77,93
387,4,3:25.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by Z. Randolph),77,96
388,4,3:12.0,C. Johnson misses 3-pt jump shot from 24 ft,,77,96
389,4,3:10.0,,Defensive rebound by Team,77,96
390,4,3:00.0,,Turnover by C. Lee (bad pass; steal by K. Middleton),77,96
391,4,2:56.0,T. Ennis makes 2-pt dunk at rim (assist by K. Middleton),,79,96
392,4,2:41.0,,B. Udrih misses 2-pt jump shot from 7 ft,79,96
393,4,2:39.0,Defensive rebound by M. Plumlee,,79,96
394,4,2:26.0,K. Middleton makes 2-pt jump shot from 4 ft,,81,96
395,4,2:24.0,,Memphis full timeout,81,96
396,4,2:24.0,,Memphis full timeout,81,96
397,4,2:24.0,,T. Allen enters the game for K. Koufos,81,96
398,4,2:24.0,,M. Gasol enters the game for V. Carter,81,96
399,4,2:24.0,J. Henson enters the game for K. Middleton,,81,96
400,4,2:11.0,,C. Lee misses 3-pt jump shot from 22 ft,81,96
401,4,2:10.0,Defensive rebound by T. Ennis,,81,96
402,4,1:50.0,Turnover by M. Plumlee (bad pass; steal by Z. Randolph),,81,96
403,4,1:31.0,,B. Udrih misses 2-pt jump shot from 21 ft,81,96
404,4,1:30.0,Defensive rebound by C. Johnson,,81,96
405,4,1:23.0,Turnover by T. Ennis (bad pass),,81,96
406,4,1:23.0,,K. Koufos enters the game for Z. Randolph,81,96
407,4,1:23.0,,J. Green enters the game for M. Gasol,81,96
408,4,1:09.0,,K. Koufos misses 2-pt jump shot from 15 ft,81,96
409,4,1:08.0,Defensive rebound by J. O'Bryant,,81,96
410,4,0:58.0,J. O'Bryant makes 2-pt layup at rim,,83,96
411,4,0:37.0,,T. Allen misses 3-pt jump shot from 23 ft,83,96
412,4,0:36.0,Defensive rebound by M. Plumlee,,83,96
413,4,0:24.0,T. Ennis misses 3-pt jump shot from 25 ft,,83,96
414,4,0:23.0,,Defensive rebound by K. Koufos,83,96
