,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,UTAH_ACTION,CHARLOTTE_SCORE,UTAH_SCORE
389,4,2:13.0,,E. Millsap misses 3-pt jump shot from 24 ft,60,94
390,4,2:11.0,Defensive rebound by N. Vonleh,,60,94
391,4,2:05.0,J. Taylor misses 3-pt jump shot from 25 ft,,60,94
392,4,2:02.0,Offensive rebound by N. Vonleh,,60,94
393,4,2:02.0,N. Vonleh misses 2-pt tip-in from 1 ft,,60,94
394,4,2:00.0,Offensive rebound by N. Vonleh,,60,94
395,4,1:57.0,Turnover by N. Vonleh (lost ball; steal by J. Evans),,60,94
396,4,1:55.0,,Turnover by J. Ingles (bad pass),60,94
397,4,1:46.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by B. Roberts),,63,94
398,4,1:29.0,,Utah full timeout,63,94
399,4,1:22.0,,J. Cooley misses 2-pt jump shot from 8 ft,63,94
400,4,1:21.0,Defensive rebound by T. Daniels,,63,94
401,4,1:12.0,J. Taylor misses 2-pt jump shot from 18 ft,,63,94
402,4,1:11.0,,Defensive rebound by J. Ingles,63,94
403,4,0:51.0,,B. Cotton misses 2-pt jump shot from 21 ft,63,94
404,4,0:50.0,Defensive rebound by B. Roberts,,63,94
405,4,0:42.0,B. Roberts misses 3-pt jump shot from 25 ft,,63,94
406,4,0:40.0,,Defensive rebound by J. Cooley,63,94
407,4,0:20.0,,B. Cotton misses 2-pt jump shot from 14 ft,63,94
408,4,0:18.0,Defensive rebound by N. Vonleh,,63,94
409,4,0:11.0,T. Daniels makes 3-pt jump shot from 24 ft,,66,94
