,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,CLEVELAND_ACTION,MINNESOTA_SCORE,CLEVELAND_SCORE
390,4,7:18.0,A. Wiggins misses free throw 2 of 2,,91,104
391,4,7:17.0,,Defensive rebound by T. Thompson,91,104
392,4,7:03.0,,K. Irving makes 2-pt jump shot from 9 ft,91,106
393,4,6:39.0,S. Muhammad misses 2-pt jump shot from 9 ft,,91,106
394,4,6:38.0,Offensive rebound by Team,,91,106
395,4,6:38.0,,L. James enters the game for K. Irving,91,106
396,4,6:27.0,T. Young misses 2-pt jump shot from 9 ft,,91,106
397,4,6:25.0,,Defensive rebound by T. Thompson,91,106
398,4,6:23.0,,Shooting foul by Z. LaVine (drawn by D. Waiters),91,106
399,4,6:23.0,,D. Waiters makes free throw 1 of 2,91,107
400,4,6:23.0,Minnesota full timeout,,91,107
401,4,6:23.0,,D. Waiters makes free throw 2 of 2,91,108
402,4,6:10.0,A. Wiggins makes 2-pt jump shot from 7 ft (assist by Z. LaVine),,93,108
403,4,6:10.0,Loose ball foul by J. Adrien (drawn by K. Love),,93,108
404,4,6:10.0,,K. Love misses free throw 1 of 2,93,108
405,4,6:10.0,,Offensive rebound by Team,93,108
406,4,6:10.0,,K. Love makes free throw 2 of 2,93,109
407,4,5:55.0,Turnover by T. Young (bad pass; steal by S. Marion),,93,109
408,4,5:52.0,,Shooting foul by Z. LaVine (drawn by D. Waiters),93,109
409,4,5:52.0,,D. Waiters makes free throw 1 of 2,93,110
410,4,5:52.0,G. Dieng enters the game for J. Adrien,,93,110
411,4,5:52.0,,D. Waiters makes free throw 2 of 2,93,111
412,4,5:43.0,Turnover by Z. LaVine (bad pass; steal by D. Waiters),,93,111
413,4,5:39.0,,Turnover by D. Waiters (bad pass; steal by Z. LaVine),93,111
414,4,5:36.0,S. Muhammad misses 2-pt layup from 1 ft (block by L. James),,93,111
415,4,5:36.0,Offensive rebound by Team,,93,111
416,4,5:36.0,A. Bennett enters the game for T. Young,,93,111
417,4,5:36.0,,K. Irving enters the game for D. Waiters,93,111
418,4,5:32.0,S. Muhammad misses 2-pt jump shot from 19 ft,,93,111
419,4,5:31.0,,Defensive rebound by K. Love,93,111
420,4,5:14.0,,K. Irving misses 2-pt jump shot from 9 ft,93,111
421,4,5:13.0,,Offensive rebound by K. Love,93,111
422,4,5:13.0,,K. Love makes 2-pt layup at rim,93,113
423,4,5:13.0,,Shooting foul by A. Bennett (drawn by K. Love),93,113
424,4,5:13.0,T. Daniels enters the game for S. Muhammad,,93,113
425,4,5:13.0,,K. Love makes free throw 1 of 1,93,114
426,4,4:56.0,Z. LaVine misses 3-pt jump shot from 27 ft,,93,114
427,4,4:54.0,,Defensive rebound by K. Love,93,114
428,4,4:32.0,,T. Thompson makes 2-pt layup from 1 ft,93,116
429,4,4:32.0,Minnesota full timeout,,93,116
430,4,4:32.0,R. Hummel enters the game for A. Bennett,,93,116
431,4,4:32.0,,D. Waiters enters the game for L. James,93,116
432,4,4:20.0,Z. LaVine makes 2-pt jump shot from 16 ft (assist by R. Hummel),,95,116
433,4,4:06.0,,Personal foul by G. Dieng (drawn by S. Marion),95,116
434,4,4:06.0,,S. Marion misses free throw 1 of 2,95,116
435,4,4:06.0,,Offensive rebound by Team,95,116
436,4,4:06.0,,B. Haywood enters the game for T. Thompson,95,116
437,4,4:06.0,,S. Marion makes free throw 2 of 2,95,117
438,4,3:48.0,A. Wiggins misses 2-pt jump shot from 19 ft,,95,117
439,4,3:47.0,,Defensive rebound by D. Waiters,95,117
440,4,3:37.0,,D. Waiters misses 2-pt layup at rim (block by G. Dieng),95,117
441,4,3:36.0,Defensive rebound by Team,,95,117
442,4,3:36.0,,Loose ball foul by D. Waiters (drawn by G. Dieng),95,117
443,4,3:36.0,G. Dieng makes free throw 1 of 2,,96,117
444,4,3:36.0,,J. Jones enters the game for K. Love,96,117
445,4,3:36.0,G. Robinson enters the game for A. Wiggins,,96,117
446,4,3:36.0,G. Dieng makes free throw 2 of 2,,97,117
447,4,3:12.0,,S. Marion misses 2-pt jump shot from 8 ft,97,117
448,4,3:12.0,Defensive rebound by G. Dieng,,97,117
449,4,3:12.0,Personal foul by B. Haywood (drawn by G. Dieng),,97,117
450,4,3:12.0,G. Dieng makes free throw 1 of 2,,98,117
451,4,3:12.0,,M. Dellavedova enters the game for K. Irving,98,117
452,4,3:12.0,,J. Harris enters the game for S. Marion,98,117
453,4,3:12.0,G. Dieng makes free throw 2 of 2,,99,117
454,4,2:55.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),99,120
455,4,2:44.0,Personal foul by J. Harris (drawn by G. Robinson),,99,120
456,4,2:44.0,G. Robinson makes free throw 1 of 2,,100,120
457,4,2:44.0,J. Adrien enters the game for G. Dieng,,100,120
458,4,2:44.0,,A. Price enters the game for D. Waiters,100,120
459,4,2:44.0,G. Robinson misses free throw 2 of 2,,100,120
460,4,2:43.0,,Defensive rebound by A. Price,100,120
461,4,2:27.0,,J. Jones misses 3-pt jump shot from 26 ft,100,120
462,4,2:26.0,,Offensive rebound by M. Dellavedova,100,120
463,4,2:15.0,,B. Haywood makes 2-pt hook shot from 11 ft (assist by J. Jones),100,122
464,4,1:58.0,Turnover by G. Robinson (lost ball),,100,122
465,4,1:37.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by J. Jones),100,125
466,4,1:27.0,T. Daniels misses 3-pt jump shot from 25 ft,,100,125
467,4,1:26.0,,Defensive rebound by J. Jones,100,125
468,4,1:01.0,,Turnover by M. Dellavedova (lost ball; steal by Z. LaVine),100,125
469,4,0:56.0,R. Hummel makes 2-pt jump shot from 19 ft (assist by J. Adrien),,102,125
470,4,0:39.0,,Turnover by B. Haywood (3 sec),102,125
471,4,0:26.0,R. Hummel makes 2-pt layup at rim (assist by Z. LaVine),,104,125
472,4,0:04.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,104,125
473,4,0:02.0,Defensive rebound by R. Hummel,,104,125
474,4,0:00.0,Z. LaVine misses 2-pt layup from 1 ft,,104,125
475,4,0:00.0,Offensive rebound by Team,,104,125
