,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
383,4,3:03.0,Offensive foul by V. Oladipo (drawn by C. Butler),,101,90
384,4,3:03.0,Turnover by V. Oladipo (offensive foul),,101,90
385,4,3:03.0,,J. Jerebko enters the game for J. Smith,101,90
386,4,2:51.0,,B. Jennings makes 3-pt jump shot from 26 ft,101,93
387,4,2:32.0,Turnover by E. Fournier (bad pass; steal by B. Jennings),,101,93
388,4,2:31.0,,Personal foul by C. Frye (drawn by B. Jennings),101,93
389,4,2:31.0,Orlando full timeout,,101,93
390,4,2:18.0,,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,101,93
391,4,2:17.0,,Offensive rebound by J. Jerebko,101,93
392,4,2:15.0,,J. Jerebko misses 2-pt tip-in at rim,101,93
393,4,2:12.0,Defensive rebound by C. Frye,,101,93
394,4,1:53.0,N. Vučević makes 2-pt jump shot from 7 ft (assist by T. Harris),,103,93
395,4,1:35.0,,B. Jennings misses 2-pt layup from 1 ft,103,93
396,4,1:34.0,Defensive rebound by C. Frye,,103,93
397,4,1:10.0,V. Oladipo misses 2-pt jump shot from 17 ft,,103,93
398,4,1:09.0,,Defensive rebound by K. Caldwell-Pope,103,93
399,4,1:02.0,,B. Jennings misses 2-pt layup at rim,103,93
400,4,1:01.0,Defensive rebound by N. Vučević,,103,93
401,4,0:51.0,Personal foul by G. Monroe (drawn by V. Oladipo),,103,93
402,4,0:48.0,T. Harris makes 2-pt dunk at rim (assist by E. Fournier),,105,93
403,4,0:40.0,,C. Butler misses 3-pt jump shot from 26 ft,105,93
404,4,0:39.0,Defensive rebound by E. Fournier,,105,93
405,4,0:28.0,Personal foul by K. Caldwell-Pope (drawn by N. Vučević),,105,93
406,4,0:28.0,N. Vučević makes free throw 1 of 2,,106,93
407,4,0:28.0,A. Nicholson enters the game for T. Harris,,106,93
408,4,0:28.0,E. Payton enters the game for E. Fournier,,106,93
409,4,0:28.0,M. Harkless enters the game for C. Frye,,106,93
410,4,0:28.0,N. Vučević makes free throw 2 of 2,,107,93
411,4,0:14.0,,J. Jerebko misses 3-pt jump shot from 26 ft,107,93
412,4,0:13.0,Defensive rebound by N. Vučević,,107,93
413,4,0:01.0,Turnover by V. Oladipo (bad pass),,107,93
414,4,0:01.0,,Turnover by B. Jennings (bad pass; steal by M. Harkless),107,93
