,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
390,4,8:47.0,,K. McDaniels enters the game for C. Brewer,68,98
391,4,8:47.0,G. Jerrett enters the game for J. Cooley,,68,98
392,4,8:31.0,G. Jerrett misses 2-pt jump shot from 17 ft,,68,98
393,4,8:30.0,,Defensive rebound by J. Dorsey,68,98
394,4,8:22.0,,P. Prigioni makes 3-pt jump shot from 27 ft (assist by K. Papanikolaou),68,101
395,4,8:08.0,B. Cotton makes 2-pt jump shot from 9 ft (assist by J. Evans),,70,101
396,4,7:52.0,,N. Johnson makes 2-pt jump shot from 6 ft,70,103
397,4,7:34.0,Personal foul by K. Papanikolaou (drawn by B. Cotton),,70,103
398,4,7:34.0,J. Cooley enters the game for J. Evans,,70,103
399,4,7:24.0,E. Millsap makes 2-pt jump shot from 4 ft,,72,103
400,4,7:24.0,,Violation by J. Dorsey (def goaltending),72,103
401,4,7:03.0,,Turnover by J. Dorsey (bad pass),72,103
402,4,7:03.0,,C. Capela enters the game for P. Prigioni,72,103
403,4,6:50.0,G. Jerrett makes 2-pt jump shot from 10 ft (assist by B. Cotton),,74,103
404,4,6:37.0,,Shooting foul by G. Jerrett (drawn by K. McDaniels),74,103
405,4,6:37.0,,K. McDaniels misses free throw 1 of 2,74,103
406,4,6:37.0,,Offensive rebound by Team,74,103
407,4,6:37.0,,K. McDaniels makes free throw 2 of 2,74,104
408,4,6:15.0,B. Cotton makes 2-pt jump shot from 11 ft (assist by G. Jerrett),,76,104
409,4,6:01.0,,K. McDaniels makes 2-pt layup from 1 ft,76,106
410,4,5:45.0,Utah full timeout,,76,106
411,4,5:42.0,J. Cooley misses 2-pt hook shot from 4 ft,,76,106
412,4,5:40.0,,Defensive rebound by C. Capela,76,106
413,4,5:24.0,,Turnover by N. Johnson (bad pass; steal by G. Jerrett),76,106
414,4,5:19.0,G. Jerrett makes 2-pt layup from 4 ft (assist by E. Millsap),,78,106
415,4,5:19.0,Shooting foul by K. Papanikolaou (drawn by G. Jerrett),,78,106
416,4,5:19.0,G. Jerrett makes free throw 1 of 1,,79,106
417,4,5:15.0,,Turnover by N. Johnson (bad pass; steal by E. Millsap),79,106
418,4,5:13.0,Shooting foul by C. Capela (drawn by E. Millsap),,79,106
419,4,5:13.0,E. Millsap misses free throw 1 of 2,,79,106
420,4,5:13.0,Offensive rebound by Team,,79,106
421,4,5:13.0,E. Millsap makes free throw 2 of 2,,80,106
422,4,5:02.0,,K. McDaniels misses 3-pt jump shot from 24 ft,80,106
423,4,5:01.0,Defensive rebound by Team,,80,106
424,4,4:50.0,B. Cotton misses 3-pt jump shot from 24 ft,,80,106
425,4,4:49.0,,Defensive rebound by K. Papanikolaou,80,106
426,4,4:35.0,,Personal foul by E. Millsap (drawn by K. McDaniels),80,106
427,4,4:26.0,,N. Johnson makes 2-pt jump shot from 8 ft,80,108
428,4,4:13.0,G. Jerrett makes 2-pt jump shot from 8 ft,,82,108
429,4,3:53.0,,C. Capela misses 2-pt jump shot from 6 ft (block by J. Cooley),82,108
430,4,3:51.0,Defensive rebound by C. Johnson,,82,108
431,4,3:47.0,C. Johnson makes 2-pt layup from 2 ft,,84,108
432,4,3:30.0,,Offensive foul by N. Johnson (drawn by B. Cotton),84,108
433,4,3:30.0,,Turnover by N. Johnson (offensive foul),84,108
434,4,3:15.0,J. Cooley misses 2-pt jump shot from 19 ft,,84,108
435,4,3:14.0,,Defensive rebound by C. Capela,84,108
436,4,3:03.0,,K. Papanikolaou misses 3-pt jump shot from 24 ft,84,108
437,4,3:02.0,Defensive rebound by G. Jerrett,,84,108
438,4,2:52.0,G. Jerrett misses 3-pt jump shot from 25 ft,,84,108
439,4,2:50.0,,Defensive rebound by K. McDaniels,84,108
440,4,2:41.0,,Shooting foul by G. Jerrett (drawn by C. Capela),84,108
441,4,2:41.0,,Houston full timeout,84,108
442,4,2:41.0,,C. Capela makes free throw 1 of 2,84,109
443,4,2:41.0,,C. Capela misses free throw 2 of 2,84,109
444,4,2:41.0,Defensive rebound by G. Jerrett,,84,109
445,4,2:30.0,C. Johnson makes 2-pt layup from 1 ft (assist by B. Cotton),,86,109
446,4,2:15.0,,K. McDaniels misses 2-pt layup at rim,86,109
447,4,2:14.0,Defensive rebound by J. Cooley,,86,109
448,4,2:07.0,E. Millsap misses 3-pt jump shot from 25 ft,,86,109
449,4,2:07.0,Offensive rebound by Team,,86,109
450,4,2:07.0,,Loose ball foul by K. McDaniels (drawn by J. Cooley),86,109
451,4,2:07.0,J. Cooley makes free throw 1 of 2,,87,109
452,4,2:07.0,J. Cooley misses free throw 2 of 2,,87,109
453,4,2:07.0,,Defensive rebound by C. Capela,87,109
454,4,1:53.0,,C. Capela makes 2-pt dunk at rim (assist by J. Dorsey),87,111
455,4,1:41.0,B. Cotton makes 2-pt jump shot from 19 ft,,89,111
456,4,1:25.0,,K. McDaniels makes 2-pt dunk at rim (assist by C. Capela),89,113
457,4,1:12.0,E. Millsap misses 3-pt jump shot from 24 ft,,89,113
458,4,1:11.0,,Defensive rebound by C. Capela,89,113
459,4,1:01.0,,Shooting foul by J. Cooley (drawn by C. Capela),89,113
460,4,1:01.0,,C. Capela misses free throw 1 of 2,89,113
461,4,1:01.0,,Offensive rebound by Team,89,113
462,4,1:01.0,,C. Capela makes free throw 2 of 2,89,114
463,4,0:51.0,G. Jerrett misses 2-pt jump shot from 7 ft,,89,114
464,4,0:50.0,,Defensive rebound by K. McDaniels,89,114
465,4,0:36.0,,Personal foul by J. Cooley (drawn by J. Dorsey),89,114
466,4,0:36.0,,J. Dorsey misses free throw 1 of 2,89,114
467,4,0:36.0,,Offensive rebound by Team,89,114
468,4,0:36.0,,J. Dorsey makes free throw 2 of 2,89,115
469,4,0:30.0,B. Cotton makes 2-pt jump shot from 5 ft,,91,115
470,4,0:19.0,,Shooting foul by J. Cooley (drawn by N. Johnson),91,115
471,4,0:19.0,,N. Johnson makes free throw 1 of 2,91,116
472,4,0:19.0,,N. Johnson makes free throw 2 of 2,91,117
