,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
386,4,4:08.0,Offensive rebound by K. Leonard,,77,82
387,4,4:05.0,K. Leonard misses 2-pt jump shot from 13 ft,,77,82
388,4,4:04.0,,Defensive rebound by B. Griffin,77,82
389,4,3:46.0,,B. Griffin misses 2-pt layup at rim,77,82
390,4,3:45.0,,Offensive rebound by B. Griffin,77,82
391,4,3:42.0,,B. Griffin misses 2-pt layup from 1 ft,77,82
392,4,3:41.0,Defensive rebound by T. Duncan,,77,82
393,4,3:27.0,Turnover by K. Leonard (lost ball; steal by J. Crawford),,77,82
394,4,3:10.0,,J. Crawford misses 3-pt jump shot from 25 ft,77,82
395,4,3:09.0,Defensive rebound by Team,,77,82
396,4,3:09.0,,M. Barnes enters the game for J. Crawford,77,82
397,4,3:09.0,T. Parker enters the game for C. Joseph,,77,82
398,4,3:09.0,M. Ginóbili enters the game for D. Green,,77,82
399,4,2:49.0,T. Duncan makes 2-pt jump shot from 6 ft (assist by B. Diaw),,79,82
400,4,2:33.0,,J. Redick misses 3-pt jump shot from 25 ft,79,82
401,4,2:32.0,Defensive rebound by T. Duncan,,79,82
402,4,2:13.0,Shooting foul by B. Griffin (drawn by T. Duncan),,79,82
403,4,2:13.0,,LA Clippers full timeout,79,82
404,4,2:13.0,,J. Crawford enters the game for M. Barnes,79,82
405,4,2:13.0,T. Duncan makes free throw 1 of 2,,80,82
406,4,2:13.0,T. Duncan makes free throw 2 of 2,,81,82
407,4,1:49.0,,Turnover by B. Griffin (lost ball; steal by K. Leonard),81,82
408,4,1:44.0,K. Leonard makes 2-pt layup at rim (assist by M. Ginóbili),,83,82
409,4,1:39.0,,Turnover by B. Griffin (bad pass; steal by B. Diaw),83,82
410,4,1:20.0,T. Parker misses 2-pt jump shot from 18 ft,,83,82
411,4,1:19.0,Offensive rebound by K. Leonard,,83,82
412,4,1:02.0,B. Diaw makes 2-pt jump shot from 12 ft (assist by T. Parker),,85,82
413,4,1:02.0,,LA Clippers full timeout,85,82
414,4,1:02.0,,S. Hawes enters the game for D. Jordan,85,82
415,4,0:58.0,,Personal foul by K. Leonard (drawn by B. Griffin),85,82
416,4,0:52.0,,Turnover by C. Paul (lost ball; steal by K. Leonard),85,82
417,4,0:52.0,San Antonio full timeout,,85,82
418,4,0:52.0,,D. Jordan enters the game for J. Redick,85,82
419,4,0:52.0,,M. Barnes enters the game for S. Hawes,85,82
420,4,0:33.0,M. Ginóbili makes 2-pt layup from 1 ft (assist by K. Leonard),,87,82
421,4,0:26.0,,Shooting foul by M. Ginóbili (drawn by J. Crawford),87,82
422,4,0:26.0,,J. Crawford makes free throw 1 of 3,87,83
423,4,0:26.0,,J. Crawford makes free throw 2 of 3,87,84
424,4,0:26.0,,J. Crawford makes free throw 3 of 3,87,85
425,4,0:26.0,San Antonio full timeout,,87,85
426,4,0:26.0,,J. Cunningham enters the game for J. Crawford,87,85
427,4,0:11.0,Personal foul by J. Cunningham (drawn by M. Ginóbili),,87,85
428,4,0:11.0,M. Ginóbili misses free throw 1 of 2,,87,85
429,4,0:11.0,Offensive rebound by Team,,87,85
430,4,0:11.0,M. Ginóbili misses free throw 2 of 2,,87,85
431,4,0:10.0,,Defensive rebound by D. Jordan,87,85
432,4,0:10.0,,LA Clippers full timeout,87,85
433,4,0:10.0,,S. Hawes enters the game for D. Jordan,87,85
434,4,0:10.0,,J. Redick enters the game for M. Barnes,87,85
435,4,0:10.0,,J. Crawford enters the game for J. Cunningham,87,85
436,4,0:03.0,,C. Paul misses 2-pt layup from 1 ft,87,85
437,4,0:01.0,,Offensive rebound by B. Griffin,87,85
438,4,0:01.0,,LA Clippers full timeout,87,85
439,4,0:01.0,T. Parker misses technical free throw,,87,85
440,4,0:01.0,Offensive rebound by Team,,87,85
441,4,0:01.0,San Antonio full timeout,,87,85
442,4,0:01.0,,J. Cunningham enters the game for J. Redick,87,85
443,4,0:01.0,,M. Barnes enters the game for S. Hawes,87,85
444,4,0:00.0,Personal take foul by M. Barnes (drawn by K. Leonard),,87,85
445,4,0:00.0,K. Leonard makes free throw 1 of 2,,88,85
446,4,0:00.0,K. Leonard makes free throw 2 of 2,,89,85
