,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
388,4,3:21.0,,N. Hilário makes free throw 1 of 2,82,96
389,4,3:21.0,,N. Hilário makes free throw 2 of 2,82,97
390,4,3:04.0,J. Calderón misses 2-pt jump shot from 22 ft,,82,97
391,4,3:03.0,Offensive rebound by J. Calderón,,82,97
392,4,2:47.0,Turnover by Q. Acy (bad pass),,82,97
393,4,2:47.0,,Washington full timeout,82,97
394,4,2:47.0,,K. Humphries enters the game for N. Hilário,82,97
395,4,2:47.0,C. Early enters the game for C. Aldrich,,82,97
396,4,2:47.0,T. Wear enters the game for J. Calderón,,82,97
397,4,2:36.0,,Turnover by M. Gortat (lost ball; steal by S. Larkin),82,97
398,4,2:28.0,L. Galloway misses 2-pt jump shot from 18 ft,,82,97
399,4,2:27.0,,Defensive rebound by J. Wall,82,97
400,4,2:06.0,,K. Humphries makes 2-pt jump shot from 8 ft (assist by J. Wall),82,99
401,4,1:59.0,Personal take foul by J. Wall (drawn by C. Early),,82,99
402,4,1:59.0,,A. Miller enters the game for M. Gortat,82,99
403,4,1:59.0,,D. Blair enters the game for B. Beal,82,99
404,4,1:59.0,,G. Temple enters the game for J. Wall,82,99
405,4,1:59.0,,D. Gooden enters the game for K. Humphries,82,99
406,4,1:59.0,,M. Webster enters the game for R. Butler,82,99
407,4,1:50.0,T. Wear makes 3-pt jump shot from 27 ft (assist by L. Galloway),,85,99
408,4,1:38.0,,Turnover by D. Gooden (bad pass),85,99
409,4,1:25.0,T. Wear makes 3-pt jump shot from 25 ft (assist by L. Galloway),,88,99
410,4,1:14.0,,Turnover by A. Miller (bad pass),88,99
411,4,1:05.0,T. Wear misses 3-pt jump shot from 26 ft,,88,99
412,4,1:04.0,Offensive rebound by Q. Acy,,88,99
413,4,1:01.0,C. Early makes 3-pt jump shot from 26 ft (assist by L. Galloway),,91,99
414,4,0:43.0,,D. Blair makes 2-pt jump shot from 6 ft (assist by A. Miller),91,101
415,4,0:37.0,T. Wear misses 2-pt jump shot from 13 ft,,91,101
416,4,0:36.0,,Defensive rebound by D. Blair,91,101
417,4,0:12.0,,Turnover by D. Gooden (lost ball; steal by S. Larkin),91,101
418,4,0:04.0,S. Larkin misses 3-pt jump shot from 28 ft,,91,101
419,4,0:03.0,,Defensive rebound by D. Blair,91,101
