,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
381,4,4:52.0,,Defensive rebound by A. Johnson,81,92
382,4,4:35.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by K. Lowry),81,95
383,4,4:12.0,Shooting foul by A. Johnson (drawn by J. Johnson),,81,95
384,4,4:12.0,J. Johnson misses free throw 1 of 3,,81,95
385,4,4:12.0,Offensive rebound by Team,,81,95
386,4,4:12.0,J. Johnson misses free throw 2 of 3,,81,95
387,4,4:12.0,Offensive rebound by Team,,81,95
388,4,4:12.0,A. Anderson enters the game for M. Teletović,,81,95
389,4,4:12.0,J. Johnson misses free throw 3 of 3,,81,95
390,4,4:11.0,,Defensive rebound by J. Johnson,81,95
391,4,4:00.0,,Personal foul by D. Williams (drawn by A. Johnson),81,95
392,4,3:46.0,,K. Lowry makes 2-pt jump shot from 4 ft,81,97
393,4,3:24.0,A. Anderson misses 3-pt jump shot from 25 ft,,81,97
394,4,3:23.0,,Defensive rebound by J. Johnson,81,97
395,4,3:16.0,,K. Lowry makes 2-pt layup from 3 ft (assist by P. Patterson),81,99
396,4,2:59.0,J. Jack makes 2-pt jump shot from 21 ft,,83,99
397,4,2:39.0,,P. Patterson misses 3-pt jump shot from 25 ft,83,99
398,4,2:38.0,Defensive rebound by M. Plumlee,,83,99
399,4,2:23.0,Shooting foul by A. Johnson (drawn by M. Plumlee),,83,99
400,4,2:23.0,,Toronto full timeout,83,99
401,4,2:23.0,B. Bogdanović enters the game for J. Johnson,,83,99
402,4,2:23.0,D. Morris enters the game for A. Anderson,,83,99
403,4,2:23.0,B. Davies enters the game for D. Williams,,83,99
404,4,2:23.0,C. Jefferson enters the game for J. Jack,,83,99
405,4,2:23.0,M. Plumlee misses free throw 1 of 2,,83,99
406,4,2:23.0,Offensive rebound by Team,,83,99
407,4,2:23.0,M. Plumlee misses free throw 2 of 2,,83,99
408,4,2:22.0,,Defensive rebound by K. Lowry,83,99
409,4,2:06.0,,A. Johnson misses 2-pt hook shot from 3 ft,83,99
410,4,2:05.0,Defensive rebound by C. Jefferson,,83,99
411,4,1:54.0,C. Jefferson makes 3-pt jump shot from 23 ft (assist by D. Morris),,86,99
412,4,1:37.0,,L. Williams makes 3-pt jump shot from 25 ft,86,102
413,4,1:22.0,Personal foul by A. Johnson (drawn by M. Plumlee),,86,102
414,4,1:22.0,M. Plumlee makes free throw 1 of 2,,87,102
415,4,1:22.0,,G. Stiemsma enters the game for A. Johnson,87,102
416,4,1:22.0,,G. Vásquez enters the game for K. Lowry,87,102
417,4,1:22.0,M. Brown enters the game for B. Bogdanović,,87,102
418,4,1:22.0,M. Plumlee misses free throw 2 of 2,,87,102
419,4,1:21.0,,Defensive rebound by G. Stiemsma,87,102
420,4,1:03.0,,G. Vásquez makes 3-pt jump shot from 24 ft (assist by J. Johnson),87,105
421,4,0:54.0,Shooting foul by G. Stiemsma (drawn by M. Plumlee),,87,105
422,4,0:54.0,M. Plumlee makes free throw 1 of 2,,88,105
423,4,0:54.0,,B. Caboclo enters the game for L. Williams,88,105
424,4,0:54.0,M. Plumlee makes free throw 2 of 2,,89,105
425,4,0:38.0,,P. Patterson misses 2-pt dunk at rim,89,105
426,4,0:37.0,,Offensive rebound by G. Stiemsma,89,105
427,4,0:33.0,,Turnover by G. Stiemsma (lost ball),89,105
428,4,0:26.0,Turnover by M. Plumlee (bad pass),,89,105
429,4,0:02.0,,Turnover by Team (shot clock),89,105
