,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,WASHINGTON_ACTION,PHILADELPHIA_SCORE,WASHINGTON_SCORE
387,4,5:09.0,,Defensive rebound by K. Humphries,85,102
388,4,5:03.0,,B. Beal misses 2-pt jump shot from 10 ft,85,102
389,4,5:01.0,Defensive rebound by N. Noel,,85,102
390,4,4:52.0,I. Canaan misses 3-pt jump shot from 27 ft,,85,102
391,4,4:51.0,Offensive rebound by N. Noel,,85,102
392,4,4:44.0,Philadelphia full timeout,,85,102
393,4,4:44.0,R. Covington enters the game for I. Canaan,,85,102
394,4,4:35.0,Personal foul by K. Humphries (drawn by N. Noel),,85,102
395,4,4:25.0,H. Thompson misses 2-pt jump shot from 8 ft,,85,102
396,4,4:25.0,Offensive rebound by Team,,85,102
397,4,4:25.0,,Loose ball foul by R. Butler (drawn by N. Noel),85,102
398,4,4:25.0,,O. Porter enters the game for R. Butler,85,102
399,4,4:12.0,R. Covington misses 2-pt jump shot from 5 ft,,85,102
400,4,4:11.0,,Defensive rebound by B. Beal,85,102
401,4,4:02.0,,J. Wall makes 2-pt jump shot from 16 ft,85,104
402,4,3:44.0,Turnover by R. Covington (bad pass; steal by O. Porter),,85,104
403,4,3:34.0,,J. Wall makes 2-pt jump shot from 19 ft,85,106
404,4,3:33.0,Philadelphia full timeout,,85,106
405,4,3:21.0,N. Noel misses 2-pt jump shot from 4 ft,,85,106
406,4,3:20.0,,Defensive rebound by O. Porter,85,106
407,4,3:15.0,,Turnover by J. Wall (bad pass),85,106
408,4,3:01.0,I. Smith makes 2-pt jump shot from 5 ft,,87,106
409,4,2:45.0,,Turnover by J. Wall (lost ball; steal by I. Smith),87,106
410,4,2:41.0,I. Smith misses 2-pt jump shot from 3 ft,,87,106
411,4,2:39.0,Offensive rebound by T. Robinson,,87,106
412,4,2:38.0,T. Robinson makes 2-pt tip-in at rim,,89,106
413,4,2:12.0,,O. Porter misses 3-pt jump shot from 23 ft,89,106
414,4,2:10.0,,Offensive rebound by M. Gortat,89,106
415,4,1:52.0,,J. Wall misses 2-pt jump shot from 5 ft,89,106
416,4,1:51.0,Defensive rebound by R. Covington,,89,106
417,4,1:41.0,I. Smith makes 2-pt jump shot from 3 ft (assist by R. Covington),,91,106
418,4,1:31.0,,Turnover by O. Porter (bad pass; steal by I. Smith),91,106
419,4,1:24.0,,W. Bynum enters the game for J. Wall,91,106
420,4,1:24.0,,D. Blair enters the game for M. Gortat,91,106
421,4,1:24.0,,M. Webster enters the game for B. Beal,91,106
422,4,1:11.0,T. Robinson misses 2-pt layup from 2 ft (block by K. Humphries),,91,106
423,4,1:10.0,,Defensive rebound by D. Blair,91,106
424,4,0:54.0,,K. Humphries misses 2-pt jump shot from 3 ft,91,106
425,4,0:53.0,Defensive rebound by T. Robinson,,91,106
426,4,0:47.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,93,106
427,4,0:31.0,,Turnover by W. Bynum (lost ball; steal by N. Noel),93,106
428,4,0:25.0,H. Thompson misses 3-pt jump shot from 26 ft,,93,106
429,4,0:24.0,,Defensive rebound by Team,93,106
