,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
383,4,5:03.0,Minnesota full timeout,,107,115
384,4,5:03.0,Z. LaVine enters the game for C. Brewer,,107,115
385,4,4:46.0,Z. LaVine misses 2-pt jump shot from 16 ft,,107,115
386,4,4:44.0,Offensive rebound by G. Dieng,,107,115
387,4,4:43.0,Shooting foul by W. Johnson (drawn by G. Dieng),,107,115
388,4,4:43.0,G. Dieng makes free throw 1 of 2,,108,115
389,4,4:43.0,G. Dieng makes free throw 2 of 2,,109,115
390,4,4:35.0,Offensive charge foul by J. Lin (drawn by G. Dieng),,109,115
391,4,4:35.0,,Turnover by J. Lin (offensive foul),109,115
392,4,4:17.0,M. Williams makes 3-pt jump shot from 24 ft (assist by G. Dieng),,112,115
393,4,3:55.0,,J. Lin misses 3-pt jump shot from 24 ft,112,115
394,4,3:53.0,,Offensive rebound by Team,112,115
395,4,3:45.0,,LA Lakers full timeout,112,115
396,4,3:45.0,,W. Ellington enters the game for J. Lin,112,115
397,4,3:34.0,,W. Ellington misses 3-pt jump shot from 23 ft,112,115
398,4,3:29.0,,Offensive rebound by W. Ellington,112,115
399,4,3:15.0,,N. Young misses 2-pt jump shot from 19 ft,112,115
400,4,3:09.0,Defensive rebound by T. Young,,112,115
401,4,3:02.0,M. Williams makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,115,115
402,4,2:44.0,,K. Bryant makes 2-pt hook shot from 4 ft,115,117
403,4,2:25.0,Turnover by Z. LaVine (lost ball; steal by K. Bryant),,115,117
404,4,2:10.0,,Personal foul by M. Williams (drawn by N. Young),115,117
405,4,1:55.0,,N. Young misses 3-pt jump shot from 25 ft,115,117
406,4,1:52.0,Defensive rebound by G. Dieng,,115,117
407,4,1:40.0,M. Williams misses 3-pt jump shot from 25 ft,,115,117
408,4,1:38.0,Offensive rebound by G. Dieng,,115,117
409,4,1:36.0,M. Williams makes 2-pt layup at rim (assist by G. Dieng),,117,117
410,4,1:15.0,,Shooting foul by A. Wiggins (drawn by K. Bryant),117,117
411,4,1:15.0,,K. Bryant misses free throw 1 of 2,117,117
412,4,1:15.0,,Offensive rebound by Team,117,117
413,4,1:15.0,,K. Bryant misses free throw 2 of 2,117,117
414,4,1:13.0,Defensive rebound by G. Dieng,,117,117
415,4,1:00.0,T. Young makes 2-pt hook shot from 3 ft (assist by M. Williams),,119,117
416,4,0:42.0,,W. Johnson misses 3-pt jump shot from 24 ft,119,117
417,4,0:41.0,Defensive rebound by T. Young,,119,117
418,4,0:41.0,,Loose ball foul by W. Ellington (drawn by T. Young),119,117
419,4,0:22.0,M. Williams misses 2-pt jump shot from 4 ft,,119,117
420,4,0:20.0,,Defensive rebound by Team,119,117
421,4,0:06.0,,K. Bryant makes 2-pt jump shot from 8 ft,119,119
422,4,0:06.0,Minnesota full timeout,,119,119
423,4,0:03.0,Shooting foul by N. Young (drawn by T. Young),,119,119
424,4,0:03.0,T. Young misses free throw 1 of 2,,119,119
425,4,0:03.0,Offensive rebound by Team,,119,119
426,4,0:03.0,C. Brewer enters the game for Z. LaVine,,119,119
427,4,0:03.0,,E. Davis enters the game for W. Johnson,119,119
428,4,0:03.0,T. Young makes free throw 2 of 2,,120,119
429,4,0:03.0,,LA Lakers full timeout,120,119
430,4,0:03.0,,W. Johnson enters the game for E. Davis,120,119
431,4,0:01.0,,K. Bryant misses 3-pt jump shot from 24 ft,120,119
432,4,0:00.0,,Offensive rebound by Team,120,119
